#{"t_start": 1746566951.9997282, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.945156,39,990.600881
0.978906,15,1004.895196
0.963437,26,1005.137417
0.96625,24,1005.419862
0.9775,16,1005.612921
0.9775,16,1005.761679
0.971875,20,1005.953635
0.978906,15,1006.103392
0.974688,18,1006.281871
0.970469,21,1006.516059
0.970469,21,1006.715879
0.974688,18,1006.893936
0.96625,24,1007.163152
0.964844,25,1007.417415
0.978906,15,1007.585846
0.981719,13,1007.718087
0.971875,20,1007.920811
0.969063,22,1008.131122
0.96625,24,1008.392844
0.971875,20,1008.554068
0.973281,19,1008.749179
0.980313,14,1008.875864
0.9775,16,1009.027269
0.978906,15,1009.165627
0.976094,17,1009.314593
0.983125,12,1009.419581
0.978906,15,1009.54358
0.969063,22,1009.735699
0.980313,14,1009.866334
0.971875,20,1023.465104
0.974688,18,1023.649511
0.969063,22,1023.918805
0.983125,12,1024.049301
0.971875,20,1024.299198
0.9775,16,1024.479007
0.949375,36,1024.891419
0.973281,19,1025.06049
0.963437,26,1025.369344
0.970469,21,1025.56603
0.974688,18,1025.760675
0.967656,23,1026.013117
0.964844,25,1026.286398
0.983125,12,1026.39744
0.96625,24,1026.645766
0.970469,21,1026.845456
0.978906,15,1027.007406
0.970469,21,1027.220807
0.973281,19,1027.399631
0.978906,15,1027.542762
0.983125,12,1027.668828
0.963437,26,1027.94984
0.9775,16,1028.121338
0.980313,14,1028.257789
0.976094,17,1028.44829
0.978906,15,1028.626537
0.974688,18,1042.218904
0.974688,18,1042.373396
0.980313,14,1042.483002
0.96625,24,1042.681106
0.971875,20,1042.848383
0.96625,24,1043.09993
0.974688,18,1043.300116
0.962031,27,1043.570123
0.974688,18,1043.716999
0.967656,23,1043.909971
0.974688,18,1044.050836
0.974688,18,1044.195459
0.976094,17,1044.336757
0.964844,25,1044.533289
0.967656,23,1044.767781
0.971875,20,1044.95291
0.970469,21,1045.156994
0.964844,25,1045.369408
0.964844,25,1045.59313
0.985938,10,1045.689971
0.974688,18,1045.84516
0.978906,15,1045.970008
0.971875,20,1046.153772
0.974688,18,1046.303965
0.976094,17,1046.445511
0.9775,16,1046.610854
0.978906,15,1046.745223
0.969063,22,1061.316
0.973281,19,1061.495735
0.9775,16,1061.663808
0.976094,17,1061.826868
0.978906,15,1061.977101
0.978906,15,1062.140593
0.976094,17,1062.304127
0.9775,16,1062.452663
0.978906,15,1062.578336
0.945156,39,1062.946417
0.9775,16,1063.087787
0.978906,15,1063.221927
0.963437,26,1063.469997
0.9775,16,1063.595502
0.96625,24,1063.831072
0.9775,16,1063.980341
0.983125,12,1064.098638
0.9775,16,1064.264694
0.949375,36,1064.573879
0.974688,18,1064.73868
0.967656,23,1064.981609
0.974688,18,1065.127494
0.956406,31,1065.416811
0.917031,59,1082.301692
0.962031,27,1082.682792
0.978906,15,1082.912241
0.973281,19,1083.198062
0.976094,17,1083.468823
0.952187,34,1083.882583
0.969063,22,1084.175304
0.9775,16,1084.410563
0.978906,15,1084.611552
0.978906,15,1084.861496
0.970469,21,1085.170676
0.970469,21,1085.442666
0.978906,15,1085.658288
0.978906,15,1085.925347
0.980313,14,1086.132571
0.976094,17,1086.339475
0.970469,21,1086.612655
0.9775,16,1086.816833
0.96625,24,1087.171556
0.973281,19,1087.422442
0.974688,18,1087.722139
0.980313,14,1087.884076
0.970469,21,1088.152603
0.9775,16,1088.310589
0.974688,18,1088.635398
0.981719,13,1088.851328
0.970469,21,1089.169242
0.964844,25,1089.530861
0.978906,15,1103.096506
0.976094,17,1103.23475
0.978906,15,1103.360198
0.978906,15,1103.486168
0.980313,14,1103.601458
0.978906,15,1103.737275
0.970469,21,1103.911441
0.971875,20,1104.114623
0.978906,15,1104.278611
0.9775,16,1104.417274
0.978906,15,1104.54748
0.973281,19,1104.717769
0.967656,23,1104.930515
0.971875,20,1105.093945
0.9775,16,1105.217604
0.976094,17,1105.348632
0.970469,21,1105.510718
0.964844,25,1105.700815
0.974688,18,1105.850359
0.974688,18,1105.992574
0.980313,14,1106.104401
0.981719,13,1106.206213
0.973281,19,1106.354805
0.978906,15,1106.485954
0.96625,24,1106.684441
0.971875,20,1106.855127
0.976094,17,1106.996143
0.973281,19,1107.149167
0.976094,17,1107.300758
0.96625,24,1126.912644
0.962031,27,1127.277621
0.971875,20,1127.537975
0.9775,16,1127.731978
0.973281,19,1128.009234
0.976094,17,1128.204028
0.976094,17,1128.432352
0.981719,13,1128.607623
0.962031,27,1128.947964
0.971875,20,1129.210939
0.974688,18,1129.459187
0.970469,21,1129.74526
0.980313,14,1129.897222
0.9775,16,1130.071682
0.978906,15,1130.250437
0.960625,28,1130.578437
0.969063,22,1130.819363
0.974688,18,1131.030305
0.9775,16,1131.216742
0.978906,15,1131.38479
0.978906,15,1131.613491
0.9775,16,1131.797933
0.9775,16,1132.055402
0.978906,15,1132.256914
0.971875,20,1132.544754
0.9775,16,1132.827772
0.973281,19,1133.045671
0.973281,19,1149.922494
0.974688,18,1150.175685
0.971875,20,1150.448029
0.964844,25,1150.840224
0.969063,22,1151.220226
0.978906,15,1151.471623
0.973281,19,1151.757619
0.967656,23,1152.084543
0.971875,20,1152.379074
0.9775,16,1152.604075
0.978906,15,1152.81482
0.981719,13,1153.03502
0.973281,19,1153.316565
0.959219,29,1153.729699
0.96625,24,1154.055974
0.974688,18,1154.344745
0.967656,23,1154.624848
0.980313,14,1154.819029
0.981719,13,1155.010447
0.970469,21,1155.304362
0.974688,18,1155.560752
0.973281,19,1155.822057
0.973281,19,1156.116546
0.967656,23,1156.472166
0.96625,24,1156.840596
0.983125,12,1157.046144
0.978906,15,1157.215691
0.967656,23,1172.560161
0.970469,21,1172.77655
0.970469,21,1172.947327
0.970469,21,1173.238142
0.964844,25,1173.634462
0.962031,27,1173.932474
0.964844,25,1174.185035
0.960625,28,1174.473074
0.967656,23,1174.702694
0.967656,23,1174.915489
0.9775,16,1175.087974
0.969063,22,1175.299451
0.971875,20,1175.499068
0.96625,24,1175.744012
0.971875,20,1175.980488
0.897344,73,1176.806544
0.952187,34,1177.210013
0.974688,18,1177.421676
0.959219,29,1177.774083
0.971875,20,1178.043077
0.978906,15,1192.858353
0.973281,19,1193.131538
0.971875,20,1193.472377
0.970469,21,1193.763121
0.978906,15,1193.937522
0.973281,19,1194.195422
0.976094,17,1194.429788
0.950781,35,1194.875581
0.980313,14,1195.03748
0.974688,18,1195.28586
0.971875,20,1195.541992
0.9775,16,1195.796275
0.978906,15,1196.037058
0.974688,18,1196.29733
0.964844,25,1196.626322
0.953594,33,1197.18134
0.956406,31,1197.621251
0.981719,13,1197.814751
0.960625,28,1198.263144
0.971875,20,1198.567965
0.970469,21,1198.869206
0.970469,21,1199.173233
0.973281,19,1199.379958
0.964844,25,1199.683697
0.974688,18,1199.940174
0.976094,17,1213.604732
0.976094,17,1213.77909
0.980313,14,1213.927522
0.96625,24,1214.17423
0.978906,15,1214.341518
0.976094,17,1214.477944
0.957812,30,1214.804238
0.970469,21,1215.005737
0.969063,22,1215.236862
0.967656,23,1215.460371
0.985938,10,1215.549479
0.974688,18,1215.726114
0.969063,22,1215.940617
0.970469,21,1216.158179
0.9775,16,1216.316306
0.974688,18,1216.493107
0.969063,22,1216.741593
0.964844,25,1217.019055
0.981719,13,1217.133213
0.969063,22,1217.376412
0.981719,13,1217.522806
0.973281,19,1217.733996
0.980313,14,1217.884977
0.973281,19,1218.087931
0.976094,17,1218.263734
0.983125,12,1218.378698
0.962031,27,1218.653736
0.96625,24,1232.591605
0.959219,29,1232.935047
0.955,32,1233.338108
0.970469,21,1233.649996
0.963437,26,1234.004646
0.978906,15,1234.184813
0.964844,25,1234.493841
0.971875,20,1234.74983
0.956406,31,1235.166449
0.967656,23,1235.52187
0.96625,24,1235.86989
0.9775,16,1236.099156
0.973281,19,1236.354344
0.9775,16,1236.529676
0.980313,14,1236.720851
0.978906,15,1236.942859
0.970469,21,1237.202799
0.984531,11,1237.381385
0.978906,15,1237.61209
0.971875,20,1237.856883
0.964844,25,1238.176609
0.967656,23,1238.568874
0.980313,14,1238.84423
0.9775,16,1239.091095
0.974688,18,1239.327497
0.964844,25,1253.06373
0.981719,13,1253.200719
0.973281,19,1253.406383
0.980313,14,1253.543833
0.974688,18,1253.741087
0.978906,15,1253.974038
0.976094,17,1254.214389
0.962031,27,1254.515417
0.970469,21,1254.731545
0.9775,16,1254.899658
0.973281,19,1255.128359
0.974688,18,1255.314682
0.967656,23,1255.565814
0.981719,13,1255.706875
0.967656,23,1256.012867
0.976094,17,1256.24064
0.978906,15,1256.424655
0.969063,22,1256.669941
0.964844,25,1256.989941
0.950781,35,1257.378287
0.964844,25,1257.61847
0.964844,25,1257.914146
0.973281,19,1258.139774
0.976094,17,1258.368136
0.978906,15,1258.58561
0.9775,16,1258.74966
0.969063,22,1274.314214
0.976094,17,1274.465194
0.978906,15,1274.649355
0.973281,19,1274.82422
0.981719,13,1274.924522
0.980313,14,1275.162311
0.983125,12,1275.271427
0.978906,15,1275.42914
0.981719,13,1275.619011
0.978906,15,1275.833827
0.973281,19,1276.053661
0.970469,21,1276.282957
0.964844,25,1276.610073
0.985938,10,1276.762481
0.981719,13,1276.901182
0.976094,17,1277.09656
0.970469,21,1277.381619
0.9775,16,1277.598079
0.974688,18,1277.784115
0.978906,15,1277.990605
0.970469,21,1278.176006
0.980313,14,1278.302772
0.971875,20,1278.537084
0.978906,15,1278.769717
0.980313,14,1278.922847
0.974688,18,1279.145122
0.976094,17,1279.337686
0.976094,17,1279.506093
0.978906,15,1279.711963
0.967656,23,1279.983707
0.983125,12,1280.128613
0.967656,23,1296.968161
0.983125,12,1297.158976
0.981719,13,1297.350022
0.978906,15,1297.580459
0.969063,22,1297.873641
0.970469,21,1298.086499
0.974688,18,1298.280194
0.974688,18,1298.473251
0.978906,15,1298.643584
0.969063,22,1298.867048
0.973281,19,1299.087936
0.970469,21,1299.289531
0.9775,16,1299.457138
0.976094,17,1299.632294
0.980313,14,1299.76588
0.9775,16,1299.932394
0.967656,23,1300.153128
0.974688,18,1300.301723
0.971875,20,1300.479285
0.9775,16,1300.62554
0.969063,22,1300.89763
0.984531,11,1300.996659
0.964844,25,1301.252127
0.981719,13,1301.367965
0.971875,20,1301.581875
0.981719,13,1301.71986
0.985938,10,1301.821776
0.969063,22,1302.002753
0.980313,14,1302.131556
0.971875,20,1317.063564
0.978906,15,1317.250232
0.974688,18,1317.494622
0.971875,20,1317.771534
0.978906,15,1317.950832
0.976094,17,1318.173367
0.971875,20,1318.482575
0.970469,21,1318.743394
0.964844,25,1319.113174
0.974688,18,1319.336547
0.973281,19,1319.59276
0.973281,19,1319.862583
0.970469,21,1320.142703
0.978906,15,1320.348048
0.962031,27,1320.852824
0.971875,20,1321.147637
0.964844,25,1321.493957
0.980313,14,1321.695418
0.974688,18,1321.970287
0.973281,19,1322.30438
0.96625,24,1322.653116
0.978906,15,1322.927372
0.978906,15,1323.15181
0.969063,22,1323.470265
0.967656,23,1323.810451
0.973281,19,1324.10724
0.9775,16,1339.800951
0.963437,26,1340.176403
0.960625,28,1340.647175
0.973281,19,1340.948932
0.939531,43,1341.495794
0.973281,19,1341.739914
0.9775,16,1341.96003
0.978906,15,1342.239728
0.96625,24,1342.712751
