#{"t_start": 1746566952.011918, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.973281,19,645.491737
0.953594,33,645.830684
0.974688,18,646.042381
0.970469,21,646.290234
0.9775,16,646.457617
0.973281,19,646.666587
0.96625,24,646.920037
0.957812,30,647.260225
0.962031,27,647.523261
0.96625,24,647.759755
0.973281,19,648.008363
0.963437,26,648.306192
0.974688,18,648.523891
0.969063,22,648.772607
0.971875,20,649.020931
0.949375,36,649.440133
0.978906,15,649.620642
0.969063,22,649.982289
0.963437,26,666.405746
0.949375,36,666.748898
0.976094,17,666.923207
0.976094,17,667.138909
0.96625,24,667.379972
0.955,32,667.742732
0.9775,16,667.930782
0.960625,28,668.215929
0.950781,35,668.569145
0.964844,25,668.830165
0.960625,28,669.126891
0.980313,14,669.252164
0.978906,15,669.415325
0.973281,19,669.613731
0.974688,18,669.793339
0.970469,21,670.030874
0.971875,20,670.270019
0.976094,17,670.443473
0.949375,36,670.796553
0.9775,16,670.956551
0.970469,21,671.161261
0.967656,23,671.406896
0.955,32,684.302874
0.952187,34,684.583422
0.973281,19,684.732576
0.971875,20,684.907802
0.950781,35,685.196564
0.952187,34,685.495978
0.956406,31,685.751698
0.959219,29,685.978333
0.964844,25,686.182413
0.973281,19,686.335513
0.970469,21,686.510084
0.970469,21,686.673617
0.969063,22,686.849024
0.955,32,687.110656
0.950781,35,687.385948
0.962031,27,687.594851
0.976094,17,687.733748
0.971875,20,687.89268
0.976094,17,688.031394
0.980313,14,688.145295
0.973281,19,688.313751
0.967656,23,701.662503
0.970469,21,701.893934
0.970469,21,702.117063
0.969063,22,702.420519
0.96625,24,702.844872
0.974688,18,703.041932
0.96625,24,703.376248
0.981719,13,703.520287
0.952187,34,703.916903
0.980313,14,704.097177
0.981719,13,704.237233
0.952187,34,704.600824
0.969063,22,704.860109
0.9775,16,705.06514
0.962031,27,705.393538
0.960625,28,705.747634
0.970469,21,705.961793
0.959219,29,706.285643
0.983125,12,706.441198
0.96625,24,706.901268
0.96625,24,707.270297
0.970469,21,707.606279
0.973281,19,707.863732
0.962031,27,723.837069
0.953594,33,724.30742
0.952187,34,724.731484
0.967656,23,725.009687
0.970469,21,725.251831
0.971875,20,725.491872
0.9775,16,725.704415
0.949375,36,726.254837
0.973281,19,726.548901
0.9775,16,726.796756
0.970469,21,727.028702
0.970469,21,727.292856
0.974688,18,727.459099
0.973281,19,727.691507
0.978906,15,727.883095
0.953594,33,728.309032
0.952187,34,728.883407
0.9775,16,729.063426
0.967656,23,729.372035
0.973281,19,729.654112
0.976094,17,729.852825
0.976094,17,730.11852
0.973281,19,730.389642
0.978906,15,730.601056
0.973281,19,745.925705
0.973281,19,746.209629
0.983125,12,746.333313
0.967656,23,746.65769
0.974688,18,746.946853
0.950781,35,747.508793
0.959219,29,747.894195
0.963437,26,748.184689
0.967656,23,748.546923
0.973281,19,748.833681
0.9775,16,749.056599
0.955,32,749.442791
0.980313,14,749.629946
0.976094,17,749.865543
0.9775,16,750.124408
0.969063,22,750.396335
0.962031,27,750.781821
0.962031,27,751.14336
0.981719,13,751.320577
0.967656,23,751.602631
0.974688,18,751.78212
0.963437,26,752.1082
0.96625,24,752.500731
0.96625,24,766.098409
0.96625,24,766.358598
0.964844,25,766.621562
0.978906,15,766.787647
0.970469,21,767.023242
0.976094,17,767.21847
0.960625,28,767.551572
0.978906,15,767.71056
0.963437,26,768.024112
0.967656,23,768.259051
0.978906,15,768.41514
0.971875,20,768.62909
0.96625,24,768.906026
0.964844,25,769.158321
0.964844,25,769.4192
0.973281,19,769.588314
0.969063,22,769.816805
0.9775,16,769.93898
0.976094,17,770.105791
0.974688,18,770.290008
0.970469,21,770.499871
0.969063,22,770.721745
0.9775,16,770.8839
0.973281,19,771.058512
0.973281,19,771.270757
0.971875,20,786.148638
0.967656,23,786.351043
0.970469,21,786.526084
0.969063,22,786.716455
0.9775,16,786.884873
0.9775,16,787.047292
0.974688,18,787.2655
0.962031,27,787.500904
0.976094,17,787.680332
0.974688,18,787.838962
0.983125,12,787.935657
0.969063,22,788.150041
0.969063,22,788.36401
0.974688,18,788.534224
0.976094,17,788.673897
0.981719,13,788.812577
0.971875,20,789.022222
0.976094,17,789.180989
0.96625,24,789.461135
0.973281,19,789.626523
0.976094,17,789.797703
0.971875,20,789.999976
0.970469,21,790.178642
0.973281,19,790.338267
0.978906,15,790.471306
0.9775,16,790.616481
0.980313,14,790.746658
0.962031,27,804.307264
0.976094,17,804.491705
0.973281,19,804.700135
0.981719,13,804.849738
0.976094,17,805.050156
0.971875,20,805.269852
0.9775,16,805.485411
0.969063,22,805.755227
0.9775,16,805.968735
0.964844,25,806.228505
0.978906,15,806.346669
0.976094,17,806.494869
0.971875,20,806.667313
0.964844,25,806.863602
0.971875,20,807.059439
0.969063,22,807.277556
0.962031,27,807.554116
0.976094,17,807.768004
0.980313,14,807.914702
0.980313,14,808.067273
0.984531,11,808.215772
0.974688,18,808.368957
0.974688,18,808.585091
0.96625,24,808.900997
0.971875,20,809.151156
0.9775,16,809.310317
0.971875,20,809.597239
0.969063,22,809.859129
0.970469,21,825.200146
0.980313,14,825.344586
0.976094,17,825.494503
0.970469,21,825.666144
0.976094,17,825.826879
0.963437,26,826.200972
0.967656,23,826.435857
0.969063,22,826.616352
0.976094,17,826.769016
0.962031,27,827.065293
0.971875,20,827.243704
0.970469,21,827.452324
0.971875,20,827.668442
0.9775,16,827.816274
0.970469,21,828.027788
0.967656,23,828.276168
0.971875,20,828.50501
0.967656,23,828.762018
0.9775,16,828.954772
0.974688,18,829.130651
0.971875,20,829.312178
0.974688,18,829.490736
0.981719,13,829.596143
0.9775,16,829.750845
0.973281,19,829.947307
0.9775,16,830.117783
0.959219,29,845.750502
0.981719,13,845.860704
0.974688,18,846.015076
0.963437,26,846.257492
0.976094,17,846.405871
0.950781,35,846.792423
0.978906,15,846.978521
0.974688,18,847.188427
0.9775,16,847.351935
0.973281,19,847.537408
0.980313,14,847.663656
0.92125,56,848.145398
0.976094,17,848.281206
0.980313,14,848.394768
0.867812,94,849.214141
0.963437,26,849.43812
0.96625,24,849.642517
0.970469,21,849.841291
0.776406,159,866.473686
0.969063,22,866.714056
0.967656,23,866.981934
0.973281,19,867.224366
0.971875,20,867.477665
0.971875,20,867.735828
0.956406,31,868.061142
0.983125,12,868.19389
0.957812,30,868.558894
0.967656,23,868.817759
0.952187,34,869.172705
0.959219,29,869.4813
0.967656,23,869.742634
0.960625,28,870.05233
0.960625,28,870.379195
0.9775,16,870.545003
0.960625,28,870.931269
0.945156,39,885.361054
0.9775,16,885.534808
0.969063,22,885.749617
0.973281,19,885.928497
0.963437,26,886.170607
0.980313,14,886.303846
0.976094,17,886.465127
0.969063,22,886.653397
0.967656,23,886.889958
0.955,32,887.19527
0.962031,27,887.471962
0.973281,19,887.654519
0.971875,20,887.835331
0.96625,24,888.09144
0.976094,17,888.246194
0.974688,18,888.396397
0.960625,28,888.65121
0.949375,36,889.020877
0.970469,21,889.225206
0.946562,38,889.626463
0.959219,29,889.930884
0.970469,21,906.976873
0.96625,24,907.292211
0.969063,22,907.611344
0.963437,26,908.031969
0.96625,24,908.390459
0.956406,31,908.711632
0.976094,17,908.896444
0.971875,20,909.107997
0.971875,20,909.313772
0.964844,25,909.569946
0.967656,23,909.799531
0.953594,33,910.185942
0.976094,17,910.374465
0.959219,29,910.763267
0.962031,27,911.015488
0.9775,16,911.18551
0.949375,36,911.54238
0.974688,18,911.733447
0.973281,19,911.962098
0.976094,17,912.166984
0.967656,23,912.407368
0.959219,29,912.682074
0.969063,22,929.853121
0.969063,22,930.045575
0.970469,21,930.215037
0.969063,22,930.400093
0.970469,21,930.586075
0.96625,24,930.815401
0.976094,17,930.980909
0.976094,17,931.12468
0.946562,38,931.440434
0.964844,25,931.641616
0.963437,26,931.891052
0.973281,19,932.06908
0.967656,23,932.275357
0.969063,22,932.548153
0.973281,19,932.780013
0.973281,19,932.96543
0.969063,22,933.162552
0.978906,15,933.28873
0.967656,23,933.488096
0.978906,15,933.645872
0.9775,16,933.794221
0.970469,21,933.970217
0.973281,19,934.179464
0.969063,22,934.358596
0.980313,14,934.471341
0.978906,15,949.360325
0.967656,23,949.560476
0.980313,14,949.677063
0.967656,23,949.878628
0.967656,23,950.069508
0.983125,12,950.165852
0.970469,21,950.338392
0.974688,18,950.493659
0.976094,17,950.628304
0.970469,21,950.796814
0.971875,20,950.954213
0.955,32,951.236117
0.978906,15,951.355782
0.9775,16,951.482389
0.984531,11,951.568258
0.964844,25,951.770804
0.981719,13,951.881374
0.976094,17,952.01717
0.973281,19,952.173493
0.974688,18,952.320413
0.964844,25,952.517767
0.973281,19,952.664618
0.962031,27,952.889565
0.956406,31,953.145625
0.973281,19,953.311802
0.973281,19,953.495642
0.971875,20,967.534833
0.973281,19,967.696843
0.976094,17,967.848386
0.9775,16,968.001785
0.970469,21,968.183116
0.974688,18,968.340278
0.9775,16,968.490339
0.96625,24,968.688547
0.981719,13,968.815943
0.96625,24,969.01821
0.970469,21,969.189253
0.980313,14,969.311699
0.983125,12,969.418122
0.978906,15,969.544147
0.980313,14,969.653447
0.970469,21,969.851649
0.976094,17,970.015147
0.969063,22,970.228943
0.9775,16,970.373043
0.969063,22,970.599281
0.967656,23,970.797101
0.9775,16,970.931564
0.980313,14,971.053028
0.957812,30,971.299085
0.981719,13,971.405356
0.974688,18,971.549359
0.9775,16,971.677345
0.978906,15,971.799833
0.956406,31,986.257188
0.973281,19,986.415853
0.970469,21,986.595319
0.969063,22,986.787028
0.973281,19,986.953524
0.971875,20,987.135358
0.974688,18,987.300984
0.96625,24,987.496016
0.970469,21,987.691162
0.96625,24,987.934051
0.973281,19,988.111573
0.983125,12,988.218016
0.978906,15,988.359706
0.970469,21,988.556742
0.956406,31,988.881688
0.963437,26,989.124794
0.976094,17,989.264265
0.969063,22,989.466692
0.967656,23,989.684097
0.971875,20,989.871008
0.9775,16,990.011479
0.9775,16,990.141879
0.9775,16,990.275169
0.964844,25,990.518731
0.974688,18,990.680244
0.9775,16,1005.001118
0.963437,26,1005.275133
0.969063,22,1005.532426
0.983125,12,1005.657122
0.974688,18,1005.819901
0.984531,11,1005.933484
0.984531,11,1006.047334
0.976094,17,1006.209445
0.96625,24,1006.473824
0.983125,12,1006.598586
0.983125,12,1006.704085
0.980313,14,1006.838249
0.976094,17,1007.016964
0.96625,24,1007.287874
0.970469,21,1007.505261
0.973281,19,1007.706241
0.974688,18,1007.888871
0.970469,21,1008.078532
0.971875,20,1008.313175
0.976094,17,1008.468635
0.9775,16,1008.588438
0.96625,24,1008.840861
0.967656,23,1009.063488
0.984531,11,1009.153861
0.976094,17,1009.302663
0.967656,23,1009.501666
0.984531,11,1009.586956
0.970469,21,1009.780899
0.964844,25,1023.415711
0.973281,19,1023.622959
0.964844,25,1023.927236
0.976094,17,1024.126003
0.969063,22,1024.364067
0.978906,15,1024.530041
0.974688,18,1024.762446
0.964844,25,1024.995861
0.974688,18,1025.183582
0.971875,20,1025.421209
0.976094,17,1025.594328
0.967656,23,1025.854551
0.973281,19,1026.052946
0.9775,16,1026.20478
0.984531,11,1026.340469
0.981719,13,1026.450281
0.962031,27,1026.718054
0.967656,23,1026.970041
0.974688,18,1027.153752
0.984531,11,1027.250041
0.9775,16,1027.405569
0.978906,15,1027.546671
0.976094,17,1027.744428
0.9775,16,1027.911654
0.974688,18,1028.100501
0.970469,21,1028.332556
0.978906,15,1028.487534
0.983125,12,1028.634182
0.973281,19,1042.224289
0.971875,20,1042.393084
0.970469,21,1042.556691
0.964844,25,1042.767448
0.952187,34,1043.119642
0.971875,20,1043.327843
0.973281,19,1043.519364
0.970469,21,1043.696621
0.969063,22,1043.881967
0.970469,21,1044.047063
0.969063,22,1044.224346
0.96625,24,1044.418557
0.96625,24,1044.614916
0.973281,19,1044.826648
0.978906,15,1044.964003
0.976094,17,1045.127213
0.978906,15,1045.260969
0.974688,18,1045.406269
0.974688,18,1045.566631
0.980313,14,1045.708809
0.973281,19,1045.867663
0.973281,19,1046.028115
0.973281,19,1046.199084
0.976094,17,1046.345936
0.959219,29,1046.619414
0.9775,16,1046.762655
0.976094,17,1061.285352
0.969063,22,1061.493098
0.9775,16,1061.660915
0.964844,25,1061.902927
0.973281,19,1062.105354
0.964844,25,1062.350033
0.970469,21,1062.535408
0.969063,22,1062.743267
0.976094,17,1062.892316
0.973281,19,1063.068065
0.969063,22,1063.2734
0.969063,22,1063.475947
0.9775,16,1063.609759
0.974688,18,1063.779081
0.978906,15,1063.923131
0.978906,15,1064.064684
0.9775,16,1064.232864
0.967656,23,1064.421784
0.976094,17,1064.577436
0.983125,12,1064.685779
0.978906,15,1064.853305
0.978906,15,1064.993551
0.978906,15,1065.115659
0.967656,23,1065.328185
0.983125,12,1065.443989
0.967656,23,1065.693291
0.971875,20,1065.897167
0.9775,16,1082.340066
0.96625,24,1082.678548
0.976094,17,1082.938639
0.967656,23,1083.297738
0.976094,17,1083.552448
0.971875,20,1083.793388
0.974688,18,1084.001996
0.978906,15,1084.2192
0.970469,21,1084.510947
0.976094,17,1084.793256
0.969063,22,1085.102697
0.976094,17,1085.356467
0.974688,18,1085.581594
0.967656,23,1085.965311
0.974688,18,1086.215795
0.970469,21,1086.482679
0.969063,22,1086.760351
0.981719,13,1086.947229
0.963437,26,1087.334396
0.983125,12,1087.462094
0.983125,12,1087.688503
0.971875,20,1087.950627
0.962031,27,1088.260226
0.976094,17,1088.51732
0.978906,15,1088.772361
0.969063,22,1089.115589
0.973281,19,1089.381316
0.963437,26,1103.099376
0.967656,23,1103.292265
0.981719,13,1103.399144
0.971875,20,1103.567124
0.969063,22,1103.755611
0.971875,20,1103.923045
0.969063,22,1104.14194
0.969063,22,1104.371083
0.983125,12,1104.470615
0.976094,17,1104.617152
0.971875,20,1104.816685
0.970469,21,1104.999165
0.964844,25,1105.190895
0.976094,17,1105.322401
0.973281,19,1105.468827
0.973281,19,1105.613873
0.974688,18,1105.755769
0.978906,15,1105.878481
0.973281,19,1106.027339
0.985938,10,1106.109805
0.96625,24,1106.293843
0.981719,13,1106.400101
0.976094,17,1106.544565
0.971875,20,1106.713713
0.976094,17,1106.859322
0.978906,15,1106.98431
0.967656,23,1107.169441
0.971875,20,1126.699386
0.980313,14,1126.863501
0.970469,21,1127.116561
0.976094,17,1127.381585
0.971875,20,1127.639978
0.978906,15,1127.81151
0.976094,17,1128.044212
0.981719,13,1128.20156
0.980313,14,1128.371682
0.976094,17,1128.612113
0.963437,26,1128.95543
0.981719,13,1129.112429
0.974688,18,1129.353149
0.976094,17,1129.592367
0.969063,22,1129.86864
0.963437,26,1130.166087
0.967656,23,1130.400872
0.974688,18,1130.620969
0.970469,21,1130.890101
0.976094,17,1131.067617
0.964844,25,1131.354005
0.976094,17,1131.601506
0.967656,23,1131.90588
0.9775,16,1132.139063
0.978906,15,1132.34385
0.971875,20,1132.637963
0.980313,14,1132.859125
0.981719,13,1133.025495
0.981719,13,1133.182238
0.971875,20,1150.086983
0.967656,23,1150.413104
0.9775,16,1150.645535
0.976094,17,1150.934878
0.960625,28,1151.418607
0.9775,16,1151.660673
0.970469,21,1151.936419
0.967656,23,1152.299775
0.969063,22,1152.616539
0.981719,13,1152.793319
0.976094,17,1153.057556
0.981719,13,1153.259113
0.985938,10,1153.372238
0.969063,22,1153.717873
0.964844,25,1154.055757
0.976094,17,1154.332866
0.971875,20,1154.577907
0.981719,13,1154.751638
0.969063,22,1155.065704
0.973281,19,1155.340282
0.949375,36,1155.841201
0.971875,20,1156.140854
0.96625,24,1156.495961
0.907188,66,1172.506092
0.981719,13,1172.63926
0.974688,18,1172.809512
0.96625,24,1173.045732
0.970469,21,1173.355529
0.967656,23,1173.69343
0.9775,16,1173.882843
0.980313,14,1174.036518
0.974688,18,1174.199717
0.973281,19,1174.385915
0.970469,21,1174.611277
0.960625,28,1174.881427
0.967656,23,1175.10491
0.971875,20,1175.302939
0.978906,15,1175.453281
0.962031,27,1175.732077
0.970469,21,1175.992278
0.978906,15,1176.137383
0.981719,13,1176.286318
0.96625,24,1176.584297
0.971875,20,1176.79465
0.978906,15,1176.95778
0.983125,12,1177.102091
0.976094,17,1177.321891
0.978906,15,1177.482062
0.9775,16,1177.672533
0.974688,18,1177.93671
0.970469,21,1192.814065
0.970469,21,1193.119694
0.980313,14,1193.351894
0.974688,18,1193.628931
0.974688,18,1193.859032
0.969063,22,1194.154516
0.973281,19,1194.403148
0.970469,21,1194.70196
0.967656,23,1194.965565
0.976094,17,1195.165577
0.967656,23,1195.471182
0.980313,14,1195.65832
0.971875,20,1196.017246
0.978906,15,1196.212014
0.971875,20,1196.522593
0.978906,15,1196.714407
0.974688,18,1197.011392
0.917031,59,1197.90113
0.970469,21,1198.234928
0.970469,21,1198.556106
0.960625,28,1198.96272
0.970469,21,1199.245176
0.962031,27,1199.557821
0.973281,19,1199.781777
0.967656,23,1213.551862
0.978906,15,1213.717315
0.955,32,1214.047302
0.9775,16,1214.219795
0.970469,21,1214.421442
0.969063,22,1214.643501
0.971875,20,1214.846946
0.964844,25,1215.098311
0.96625,24,1215.325592
0.976094,17,1215.498785
0.9775,16,1215.656473
0.970469,21,1215.864574
0.984531,11,1215.978456
0.971875,20,1216.178378
0.976094,17,1216.343
0.976094,17,1216.50981
0.963437,26,1216.811543
0.976094,17,1216.998501
0.974688,18,1217.163127
0.962031,27,1217.47821
0.9775,16,1217.654485
0.971875,20,1217.863284
0.973281,19,1218.068063
0.978906,15,1218.22655
0.971875,20,1218.417603
0.976094,17,1218.59039
0.974688,18,1232.421701
0.969063,22,1232.724249
0.950781,35,1233.141788
0.974688,18,1233.36708
0.974688,18,1233.637984
0.960625,28,1234.007782
0.976094,17,1234.20934
0.969063,22,1234.49005
0.970469,21,1234.752828
0.964844,25,1235.081585
0.96625,24,1235.466755
0.964844,25,1235.838356
0.978906,15,1236.044183
0.981719,13,1236.209919
0.980313,14,1236.405091
0.970469,21,1236.652575
0.981719,13,1236.83134
0.978906,15,1237.031549
0.967656,23,1237.369501
0.963437,26,1237.732508
0.974688,18,1237.953875
0.9775,16,1238.164663
0.974688,18,1238.462665
0.967656,23,1238.869626
0.971875,20,1239.185003
0.980313,14,1239.362762
0.971875,20,1253.043166
0.960625,28,1253.343013
0.969063,22,1253.555796
0.980313,14,1253.715891
0.969063,22,1254.053319
0.976094,17,1254.27997
0.969063,22,1254.511605
0.981719,13,1254.658706
0.974688,18,1254.838944
0.96625,24,1255.116484
0.971875,20,1255.3213
0.974688,18,1255.51719
0.971875,20,1255.757207
0.970469,21,1256.035731
0.980313,14,1256.219892
0.971875,20,1256.462267
0.969063,22,1256.691732
0.980313,14,1256.885389
0.973281,19,1257.131869
0.973281,19,1257.328509
0.974688,18,1257.495317
0.973281,19,1257.730277
0.974688,18,1257.916533
0.978906,15,1258.07667
0.9775,16,1258.29348
0.974688,18,1258.551458
0.9775,16,1258.72051
0.980313,14,1274.207838
0.969063,22,1274.421701
0.970469,21,1274.653173
0.959219,29,1274.90498
0.973281,19,1275.190072
0.976094,17,1275.350991
0.976094,17,1275.590931
0.976094,17,1275.822053
0.973281,19,1276.041742
0.983125,12,1276.180473
0.974688,18,1276.405304
0.976094,17,1276.625415
0.976094,17,1276.8229
0.9775,16,1277.025532
0.9775,16,1277.245351
0.978906,15,1277.401707
0.971875,20,1277.668172
0.970469,21,1277.934848
0.974688,18,1278.107559
0.983125,12,1278.204596
0.9775,16,1278.380326
0.9775,16,1278.569227
0.980313,14,1278.775945
0.964844,25,1279.092868
0.976094,17,1279.285933
0.971875,20,1279.478142
0.971875,20,1279.753109
0.9775,16,1279.941169
0.978906,15,1280.109125
0.974688,18,1296.903054
0.96625,24,1297.240243
0.974688,18,1297.516005
0.962031,27,1297.876698
0.974688,18,1298.048539
0.974688,18,1298.252484
0.967656,23,1298.497696
0.980313,14,1298.648665
0.983125,12,1298.77053
0.971875,20,1298.998124
0.964844,25,1299.2552
0.974688,18,1299.437755
0.978906,15,1299.581854
0.9775,16,1299.746342
0.9775,16,1299.911653
0.981719,13,1300.045733
0.933906,47,1300.451129
0.981719,13,1300.55915
0.974688,18,1300.778018
0.964844,25,1301.029732
0.976094,17,1301.215918
0.981719,13,1301.332356
0.971875,20,1301.543472
0.980313,14,1301.692677
0.970469,21,1301.877055
0.9775,16,1302.014416
