#{"t_start": 1746566951.994097, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.856563,102,423.056225
0.907188,66,424.031224
0.931094,49,424.673453
0.949375,36,425.204592
0.926875,52,425.946315
0.950781,35,441.504738
0.947969,37,441.901085
0.901563,70,442.585006
0.96625,24,442.830322
0.963437,26,443.099061
0.942344,41,443.513293
0.928281,51,444.041384
0.749688,178,446.037157
0.960625,28,446.352832
0.960625,28,446.706391
0.938125,44,461.675749
0.942344,41,462.068351
0.959219,29,462.350339
0.987344,9,462.439254
0.950781,35,462.79657
0.942344,41,463.149398
0.9325,48,463.556248
0.957812,30,463.807652
0.960625,28,464.040346
0.953594,33,464.339555
0.978906,15,464.466435
0.931094,49,464.91031
0.967656,23,465.110213
0.974688,18,465.255842
0.971875,20,465.450078
0.974688,18,465.60072
0.946562,38,465.937071
0.947969,37,480.13499
0.94375,40,480.547506
0.967656,23,480.799281
0.949375,36,481.164494
0.953594,33,481.474081
0.949375,36,481.892179
0.949375,36,482.295059
0.96625,24,482.563231
0.94375,40,483.107295
0.978906,15,483.28613
0.936719,45,483.781223
0.960625,28,484.096485
0.953594,33,484.460566
0.974688,18,484.66076
0.94375,40,485.090319
0.974688,18,485.305284
0.952187,34,500.353046
0.946562,38,500.803414
0.959219,29,501.186348
0.973281,19,501.411862
0.9775,16,501.57911
0.957812,30,501.96921
0.973281,19,502.195716
0.970469,21,502.569019
0.962031,27,502.865414
0.964844,25,503.132136
0.974688,18,503.324835
0.970469,21,503.559649
0.931094,49,504.206095
0.962031,27,504.486531
0.953594,33,504.829733
0.967656,23,505.061143
0.942344,41,505.503618
0.9325,48,506.091909
0.967656,23,518.588603
0.978906,15,518.718097
0.945156,39,519.081672
0.9775,16,519.227656
0.953594,33,519.587102
0.957812,30,519.89639
0.971875,20,520.068972
0.981719,13,520.177363
0.914219,61,520.68254
0.971875,20,520.850706
0.950781,35,521.133548
0.970469,21,521.300304
0.976094,17,521.437129
0.939531,43,521.799176
0.970469,21,521.976533
0.973281,19,522.132076
0.957812,30,522.394874
0.949375,36,522.684889
0.960625,28,522.91515
0.969063,22,536.256826
0.940937,42,536.694069
0.955,32,537.054333
0.969063,22,537.323524
0.939531,43,537.787369
0.980313,14,537.939738
0.967656,23,538.226715
0.947969,37,538.672528
0.953594,33,539.064699
0.949375,36,539.527014
0.974688,18,539.707814
0.956406,31,540.060274
0.956406,31,540.416267
0.971875,20,540.615579
0.955,32,540.970822
0.946562,38,541.362963
0.978906,15,541.492608
0.971875,20,541.740638
0.9775,16,555.304446
0.973281,19,555.5055
0.949375,36,555.869983
0.985938,10,555.968813
0.984531,11,556.079037
0.960625,28,556.407538
0.971875,20,556.635829
0.953594,33,556.991478
0.978906,15,557.16341
0.96625,24,557.421442
0.956406,31,557.767877
0.956406,31,558.037547
0.952187,34,558.323761
0.973281,19,558.525758
0.960625,28,558.819812
0.962031,27,559.057593
0.953594,33,559.361811
0.9775,16,559.545098
0.971875,20,559.750671
0.967656,23,560.027835
0.957812,30,560.319163
0.969063,22,578.387688
0.967656,23,578.6939
0.964844,25,579.017631
0.962031,27,579.375826
0.973281,19,579.682392
0.964844,25,579.950107
0.960625,28,580.371873
0.970469,21,580.670802
0.984531,11,580.884221
0.976094,17,581.143549
0.962031,27,581.499433
0.96625,24,581.810798
0.978906,15,582.267234
0.971875,20,582.510623
0.970469,21,582.765561
0.962031,27,583.148324
0.967656,23,583.491894
0.983125,12,583.660302
0.952187,34,584.125148
0.960625,28,584.445856
0.953594,33,584.911826
0.980313,14,585.050357
0.971875,20,585.30465
0.960625,28,601.85785
0.955,32,602.22171
0.963437,26,602.587678
0.974688,18,602.800043
0.960625,28,603.083136
0.963437,26,603.350916
0.936719,45,603.801527
0.978906,15,603.96324
0.970469,21,604.233415
0.96625,24,604.485744
0.964844,25,604.806995
0.963437,26,605.133097
0.967656,23,605.449753
0.976094,17,605.593389
0.974688,18,605.784166
0.946562,38,606.228318
0.969063,22,606.427119
0.970469,21,606.724224
0.971875,20,606.964402
0.952187,34,607.362343
0.967656,23,622.319281
0.980313,14,622.489205
0.96625,24,622.828479
0.974688,18,623.033688
0.963437,26,623.423266
0.978906,15,623.638558
0.963437,26,624.080423
0.963437,26,624.438582
0.949375,36,624.927267
0.971875,20,625.271945
0.980313,14,625.501171
0.959219,29,625.889179
0.96625,24,626.223191
0.967656,23,626.515119
0.964844,25,626.837584
0.974688,18,627.063612
0.969063,22,627.386344
0.963437,26,627.722805
0.969063,22,628.053727
0.976094,17,628.280701
0.963437,26,628.671836
0.950781,35,629.197918
0.967656,23,644.294232
0.9775,16,644.477052
0.970469,21,644.72076
0.970469,21,645.011942
0.962031,27,645.346903
0.970469,21,645.592439
0.976094,17,645.76256
0.960625,28,646.073158
0.969063,22,646.340607
0.964844,25,646.590472
0.963437,26,646.879584
0.964844,25,647.164283
0.953594,33,647.492787
0.967656,23,647.707735
0.950781,35,648.13428
0.973281,19,648.359858
0.974688,18,648.580179
0.969063,22,648.835555
0.971875,20,649.078573
0.9775,16,649.268593
0.976094,17,649.457753
0.964844,25,649.823236
0.962031,27,650.199159
0.969063,22,666.534726
0.967656,23,666.748879
0.971875,20,666.954511
0.967656,23,667.223686
0.9775,16,667.388179
0.970469,21,667.640841
0.960625,28,667.94855
0.96625,24,668.193586
0.953594,33,668.531257
0.969063,22,668.757385
0.976094,17,668.930104
0.973281,19,669.135099
0.959219,29,669.412728
0.963437,26,669.678316
0.957812,30,670.013758
0.981719,13,670.160797
0.974688,18,670.363283
0.973281,19,670.55983
0.970469,21,670.77006
0.963437,26,671.018294
0.971875,20,671.214169
0.967656,23,671.4585
0.96625,24,684.276656
0.957812,30,684.538164
0.962031,27,684.750276
0.96625,24,684.958915
0.919844,57,685.442108
0.956406,31,685.706042
0.974688,18,685.843564
0.962031,27,686.062709
0.974688,18,686.207719
0.960625,28,686.436257
0.976094,17,686.572742
0.969063,22,686.746352
0.967656,23,686.932162
0.974688,18,687.073001
0.964844,25,687.275867
0.976094,17,687.411726
0.973281,19,687.559407
0.973281,19,687.710977
0.976094,17,687.844182
0.971875,20,688.009491
0.956406,31,688.274886
0.978906,15,688.396537
0.984531,11,701.610496
0.945156,39,702.071589
0.96625,24,702.36714
0.976094,17,702.673871
0.976094,17,702.919231
0.967656,23,703.194704
0.974688,18,703.427019
0.96625,24,703.687339
0.933906,47,704.263182
0.973281,19,704.47363
0.957812,30,704.80677
0.969063,22,705.082879
0.946562,38,705.57401
0.9775,16,705.756464
0.974688,18,705.93662
0.978906,15,706.118793
0.973281,19,706.329242
0.974688,18,706.593682
0.967656,23,706.995237
0.9775,16,707.259094
0.969063,22,707.611468
0.967656,23,707.935175
0.971875,20,723.78061
0.962031,27,724.151695
0.974688,18,724.413376
0.978906,15,724.64908
0.96625,24,724.896822
0.960625,28,725.247371
0.964844,25,725.540715
0.974688,18,725.773434
0.962031,27,726.222475
0.970469,21,726.525856
0.970469,21,726.86067
0.9775,16,727.023533
0.963437,26,727.325049
0.9775,16,727.476795
0.983125,12,727.610185
0.978906,15,727.810529
0.960625,28,728.154308
0.9775,16,728.411662
0.974688,18,728.661967
0.9775,16,728.955469
0.969063,22,729.209335
0.978906,15,729.416623
0.959219,29,729.794058
0.945156,39,730.382337
0.976094,17,730.618787
0.967656,23,746.007455
0.96625,24,746.311214
0.980313,14,746.508724
0.926875,52,747.332923
0.964844,25,747.652159
0.957812,30,748.070789
0.950781,35,748.556773
0.976094,17,748.812988
0.969063,22,749.114875
0.957812,30,749.478512
0.980313,14,749.676397
0.969063,22,749.980728
0.969063,22,750.290971
0.963437,26,750.648821
0.970469,21,750.924664
0.980313,14,751.135017
0.971875,20,751.383446
0.973281,19,751.620286
0.953594,33,751.972375
0.967656,23,752.323329
0.971875,20,752.656693
0.960625,28,766.265866
0.976094,17,766.429886
0.978906,15,766.585791
0.976094,17,766.761133
0.983125,12,766.904246
0.967656,23,767.17366
0.970469,21,767.377282
0.967656,23,767.676043
0.976094,17,767.874697
0.973281,19,768.100464
0.969063,22,768.312364
0.976094,17,768.495448
0.981719,13,768.637549
0.973281,19,768.860257
0.971875,20,769.073166
0.963437,26,769.341509
0.964844,25,769.576254
0.980313,14,769.707783
0.96625,24,769.926434
0.969063,22,770.131814
0.980313,14,770.280315
0.967656,23,770.509477
0.974688,18,770.697402
0.964844,25,770.942204
0.967656,23,771.164557
0.96625,24,786.076519
0.973281,19,786.277917
0.9775,16,786.407371
0.983125,12,786.504135
0.981719,13,786.62491
0.96625,24,786.851855
0.976094,17,787.012445
0.9775,16,787.226986
0.973281,19,787.396408
0.983125,12,787.497137
0.978906,15,787.651845
0.976094,17,787.804369
0.960625,28,788.068112
0.9775,16,788.210191
0.974688,18,788.392082
0.969063,22,788.58836
0.980313,14,788.71805
0.967656,23,788.948294
0.980313,14,789.091259
0.983125,12,789.207216
0.980313,14,789.353497
0.963437,26,789.617643
0.983125,12,789.729349
0.974688,18,789.932084
0.9775,16,790.07201
0.9775,16,790.211647
0.974688,18,790.363571
0.983125,12,790.474316
0.983125,12,790.57426
0.974688,18,790.748693
0.973281,19,790.915817
0.962031,27,804.50941
0.970469,21,804.749608
0.974688,18,804.933522
0.969063,22,805.182002
0.969063,22,805.48727
0.9775,16,805.675486
0.970469,21,805.927295
0.9775,16,806.108335
0.976094,17,806.283585
0.978906,15,806.400577
0.969063,22,806.593371
0.973281,19,806.752093
0.973281,19,806.904842
0.976094,17,807.077137
0.9775,16,807.247536
0.969063,22,807.42649
0.974688,18,807.691103
0.973281,19,807.875664
0.980313,14,808.036306
0.967656,23,808.293376
0.983125,12,808.414447
0.976094,17,808.602827
0.980313,14,808.767809
0.970469,21,809.061896
0.983125,12,809.212648
0.970469,21,809.433806
0.9775,16,809.650827
0.969063,22,825.011545
0.9775,16,825.208535
0.969063,22,825.418039
0.956406,31,825.68378
0.96625,24,825.973422
0.973281,19,826.218475
0.976094,17,826.384341
0.973281,19,826.559464
0.981719,13,826.664811
0.971875,20,826.883174
0.969063,22,827.099591
0.971875,20,827.278117
0.980313,14,827.415363
0.963437,26,827.707541
0.96625,24,827.927914
0.970469,21,828.156398
0.978906,15,828.316393
0.963437,26,828.631737
0.978906,15,828.764381
0.96625,24,829.042012
0.967656,23,829.257809
0.967656,23,829.473641
0.959219,29,829.740631
0.969063,22,829.965002
0.9775,16,830.135419
0.973281,19,845.682181
0.956406,31,845.947037
0.955,32,846.238404
0.981719,13,846.353596
0.94375,40,846.775033
0.96625,24,847.066783
0.850938,106,848.070642
0.987344,9,848.146624
0.940937,42,848.488837
0.973281,19,848.654281
0.981719,13,848.773112
0.980313,14,848.893891
0.953594,33,849.180458
0.969063,22,849.365705
0.963437,26,849.591127
0.893125,76,850.265623
0.970469,21,865.469314
0.960625,28,865.749809
0.960625,28,866.083554
0.9775,16,866.260445
0.945156,39,866.714709
0.952187,34,867.097743
0.967656,23,867.393322
0.980313,14,867.584924
0.955,32,867.938667
0.969063,22,868.195567
0.976094,17,868.39156
0.959219,29,868.730061
0.9775,16,868.917664
0.949375,36,869.281138
0.978906,15,869.442349
0.9775,16,869.617939
0.974688,18,869.819935
0.963437,26,870.112815
0.959219,29,870.453728
0.956406,31,870.834584
0.967656,23,885.139228
0.962031,27,885.410109
0.962031,27,885.674478
0.94375,40,886.05906
0.949375,36,886.404144
0.978906,15,886.544254
0.926875,52,887.044559
0.945156,39,887.425952
0.970469,21,887.630413
0.96625,24,887.853007
0.9775,16,888.032674
0.962031,27,888.284322
0.926875,52,888.733258
0.970469,21,888.968569
0.964844,25,889.208697
0.973281,19,889.406122
0.967656,23,889.6612
0.970469,21,889.891787
0.973281,19,890.072386
0.970469,21,907.154204
0.9775,16,907.359956
0.962031,27,907.755652
0.983125,12,907.97416
0.953594,33,908.439419
0.967656,23,908.68536
0.964844,25,908.95938
0.969063,22,909.19955
0.970469,21,909.402664
0.970469,21,909.612242
0.952187,34,909.993826
0.971875,20,910.212614
0.978906,15,910.379371
0.978906,15,910.577479
0.971875,20,910.835697
0.976094,17,910.977175
0.953594,33,911.316756
0.967656,23,911.547099
0.969063,22,911.783628
0.974688,18,912.007003
0.973281,19,912.223678
0.973281,19,912.425087
0.974688,18,912.589187
0.973281,19,912.79742
0.969063,22,929.940152
0.971875,20,930.112929
0.974688,18,930.257827
0.978906,15,930.386249
0.974688,18,930.542042
0.967656,23,930.759353
0.96625,24,930.98961
0.962031,27,931.217547
0.963437,26,931.433423
0.969063,22,931.610814
0.976094,17,931.755331
0.981719,13,931.888454
0.962031,27,932.136702
0.974688,18,932.302728
0.981719,13,932.46298
0.978906,15,932.652042
0.974688,18,932.868173
0.9775,16,933.00788
0.9775,16,933.153298
0.973281,19,933.315765
0.976094,17,933.466025
0.976094,17,933.635429
0.967656,23,933.846229
0.964844,25,934.096866
0.970469,21,934.275627
0.9775,16,934.410152
0.969063,22,949.347365
0.974688,18,949.511034
0.967656,23,949.702701
0.971875,20,949.879167
0.969063,22,950.06363
0.980313,14,950.175769
0.967656,23,950.36551
0.960625,28,950.597905
0.981719,13,950.701072
0.973281,19,950.854572
0.9775,16,950.979443
0.970469,21,951.163874
0.976094,17,951.31025
0.96625,24,951.500032
0.974688,18,951.642423
0.980313,14,951.755446
0.957812,30,952.002973
0.96625,24,952.199114
0.974688,18,952.346599
0.981719,13,952.450307
0.980313,14,952.559492
0.96625,24,952.747681
0.976094,17,952.89127
0.976094,17,953.027774
0.971875,20,953.201026
0.980313,14,953.321174
0.971875,20,953.513329
0.973281,19,967.544717
0.956406,31,967.812629
0.964844,25,968.044329
0.971875,20,968.218093
0.974688,18,968.377709
0.963437,26,968.609906
0.974688,18,968.768143
0.971875,20,968.944478
0.974688,18,969.092041
0.971875,20,969.259618
0.971875,20,969.435737
0.959219,29,969.67117
0.973281,19,969.849207
0.967656,23,970.076982
0.978906,15,970.219146
0.976094,17,970.369695
0.981719,13,970.507093
0.974688,18,970.677724
0.976094,17,970.822463
0.969063,22,971.006431
0.987344,9,971.088295
0.980313,14,971.202316
0.981719,13,971.306504
0.973281,19,971.463195
0.971875,20,971.62166
0.9775,16,971.753062
0.970469,21,986.11274
0.973281,19,986.284792
0.9775,16,986.413104
0.974688,18,986.567138
0.978906,15,986.701086
0.976094,17,986.851784
0.971875,20,987.019133
0.978906,15,987.161614
0.960625,28,987.409822
0.973281,19,987.564584
0.970469,21,987.763344
0.980313,14,987.910523
0.976094,17,988.075444
0.969063,22,988.273912
0.9775,16,988.423081
0.980313,14,988.555305
0.969063,22,988.796904
0.978906,15,988.929887
0.974688,18,989.104746
0.976094,17,989.24989
0.976094,17,989.390544
0.969063,22,989.613725
0.970469,21,989.804746
0.984531,11,989.90696
0.978906,15,990.037262
0.9775,16,990.167597
0.969063,22,990.352752
0.985938,10,990.454501
0.971875,20,990.649397
0.978906,15,1004.945766
0.980313,14,1005.088631
0.980313,14,1005.240308
0.973281,19,1005.456813
0.973281,19,1005.659391
0.980313,14,1005.792863
0.967656,23,1006.019357
0.971875,20,1006.209892
0.969063,22,1006.447884
0.976094,17,1006.635756
0.949375,36,1006.994019
0.981719,13,1007.132821
0.967656,23,1007.367689
0.971875,20,1007.591793
0.984531,11,1007.704268
0.971875,20,1007.906518
0.96625,24,1008.136934
0.978906,15,1008.314591
0.9775,16,1008.463528
0.9775,16,1008.584339
0.974688,18,1008.7767
0.970469,21,1008.970898
0.967656,23,1009.179467
0.974688,18,1009.336781
0.970469,21,1009.519315
0.973281,19,1009.678802
0.978906,15,1009.813825
0.971875,20,1023.406666
0.971875,20,1023.625373
0.980313,14,1023.76659
0.9775,16,1023.980197
0.9775,16,1024.161425
0.976094,17,1024.345469
0.981719,13,1024.503222
0.974688,18,1024.724126
0.981719,13,1024.871638
0.978906,15,1024.998748
0.971875,20,1025.201207
0.976094,17,1025.414043
0.983125,12,1025.514391
0.980313,14,1025.693338
0.964844,25,1025.951698
0.9775,16,1026.122574
0.980313,14,1026.265834
0.978906,15,1026.410918
0.981719,13,1026.548415
0.9775,16,1026.704412
0.971875,20,1026.910025
0.969063,22,1027.132717
0.971875,20,1027.318514
0.980313,14,1027.455278
0.973281,19,1027.646666
0.981719,13,1027.796517
0.973281,19,1028.017686
0.969063,22,1028.214977
0.964844,25,1028.505219
0.969063,22,1028.745793
0.967656,23,1042.363375
0.970469,21,1042.529413
0.974688,18,1042.678524
0.9775,16,1042.809923
0.9775,16,1042.945678
0.978906,15,1043.137115
0.980313,14,1043.281994
0.976094,17,1043.462059
0.976094,17,1043.62005
0.967656,23,1043.814841
0.967656,23,1043.994455
0.963437,26,1044.20129
0.967656,23,1044.389142
0.970469,21,1044.554669
0.976094,17,1044.695609
0.962031,27,1044.991739
0.962031,27,1045.244963
0.976094,17,1045.383817
0.969063,22,1045.572534
0.967656,23,1045.793522
0.969063,22,1045.975856
0.973281,19,1046.150206
0.978906,15,1046.276654
0.96625,24,1046.474491
0.971875,20,1046.681698
0.973281,19,1061.219962
0.976094,17,1061.375196
0.973281,19,1061.560283
0.973281,19,1061.750488
0.963437,26,1062.019505
0.978906,15,1062.174211
0.967656,23,1062.396895
0.974688,18,1062.553113
0.969063,22,1062.760852
0.971875,20,1062.939282
0.976094,17,1063.093503
0.984531,11,1063.188944
0.976094,17,1063.358304
0.973281,19,1063.523398
0.96625,24,1063.729057
0.974688,18,1063.91691
0.969063,22,1064.127261
0.974688,18,1064.300685
0.974688,18,1064.451377
0.973281,19,1064.623835
0.970469,21,1064.836891
0.9775,16,1064.995307
0.980313,14,1065.107565
0.980313,14,1065.230212
0.967656,23,1065.450661
0.976094,17,1065.625952
0.969063,22,1065.870778
0.970469,21,1082.357749
0.981719,13,1082.570461
0.964844,25,1082.917978
0.980313,14,1083.137514
0.981719,13,1083.32388
0.974688,18,1083.604288
0.980313,14,1083.774845
0.9775,16,1083.960159
0.978906,15,1084.127595
0.970469,21,1084.446495
0.96625,24,1084.826114
0.976094,17,1085.05831
0.9775,16,1085.31082
0.963437,26,1085.642639
0.974688,18,1085.956942
0.976094,17,1086.197885
0.976094,17,1086.415827
0.971875,20,1086.660423
0.978906,15,1086.851885
0.973281,19,1087.137661
0.974688,18,1087.403696
0.978906,15,1087.599827
0.976094,17,1087.847991
0.978906,15,1088.041722
0.970469,21,1088.285531
0.973281,19,1088.595018
0.971875,20,1088.948678
0.971875,20,1089.229956
0.983125,12,1089.391585
0.981719,13,1102.956982
0.973281,19,1103.156353
0.983125,12,1103.259909
0.980313,14,1103.373428
0.960625,28,1103.607157
0.970469,21,1103.789042
0.969063,22,1103.983823
0.970469,21,1104.186374
0.971875,20,1104.399756
0.9775,16,1104.528067
0.973281,19,1104.709179
0.973281,19,1104.886395
0.981719,13,1105.001052
0.971875,20,1105.151293
0.960625,28,1105.369125
0.974688,18,1105.508605
0.974688,18,1105.645936
0.970469,21,1105.813764
0.978906,15,1105.934223
0.967656,23,1106.119809
0.963437,26,1106.31967
0.971875,20,1106.491759
0.980313,14,1106.60289
0.974688,18,1106.754104
0.969063,22,1106.950691
0.9775,16,1107.075283
0.971875,20,1107.24925
0.976094,17,1126.768557
0.978906,15,1126.927619
0.980313,14,1127.091705
0.974688,18,1127.362909
0.978906,15,1127.557035
0.971875,20,1127.812383
0.980313,14,1128.014993
0.970469,21,1128.256572
0.974688,18,1128.515535
0.976094,17,1128.70219
0.980313,14,1128.894213
0.973281,19,1129.156033
0.976094,17,1129.370851
0.971875,20,1129.645204
0.973281,19,1129.8863
0.970469,21,1130.124012
0.981719,13,1130.264211
0.963437,26,1130.570605
0.971875,20,1130.801324
0.962031,27,1131.102462
0.978906,15,1131.302277
0.974688,18,1131.505575
0.978906,15,1131.701209
0.971875,20,1132.011507
0.984531,11,1132.156807
0.96625,24,1132.502576
0.980313,14,1132.755937
0.980313,14,1132.917179
0.9775,16,1133.105138
0.962031,27,1150.104655
0.973281,19,1150.387816
0.950781,35,1150.921259
0.964844,25,1151.348202
0.974688,18,1151.631021
0.969063,22,1151.936978
0.984531,11,1152.10073
0.969063,22,1152.426605
0.963437,26,1152.786168
0.971875,20,1153.115214
0.978906,15,1153.330154
0.969063,22,1153.584307
0.983125,12,1153.805999
0.969063,22,1154.120025
0.974688,18,1154.418081
0.980313,14,1154.567504
0.962031,27,1154.92879
0.967656,23,1155.246756
0.978906,15,1155.478091
0.964844,25,1155.827821
0.974688,18,1156.108872
0.971875,20,1156.410108
0.974688,18,1156.646226
0.974688,18,1156.999156
0.970469,21,1157.259182
0.9775,16,1172.513031
0.978906,15,1172.669934
0.969063,22,1172.870656
0.981719,13,1172.990391
0.96625,24,1173.329797
0.969063,22,1173.666954
0.978906,15,1173.830529
0.980313,14,1173.99269
0.980313,14,1174.141409
0.976094,17,1174.284782
0.970469,21,1174.514908
0.969063,22,1174.738107
0.981719,13,1174.868547
0.976094,17,1175.035521
0.967656,23,1175.255707
0.978906,15,1175.39535
0.96625,24,1175.651043
0.9775,16,1175.807267
0.971875,20,1176.072569
0.971875,20,1176.264417
0.96625,24,1176.564444
0.980313,14,1176.701175
0.970469,21,1176.94519
0.974688,18,1177.170496
0.973281,19,1177.404417
0.973281,19,1177.634933
0.978906,15,1177.811831
0.9775,16,1178.021678
0.967656,23,1192.923936
0.962031,27,1193.369544
0.962031,27,1193.768859
0.959219,29,1194.135409
0.9775,16,1194.328761
0.964844,25,1194.712051
0.976094,17,1194.909799
0.963437,26,1195.203986
0.970469,21,1195.488925
0.957812,30,1195.95299
0.978906,15,1196.174031
0.985938,10,1196.320357
0.917031,59,1197.227876
0.967656,23,1197.548482
0.970469,21,1197.8742
0.967656,23,1198.230619
0.980313,14,1198.463888
0.980313,14,1198.657254
0.9775,16,1198.889494
0.983125,12,1199.095126
0.96625,24,1199.363758
0.973281,19,1199.583552
0.974688,18,1199.799231
0.976094,17,1213.523183
0.962031,27,1213.80709
0.973281,19,1213.99545
0.9775,16,1214.164077
0.971875,20,1214.371472
0.967656,23,1214.57205
0.978906,15,1214.750337
0.970469,21,1214.961052
0.970469,21,1215.172774
0.967656,23,1215.393097
0.970469,21,1215.602082
0.9775,16,1215.748332
0.963437,26,1216.025997
0.973281,19,1216.204334
0.9775,16,1216.360747
0.970469,21,1216.580462
0.976094,17,1216.771726
0.978906,15,1216.936427
0.967656,23,1217.155985
0.969063,22,1217.412763
0.970469,21,1217.647645
0.978906,15,1217.804773
0.969063,22,1218.045331
0.970469,21,1218.26087
0.976094,17,1218.42772
0.981719,13,1218.555193
0.971875,20,1232.381136
0.970469,21,1232.695125
0.981719,13,1232.859946
0.978906,15,1233.032521
0.946562,38,1233.511249
0.974688,18,1233.801065
0.971875,20,1234.033154
0.981719,13,1234.199197
0.964844,25,1234.507677
0.974688,18,1234.747542
0.96625,24,1235.046728
0.969063,22,1235.400865
0.974688,18,1235.628322
0.976094,17,1235.904877
0.981719,13,1236.076506
0.973281,19,1236.352581
0.970469,21,1236.590068
0.962031,27,1236.979153
0.949375,36,1237.483262
0.980313,14,1237.678734
0.970469,21,1237.93534
0.971875,20,1238.212921
0.974688,18,1238.507207
0.970469,21,1238.879552
0.978906,15,1239.119263
0.973281,19,1239.372755
0.976094,17,1253.027561
0.974688,18,1253.206537
0.976094,17,1253.394715
0.9775,16,1253.549693
0.9775,16,1253.713711
0.976094,17,1253.980116
0.978906,15,1254.194082
0.970469,21,1254.41889
0.959219,29,1254.737509
0.970469,21,1254.964236
0.973281,19,1255.175108
0.973281,19,1255.392731
0.973281,19,1255.588806
0.976094,17,1255.803638
0.974688,18,1256.040788
0.976094,17,1256.259259
0.984531,11,1256.395545
0.971875,20,1256.613145
0.967656,23,1256.903107
0.9775,16,1257.112133
0.969063,22,1257.346278
0.9775,16,1257.492426
0.970469,21,1257.7479
0.9775,16,1257.911296
0.970469,21,1258.154412
0.978906,15,1258.350264
0.976094,17,1258.612039
0.960625,28,1274.225553
0.976094,17,1274.400794
0.970469,21,1274.632089
0.973281,19,1274.781399
0.967656,23,1275.045162
0.96625,24,1275.323838
0.955,32,1275.731162
0.976094,17,1275.973262
0.974688,18,1276.170477
0.976094,17,1276.379443
0.971875,20,1276.643134
0.978906,15,1276.822429
0.973281,19,1277.051376
0.971875,20,1277.333287
0.980313,14,1277.467334
0.970469,21,1277.730251
0.980313,14,1277.935516
0.976094,17,1278.100123
0.9775,16,1278.230203
0.970469,21,1278.466585
0.9775,16,1278.690533
0.963437,26,1278.984813
0.9775,16,1279.203354
0.980313,14,1279.371735
0.96625,24,1279.602568
0.971875,20,1279.877006
0.974688,18,1280.102461
0.970469,21,1296.920646
0.974688,18,1297.164961
0.970469,21,1297.503717
0.976094,17,1297.724435
0.970469,21,1297.974671
0.974688,18,1298.146834
0.974688,18,1298.343756
0.974688,18,1298.547065
0.971875,20,1298.758679
0.971875,20,1298.983489
0.974688,18,1299.165905
0.978906,15,1299.310803
0.969063,22,1299.544645
0.9775,16,1299.718402
0.971875,20,1299.912963
0.971875,20,1300.105957
0.976094,17,1300.251018
0.983125,12,1300.347148
0.974688,18,1300.513549
0.978906,15,1300.678799
0.969063,22,1300.919436
0.983125,12,1301.030989
0.976094,17,1301.218832
0.967656,23,1301.447509
0.969063,22,1301.666882
0.973281,19,1301.850407
0.976094,17,1301.978963
0.974688,18,1302.167369
0.973281,19,1317.094989
0.9775,16,1317.272924
0.976094,17,1317.50871
0.973281,19,1317.77743
