#{"t_start": 1746566952.007564, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.976094,17,671.267784
0.970469,21,671.526963
0.9325,48,684.516902
0.96625,24,684.703265
0.9775,16,684.844248
0.949375,36,685.141712
0.963437,26,685.36745
0.962031,27,685.605346
0.962031,27,685.815045
0.96625,24,686.007721
0.963437,26,686.217771
0.978906,15,686.339438
0.981719,13,686.447707
0.970469,21,686.616219
0.978906,15,686.732658
0.960625,28,686.957918
0.9775,16,687.085944
0.962031,27,687.302023
0.974688,18,687.444336
0.980313,14,687.554431
0.959219,29,687.78292
0.974688,18,687.929253
0.974688,18,688.077637
0.973281,19,688.241743
0.969063,22,688.421807
0.957812,30,701.867257
0.984531,11,702.00989
0.9775,16,702.203172
0.933906,47,702.917748
0.963437,26,703.246997
0.971875,20,703.480893
0.976094,17,703.658529
0.962031,27,704.012709
0.970469,21,704.249532
0.9775,16,704.429375
0.964844,25,704.69076
0.963437,26,705.019928
0.978906,15,705.199981
0.967656,23,705.508918
0.984531,11,705.647685
0.969063,22,705.868025
0.96625,24,706.160777
0.971875,20,706.370837
0.971875,20,706.724852
0.967656,23,707.063583
0.955,32,707.610246
0.974688,18,707.859046
0.949375,36,723.970303
0.963437,26,724.319129
0.976094,17,724.537349
0.974688,18,724.765217
0.974688,18,724.973557
0.970469,21,725.233671
0.960625,28,725.559134
0.96625,24,725.918238
0.976094,17,726.188436
0.973281,19,726.465944
0.981719,13,726.677607
0.970469,21,726.948652
0.962031,27,727.24585
0.959219,29,727.554901
0.963437,26,727.887211
0.980313,14,728.049912
0.974688,18,728.297026
0.964844,25,728.682253
0.959219,29,729.112727
0.976094,17,729.340621
0.962031,27,729.706978
0.959219,29,730.122513
0.980313,14,730.330648
0.967656,23,745.705785
0.955,32,746.167272
0.963437,26,746.495052
0.963437,26,746.84537
0.953594,33,747.38351
0.9775,16,747.622928
0.973281,19,747.898315
0.967656,23,748.164579
0.969063,22,748.502816
0.967656,23,748.837604
0.974688,18,749.086304
0.96625,24,749.386788
0.973281,19,749.611255
0.970469,21,749.925495
0.978906,15,750.152373
0.970469,21,750.415428
0.976094,17,750.666329
0.969063,22,750.937568
0.971875,20,751.229583
0.96625,24,751.558105
0.964844,25,751.801579
0.978906,15,751.967461
0.970469,21,752.286872
0.981719,13,752.50456
0.96625,24,766.102582
0.96625,24,766.362707
0.980313,14,766.506262
0.967656,23,766.747544
0.974688,18,766.949087
0.956406,31,767.300531
0.969063,22,767.579797
0.969063,22,767.815528
0.9775,16,768.019915
0.969063,22,768.238991
0.96625,24,768.499169
0.952187,34,768.877585
0.973281,19,769.085847
0.978906,15,769.233236
0.980313,14,769.374381
0.964844,25,769.600214
0.960625,28,769.873269
0.963437,26,770.109991
0.96625,24,770.361518
0.962031,27,770.623007
0.981719,13,770.75653
0.96625,24,770.984715
0.962031,27,771.274924
0.981719,13,786.062959
0.976094,17,786.249464
0.980313,14,786.362837
0.981719,13,786.467674
0.962031,27,786.70549
0.967656,23,786.932738
0.981719,13,787.077649
0.960625,28,787.375106
0.963437,26,787.604481
0.96625,24,787.843016
0.959219,29,788.106965
0.970469,21,788.292214
0.976094,17,788.47304
0.976094,17,788.611902
0.962031,27,788.879961
0.967656,23,789.121251
0.976094,17,789.28404
0.9775,16,789.485171
0.963437,26,789.70689
0.970469,21,789.934966
0.971875,20,790.112841
0.974688,18,790.256903
0.981719,13,790.385429
0.969063,22,790.573472
0.983125,12,790.688487
0.971875,20,790.871477
0.967656,23,804.42512
0.9775,16,804.581342
0.976094,17,804.801892
0.973281,19,804.974948
0.970469,21,805.222151
0.981719,13,805.411834
0.983125,12,805.57229
0.9775,16,805.750102
0.981719,13,805.904957
0.974688,18,806.102221
0.981719,13,806.247665
0.983125,12,806.343351
0.971875,20,806.517927
0.9775,16,806.656438
0.980313,14,806.761443
0.970469,21,806.944954
0.984531,11,807.055183
0.978906,15,807.21958
0.981719,13,807.319272
0.970469,21,807.527614
0.980313,14,807.729105
0.980313,14,807.88639
0.9775,16,808.055751
0.9775,16,808.247931
0.974688,18,808.427994
0.971875,20,808.6533
0.964844,25,808.992982
0.980313,14,809.155326
0.974688,18,809.331728
0.974688,18,809.601216
0.971875,20,809.837649
0.970469,21,825.179437
0.964844,25,825.42103
0.971875,20,825.594116
0.976094,17,825.737818
0.953594,33,826.181759
0.971875,20,826.378867
0.970469,21,826.574175
0.962031,27,826.832589
0.974688,18,827.007037
0.971875,20,827.20969
0.969063,22,827.409564
0.956406,31,827.744455
0.970469,21,827.950779
0.981719,13,828.088205
0.967656,23,828.327351
0.969063,22,828.598227
0.967656,23,828.849406
0.967656,23,829.096209
0.9775,16,829.235213
0.976094,17,829.383678
0.964844,25,829.615879
0.9775,16,829.783299
0.89875,72,845.839186
0.971875,20,846.00932
0.9775,16,846.154081
0.834062,118,847.41522
0.976094,17,847.576631
0.946562,38,847.911948
0.953594,33,848.191091
0.970469,21,848.358518
0.960625,28,848.596117
0.964844,25,848.821394
0.935312,46,849.218202
0.974688,18,849.372964
0.973281,19,849.532993
0.940937,42,849.915211
0.971875,20,850.087957
0.967656,23,865.24876
0.970469,21,865.48808
0.976094,17,865.672605
0.970469,21,865.881309
0.969063,22,866.15805
0.969063,22,866.433215
0.952187,34,866.792989
0.955,32,867.196431
0.970469,21,867.439472
0.931094,49,868.033084
0.970469,21,868.270887
0.973281,19,868.489608
0.974688,18,868.700698
0.960625,28,868.998903
0.963437,26,869.267509
0.945156,39,869.692495
0.963437,26,869.970131
0.969063,22,870.245345
0.962031,27,870.535092
0.953594,33,870.989817
0.959219,29,885.310551
0.971875,20,885.510823
0.963437,26,885.776871
0.963437,26,886.007246
0.947969,37,886.367797
0.963437,26,886.597651
0.964844,25,886.84326
0.973281,19,887.031003
0.967656,23,887.24442
0.974688,18,887.431691
0.971875,20,887.63424
0.964844,25,887.864419
0.973281,19,888.062782
0.957812,30,888.338134
0.955,32,888.606087
0.971875,20,888.806704
0.969063,22,889.044644
0.963437,26,889.291248
0.955,32,889.647574
0.949375,36,890.026542
0.959219,29,907.201784
0.974688,18,907.425363
0.960625,28,907.869938
0.973281,19,908.184226
0.950781,35,908.598869
0.969063,22,908.820956
0.953594,33,909.194393
0.981719,13,909.31779
0.9775,16,909.469863
0.970469,21,909.687047
0.956406,31,910.034887
0.985938,10,910.144946
0.978906,15,910.311034
0.983125,12,910.463926
0.970469,21,910.755606
0.963437,26,910.99308
0.974688,18,911.189852
0.971875,20,911.372188
0.970469,21,911.598503
0.959219,29,911.932383
0.971875,20,912.170942
0.974688,18,912.357637
0.952187,34,912.686152
0.970469,21,929.849509
0.970469,21,930.032768
0.971875,20,930.194394
0.980313,14,930.311338
0.970469,21,930.490986
0.969063,22,930.692747
0.976094,17,930.858907
0.9775,16,931.010337
0.96625,24,931.213283
0.971875,20,931.378283
0.978906,15,931.501357
0.967656,23,931.691436
0.973281,19,931.874836
0.967656,23,932.089729
0.976094,17,932.240661
0.973281,19,932.46305
0.970469,21,932.722836
0.976094,17,932.910509
0.9775,16,933.047685
0.973281,19,933.217431
0.963437,26,933.443802
0.9775,16,933.599361
0.978906,15,933.734589
0.971875,20,933.918263
0.967656,23,934.160697
0.976094,17,934.292961
0.980313,14,934.412774
0.974688,18,949.310618
0.969063,22,949.513367
0.969063,22,949.698259
0.9775,16,949.834864
0.963437,26,950.05749
0.971875,20,950.214051
0.985938,10,950.298493
0.976094,17,950.445849
0.978906,15,950.567153
0.963437,26,950.777162
0.971875,20,950.934707
0.970469,21,951.113613
0.952187,34,951.399523
0.980313,14,951.511408
0.978906,15,951.628754
0.96625,24,951.830142
0.973281,19,951.981183
0.935312,46,952.356957
0.971875,20,952.514067
0.963437,26,952.71849
0.976094,17,952.861719
0.973281,19,953.014109
0.967656,23,953.210753
0.96625,24,953.429774
0.974688,18,967.458602
0.976094,17,967.610764
0.973281,19,967.774439
0.971875,20,967.954618
0.976094,17,968.111313
0.978906,15,968.243974
0.9775,16,968.384349
0.962031,27,968.620733
0.973281,19,968.79422
0.974688,18,968.9461
0.978906,15,969.069578
0.96625,24,969.272373
0.974688,18,969.43175
0.980313,14,969.548246
0.980313,14,969.657517
0.976094,17,969.817341
0.978906,15,969.95045
0.970469,21,970.167566
0.974688,18,970.325122
0.974688,18,970.511977
0.970469,21,970.706319
0.978906,15,970.835
0.980313,14,970.953031
0.976094,17,971.101314
0.969063,22,971.277886
0.970469,21,971.449656
0.976094,17,971.585278
0.964844,25,971.788159
0.967656,23,986.171073
0.973281,19,986.334257
0.984531,11,986.428288
0.971875,20,986.599339
0.974688,18,986.757757
0.96625,24,986.966815
0.973281,19,987.139313
0.983125,12,987.250958
0.969063,22,987.43698
0.973281,19,987.594412
0.971875,20,987.792685
0.974688,18,987.975756
0.971875,20,988.15709
0.971875,20,988.346008
0.967656,23,988.560751
0.973281,19,988.773161
0.976094,17,988.92412
0.973281,19,989.1083
0.983125,12,989.207502
0.9775,16,989.344762
0.973281,19,989.529713
0.978906,15,989.671387
0.987344,9,989.752748
0.974688,18,989.921781
0.973281,19,990.08218
0.964844,25,990.288227
0.981719,13,990.403422
0.9775,16,990.57376
0.967656,23,1004.939798
0.974688,18,1005.114209
0.980313,14,1005.279195
0.981719,13,1005.428593
0.9775,16,1005.613249
0.980313,14,1005.745106
0.976094,17,1005.902489
0.978906,15,1006.063543
0.973281,19,1006.250229
0.984531,11,1006.369976
0.9775,16,1006.548291
0.978906,15,1006.681059
0.981719,13,1006.793917
0.980313,14,1006.960362
0.974688,18,1007.155433
0.964844,25,1007.409786
0.980313,14,1007.564954
0.964844,25,1007.796571
0.978906,15,1007.967064
0.973281,19,1008.145975
0.970469,21,1008.384999
0.959219,29,1008.616098
0.970469,21,1008.844948
0.956406,31,1009.134475
0.9775,16,1009.276627
0.970469,21,1009.449088
0.9775,16,1009.581259
0.969063,22,1009.785012
0.973281,19,1023.353432
0.973281,19,1023.575372
0.9775,16,1023.720397
0.985938,10,1023.870163
0.980313,14,1024.018243
0.974688,18,1024.237912
0.984531,11,1024.358003
0.970469,21,1024.597024
0.9775,16,1024.798397
0.969063,22,1024.999993
0.978906,15,1025.14835
0.980313,14,1025.329972
0.9775,16,1025.483336
0.974688,18,1025.696537
0.976094,17,1025.875309
0.969063,22,1026.10889
0.976094,17,1026.289961
0.974688,18,1026.454318
0.971875,20,1026.66155
0.980313,14,1026.795303
0.974688,18,1026.99085
0.9775,16,1027.157819
0.981719,13,1027.272252
0.978906,15,1027.418214
0.9775,16,1027.567887
0.970469,21,1027.824301
0.978906,15,1027.964711
0.978906,15,1028.126862
0.980313,14,1028.258079
0.983125,12,1028.399776
0.971875,20,1028.638347
0.963437,26,1042.293219
0.974688,18,1042.436498
0.971875,20,1042.592414
0.96625,24,1042.796366
0.971875,20,1042.966991
0.963437,26,1043.280491
0.978906,15,1043.439243
0.973281,19,1043.614959
0.973281,19,1043.775643
0.971875,20,1043.93403
0.9775,16,1044.059764
0.963437,26,1044.274848
0.9775,16,1044.398787
0.9775,16,1044.525517
0.976094,17,1044.666923
0.974688,18,1044.876267
0.981719,13,1045.000487
0.978906,15,1045.140346
0.983125,12,1045.249444
0.974688,18,1045.394573
0.971875,20,1045.570543
0.969063,22,1045.779925
0.974688,18,1045.929577
0.971875,20,1046.103739
0.967656,23,1046.306062
0.969063,22,1046.48405
0.969063,22,1046.710443
0.978906,15,1061.221345
0.973281,19,1061.397736
0.964844,25,1061.646135
0.969063,22,1061.857198
0.969063,22,1062.086733
0.980313,14,1062.225412
0.974688,18,1062.401327
0.970469,21,1062.578419
0.970469,21,1062.789467
0.978906,15,1062.917622
0.978906,15,1063.056371
0.94375,40,1063.425677
0.969063,22,1063.613772
0.963437,26,1063.862296
0.962031,27,1064.12565
0.973281,19,1064.303328
0.973281,19,1064.461596
0.970469,21,1064.651356
0.980313,14,1064.801374
0.971875,20,1064.997508
0.969063,22,1065.183439
0.980313,14,1065.311631
0.971875,20,1065.499567
0.967656,23,1065.763875
0.969063,22,1065.98009
0.974688,18,1082.517228
0.978906,15,1082.70911
0.970469,21,1083.018235
0.96625,24,1083.386176
0.973281,19,1083.653456
0.980313,14,1083.819583
0.974688,18,1084.039252
0.978906,15,1084.252169
0.978906,15,1084.458899
0.973281,19,1084.765613
0.976094,17,1085.021346
0.971875,20,1085.304964
0.976094,17,1085.494065
0.981719,13,1085.715978
0.970469,21,1086.060402
0.984531,11,1086.206539
0.970469,21,1086.474365
0.9775,16,1086.676404
0.978906,15,1086.866127
0.978906,15,1087.10695
0.969063,22,1087.406351
0.971875,20,1087.722063
0.984531,11,1087.85415
0.978906,15,1088.035533
0.973281,19,1088.264343
0.96625,24,1088.648826
0.967656,23,1088.991799
0.973281,19,1089.296308
0.978906,15,1089.515624
0.974688,18,1103.103532
0.980313,14,1103.217403
0.971875,20,1103.38695
0.974688,18,1103.540135
0.980313,14,1103.648994
0.971875,20,1103.833946
0.973281,19,1103.999516
0.96625,24,1104.262519
0.971875,20,1104.434345
0.981719,13,1104.547746
0.971875,20,1104.726909
0.971875,20,1104.912866
0.976094,17,1105.055678
0.969063,22,1105.224652
0.970469,21,1105.387325
0.973281,19,1105.534641
0.981719,13,1105.632342
0.967656,23,1105.817106
0.981719,13,1105.920571
0.974688,18,1106.062395
0.978906,15,1106.182257
0.9775,16,1106.306007
0.973281,19,1106.464168
0.9775,16,1106.598901
0.971875,20,1106.767445
0.967656,23,1106.966952
0.973281,19,1107.115529
0.963437,26,1126.673567
0.976094,17,1126.88294
0.969063,22,1127.152157
0.970469,21,1127.47738
0.983125,12,1127.63536
0.973281,19,1127.878321
0.967656,23,1128.154249
0.973281,19,1128.397449
0.976094,17,1128.625005
0.96625,24,1128.940186
0.980313,14,1129.116444
0.970469,21,1129.390238
0.973281,19,1129.66659
0.976094,17,1129.872589
0.978906,15,1130.025225
0.971875,20,1130.25831
0.980313,14,1130.405001
0.926875,52,1131.022582
0.967656,23,1131.310591
0.96625,24,1131.613897
0.978906,15,1131.790064
0.978906,15,1132.02375
0.969063,22,1132.339566
0.9775,16,1132.597107
0.970469,21,1132.879824
0.973281,19,1133.14318
0.974688,18,1149.996712
0.949375,36,1150.4858
0.978906,15,1150.746239
0.973281,19,1151.075729
0.971875,20,1151.413834
0.970469,21,1151.709445
0.9775,16,1151.931829
0.980313,14,1152.164388
0.962031,27,1152.542733
0.9775,16,1152.762009
0.970469,21,1153.101549
0.963437,26,1153.430836
0.960625,28,1153.848039
0.962031,27,1154.295553
0.960625,28,1154.639816
0.9775,16,1154.866264
0.976094,17,1155.09568
0.962031,27,1155.491207
0.973281,19,1155.742559
0.980313,14,1155.955597
0.980313,14,1156.163447
0.963437,26,1156.537841
0.976094,17,1156.832886
0.970469,21,1157.148658
0.964844,25,1172.510017
0.970469,21,1172.725977
0.970469,21,1172.90805
0.976094,17,1173.137898
0.973281,19,1173.394534
0.974688,18,1173.662419
0.973281,19,1173.886913
0.964844,25,1174.144632
0.9775,16,1174.279594
0.96625,24,1174.537654
0.973281,19,1174.732757
0.964844,25,1174.981398
0.969063,22,1175.175829
0.974688,18,1175.361231
0.970469,21,1175.600311
0.939531,43,1176.075764
0.967656,23,1176.317959
0.963437,26,1176.618072
0.9775,16,1176.798785
0.9775,16,1176.981527
0.980313,14,1177.156878
0.970469,21,1177.406128
0.976094,17,1177.621342
0.957812,30,1177.999804
0.978906,15,1192.8103
0.957812,30,1193.253226
0.957812,30,1193.695955
0.952187,34,1194.158519
0.980313,14,1194.315234
0.970469,21,1194.646988
0.967656,23,1194.912078
0.970469,21,1195.146603
0.967656,23,1195.467396
0.959219,29,1195.908695
0.976094,17,1196.160427
0.955,32,1196.601078
0.981719,13,1196.831901
0.947969,37,1197.4112
0.96625,24,1197.759989
0.96625,24,1198.103603
0.967656,23,1198.511633
0.971875,20,1198.746312
0.976094,17,1199.032605
0.983125,12,1199.192584
0.970469,21,1199.43994
0.980313,14,1199.596956
0.964844,25,1199.932304
0.970469,21,1213.628522
0.962031,27,1213.91964
0.974688,18,1214.120238
0.973281,19,1214.31265
0.967656,23,1214.504402
0.978906,15,1214.695649
0.981719,13,1214.821469
0.974688,18,1214.98932
0.976094,17,1215.167416
0.974688,18,1215.329603
0.9775,16,1215.494598
0.96625,24,1215.727066
0.967656,23,1215.964324
0.974688,18,1216.142674
0.978906,15,1216.292662
0.9775,16,1216.434658
0.9775,16,1216.631436
0.946562,38,1217.042049
0.970469,21,1217.252196
0.976094,17,1217.448225
0.96625,24,1217.710391
0.980313,14,1217.858533
0.969063,22,1218.088685
0.973281,19,1218.293613
0.9775,16,1218.448062
0.969063,22,1218.666396
0.973281,19,1232.543298
0.970469,21,1232.821894
0.973281,19,1233.040812
0.969063,22,1233.314505
0.969063,22,1233.634031
0.96625,24,1233.944366
0.973281,19,1234.18552
0.973281,19,1234.405669
0.974688,18,1234.626657
0.976094,17,1234.877961
0.974688,18,1235.105884
0.980313,14,1235.33485
0.969063,22,1235.643824
0.976094,17,1235.899381
0.980313,14,1236.111219
0.971875,20,1236.377519
0.980313,14,1236.521908
0.973281,19,1236.797225
0.980313,14,1236.9815
0.969063,22,1237.243981
0.973281,19,1237.573088
0.974688,18,1237.79638
0.974688,18,1238.016007
0.974688,18,1238.304604
0.973281,19,1238.622467
0.971875,20,1238.939817
0.976094,17,1239.20597
0.967656,23,1252.974293
0.9775,16,1253.114433
0.980313,14,1253.277247
0.9775,16,1253.431947
0.971875,20,1253.644731
0.967656,23,1253.966341
0.974688,18,1254.215262
0.976094,17,1254.396195
0.978906,15,1254.580467
0.978906,15,1254.723746
0.973281,19,1254.934005
0.964844,25,1255.208113
0.980313,14,1255.365489
0.967656,23,1255.62246
0.970469,21,1255.860932
0.980313,14,1256.063451
0.970469,21,1256.328427
0.973281,19,1256.552149
0.978906,15,1256.704945
0.955,32,1257.13605
0.971875,20,1257.345235
0.980313,14,1257.469468
0.976094,17,1257.661428
0.9775,16,1257.849166
0.9775,16,1258.004647
0.978906,15,1258.218462
0.974688,18,1258.481091
0.976094,17,1258.677665
0.973281,19,1274.203116
0.976094,17,1274.379545
0.9775,16,1274.553638
0.978906,15,1274.689011
0.980313,14,1274.824223
0.974688,18,1275.022627
0.980313,14,1275.209457
0.970469,21,1275.421373
0.970469,21,1275.709353
0.984531,11,1275.885521
0.971875,20,1276.090939
0.969063,22,1276.365836
0.969063,22,1276.667751
0.974688,18,1276.866572
0.974688,18,1277.0812
0.974688,18,1277.336076
0.974688,18,1277.532928
0.9775,16,1277.724037
0.959219,29,1278.078349
0.971875,20,1278.246022
0.974688,18,1278.452922
0.967656,23,1278.770784
0.978906,15,1278.931736
0.9775,16,1279.137297
0.970469,21,1279.38577
0.978906,15,1279.51479
0.970469,21,1279.803309
0.976094,17,1279.992612
0.971875,20,1296.836829
0.970469,21,1297.082886
0.917031,59,1297.920744
0.957812,30,1298.219883
0.981719,13,1298.358265
0.971875,20,1298.602047
0.981719,13,1298.713646
0.969063,22,1298.969947
0.978906,15,1299.118425
0.956406,31,1299.441804
0.971875,20,1299.653523
0.973281,19,1299.845992
0.973281,19,1300.019018
0.9775,16,1300.168152
0.974688,18,1300.317788
0.967656,23,1300.52398
0.973281,19,1300.739209
0.976094,17,1300.921596
0.96625,24,1301.180705
0.973281,19,1301.344856
0.963437,26,1301.610549
0.973281,19,1301.813983
0.973281,19,1301.957764
0.963437,26,1316.879259
0.976094,17,1317.121853
0.96625,24,1317.447658
0.980313,14,1317.626879
0.969063,22,1317.925459
0.980313,14,1318.103186
0.974688,18,1318.382731
0.964844,25,1318.696162
0.964844,25,1319.057864
0.973281,19,1319.307284
0.981719,13,1319.494463
0.969063,22,1319.78815
0.974688,18,1320.022332
0.976094,17,1320.244834
