#{"t_start": 1746566952.0153348, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.946562,38,557.79897
0.976094,17,557.956399
0.971875,20,558.114969
0.969063,22,558.302581
0.959219,29,558.596872
0.957812,30,558.895541
0.963437,26,559.136004
0.976094,17,559.301345
0.978906,15,559.463309
0.973281,19,559.642505
0.960625,28,559.981374
0.956406,31,560.288958
0.962031,27,578.432293
0.969063,22,578.707896
0.970469,21,578.986961
0.971875,20,579.264405
0.973281,19,579.538099
0.970469,21,579.798062
0.978906,15,579.955921
0.957812,30,580.424314
0.971875,20,580.73908
0.970469,21,581.072971
0.971875,20,581.346271
0.952187,34,581.789674
0.960625,28,582.431218
0.963437,26,582.723722
0.9775,16,582.929661
0.973281,19,583.242477
0.970469,21,583.516104
0.933906,47,584.152945
0.956406,31,584.537786
0.978906,15,584.757384
0.981719,13,584.920815
0.978906,15,585.075448
0.969063,22,585.362152
0.973281,19,601.780367
0.957812,30,602.156828
0.956406,31,602.566516
0.970469,21,602.80757
0.969063,22,603.021539
0.971875,20,603.238656
0.96625,24,603.47299
0.957812,30,603.780384
0.980313,14,603.929584
0.970469,21,604.203528
0.963437,26,604.473368
0.984531,11,604.60509
0.976094,17,604.83852
0.974688,18,605.060994
0.974688,18,605.333126
0.96625,24,605.555059
0.974688,18,605.7474
0.952187,34,606.133359
0.976094,17,606.320173
0.969063,22,606.580668
0.967656,23,606.862889
0.980313,14,607.028244
0.952187,34,607.413038
0.976094,17,622.306048
0.970469,21,622.596969
0.969063,22,622.875851
0.980313,14,623.064223
0.976094,17,623.296046
0.960625,28,623.731912
0.978906,15,623.988613
0.971875,20,624.26609
0.9775,16,624.473873
0.976094,17,624.684913
0.970469,21,625.031351
0.971875,20,625.353281
0.973281,19,625.654269
0.959219,29,626.032823
0.969063,22,626.298949
0.959219,29,626.700562
0.9775,16,626.901694
0.974688,18,627.156395
0.957812,30,627.557032
0.967656,23,627.869552
0.974688,18,628.122064
0.964844,25,628.483374
0.964844,25,628.84938
0.969063,22,629.194415
0.970469,21,644.273087
0.947969,37,644.699583
0.964844,25,645.04556
0.964844,25,645.347855
0.96625,24,645.620647
0.96625,24,645.875195
0.969063,22,646.118407
0.971875,20,646.354292
0.96625,24,646.605664
0.978906,15,646.772284
0.956406,31,647.113103
0.96625,24,647.373081
0.957812,30,647.648912
0.974688,18,647.847695
0.970469,21,648.113178
0.980313,14,648.282325
0.969063,22,648.541452
0.973281,19,648.754232
0.974688,18,648.971615
0.955,32,649.36503
0.957812,30,649.775854
0.969063,22,650.081712
0.963437,26,666.486886
0.971875,20,666.676195
0.974688,18,666.832588
0.976094,17,667.055334
0.976094,17,667.227293
0.967656,23,667.500066
0.963437,26,667.782471
0.87625,88,668.694484
0.963437,26,668.964331
0.970469,21,669.1826
0.971875,20,669.364306
0.971875,20,669.592929
0.967656,23,669.829798
0.960625,28,670.139717
0.942344,41,670.585264
0.974688,18,670.758284
0.963437,26,671.005263
0.971875,20,671.200709
0.971875,20,671.418196
0.973281,19,671.631604
0.953594,33,684.485747
0.978906,15,684.604272
0.967656,23,684.79802
0.96625,24,684.994654
0.978906,15,685.117985
0.9775,16,685.254413
0.971875,20,685.428862
0.96625,24,685.637126
0.96625,24,685.822346
0.976094,17,685.95948
0.974688,18,686.106592
0.971875,20,686.26609
0.9775,16,686.398307
0.978906,15,686.521517
0.956406,31,686.765038
0.970469,21,686.934817
0.981719,13,687.034753
0.9775,16,687.1714
0.969063,22,687.341189
0.970469,21,687.509107
0.981719,13,687.607262
0.967656,23,687.789947
0.976094,17,687.929619
0.96625,24,688.12535
0.956406,31,688.390864
0.976094,17,701.689846
0.964844,25,701.973215
0.971875,20,702.226961
0.950781,35,702.793691
0.971875,20,703.017759
0.952187,34,703.440913
0.963437,26,703.727644
0.980313,14,703.922694
0.969063,22,704.201861
0.973281,19,704.39337
0.960625,28,704.697499
0.974688,18,704.923736
0.949375,36,705.357315
0.981719,13,705.552818
0.976094,17,705.74398
0.960625,28,706.056534
0.973281,19,706.255556
0.978906,15,706.437771
0.963437,26,706.927582
0.974688,18,707.191306
0.974688,18,707.457667
0.967656,23,707.828342
0.983125,12,707.984263
0.980313,14,723.759342
0.96625,24,724.084924
0.974688,18,724.369762
0.964844,25,724.698064
0.976094,17,724.875697
0.962031,27,725.21401
0.963437,26,725.519522
0.970469,21,725.807272
0.950781,35,726.379225
0.974688,18,726.629176
0.970469,21,726.921074
0.974688,18,727.107199
0.983125,12,727.245736
0.971875,20,727.455601
0.92125,56,728.158282
0.971875,20,728.480779
0.973281,19,728.753196
0.981719,13,728.960604
0.971875,20,729.195993
0.984531,11,729.361082
0.974688,18,729.623953
0.963437,26,729.987652
0.96625,24,730.32303
0.981719,13,730.493757
0.964844,25,745.910088
0.978906,15,746.144479
0.978906,15,746.314843
0.942344,41,746.870064
0.967656,23,747.296507
0.981719,13,747.497391
0.950781,35,747.965049
0.9775,16,748.12377
0.964844,25,748.50367
0.9775,16,748.751448
0.978906,15,748.937344
0.976094,17,749.202536
0.971875,20,749.421341
0.969063,22,749.699517
0.976094,17,749.959569
0.960625,28,750.319431
0.973281,19,750.619009
0.9775,16,750.816741
0.976094,17,751.069282
0.967656,23,751.362308
0.974688,18,751.591186
0.9775,16,751.734921
0.974688,18,751.951203
0.981719,13,752.120562
0.963437,26,752.565587
0.973281,19,766.086219
0.980313,14,766.253083
0.967656,23,766.481605
0.980313,14,766.627016
0.963437,26,766.911387
0.960625,28,767.234921
0.970469,21,767.448832
0.971875,20,767.707117
0.980313,14,767.883332
0.9775,16,768.070645
0.96625,24,768.299983
0.96625,24,768.554963
0.970469,21,768.809407
0.9775,16,768.97064
0.971875,20,769.178811
0.980313,14,769.329589
0.970469,21,769.520299
0.964844,25,769.782656
0.978906,15,769.896409
0.980313,14,770.017328
0.981719,13,770.141675
0.974688,18,770.345664
0.969063,22,770.562732
0.963437,26,770.834129
0.974688,18,770.98467
0.970469,21,771.192095
0.969063,22,786.112392
0.973281,19,786.285448
0.974688,18,786.437803
0.974688,18,786.590573
0.981719,13,786.705467
0.971875,20,786.909729
0.96625,24,787.19766
0.973281,19,787.367555
0.970469,21,787.552318
0.973281,19,787.734762
0.971875,20,787.9155
0.976094,17,788.082864
0.978906,15,788.218682
0.960625,28,788.498487
0.974688,18,788.634198
0.96625,24,788.880934
0.962031,27,789.154551
0.978906,15,789.307306
0.976094,17,789.507871
0.976094,17,789.652529
0.976094,17,789.842381
0.9775,16,789.99651
0.9775,16,790.127432
0.976094,17,790.265315
0.96625,24,790.482797
0.9775,16,790.642952
0.976094,17,790.779021
0.96625,24,804.33924
0.971875,20,804.526215
0.967656,23,804.81701
0.985938,10,804.903647
0.978906,15,805.098174
0.9775,16,805.266445
0.976094,17,805.496353
0.9775,16,805.677489
0.978906,15,805.871883
0.9775,16,806.064725
0.970469,21,806.269997
0.978906,15,806.386886
0.967656,23,806.604549
0.974688,18,806.739372
0.969063,22,806.929772
0.974688,18,807.118922
0.945156,39,807.487342
0.9775,16,807.704515
0.971875,20,807.911277
0.9775,16,808.092834
0.976094,17,808.279391
0.962031,27,808.573024
0.974688,18,808.786213
0.973281,19,809.061456
0.974688,18,809.2561
0.971875,20,809.509044
0.976094,17,809.703158
0.969063,22,825.075493
0.970469,21,825.314109
0.980313,14,825.430962
0.9775,16,825.568164
0.964844,25,825.789128
0.981719,13,825.985533
0.980313,14,826.174362
0.983125,12,826.296539
0.973281,19,826.479107
0.967656,23,826.668313
0.9775,16,826.85415
0.978906,15,826.991801
0.980313,14,827.132713
0.973281,19,827.294976
0.950781,35,827.686347
0.971875,20,827.871286
0.967656,23,828.113216
0.976094,17,828.29522
0.964844,25,828.590781
0.984531,11,828.696281
0.973281,19,828.914938
0.9775,16,829.088556
0.969063,22,829.283958
0.936719,45,829.703909
0.974688,18,829.892391
0.973281,19,830.090253
0.960625,28,845.713548
0.933906,47,846.120042
0.970469,21,846.312531
0.970469,21,846.491095
0.967656,23,846.779223
0.971875,20,847.017787
0.96625,24,847.287634
0.96625,24,847.520469
0.960625,28,847.777032
0.963437,26,847.997221
0.971875,20,848.167096
0.950781,35,848.449628
0.9775,16,848.588718
0.960625,28,848.838721
0.963437,26,849.068479
0.749688,178,865.676444
0.956406,31,866.024156
0.955,32,866.417471
0.959219,29,866.719247
0.967656,23,866.987382
0.942344,41,867.533752
0.974688,18,867.743206
0.980313,14,867.875241
0.9775,16,868.057713
0.967656,23,868.325938
0.964844,25,868.634052
0.9325,48,869.143557
0.973281,19,869.341593
0.96625,24,869.596776
0.964844,25,869.865466
0.976094,17,870.069995
0.96625,24,870.3493
0.9775,16,870.514373
0.946562,38,871.063266
0.969063,22,885.270496
0.980313,14,885.417172
0.952187,34,885.761267
0.970469,21,885.94697
0.974688,18,886.116125
0.964844,25,886.360243
0.956406,31,886.633952
0.955,32,886.943459
0.94375,40,887.340324
0.96625,24,887.569937
0.983125,12,887.701491
0.974688,18,887.871688
0.963437,26,888.133814
0.9775,16,888.278863
0.824219,125,889.505991
0.980313,14,889.64813
0.96625,24,889.902505
0.980313,14,890.043045
0.976094,17,907.059231
0.973281,19,907.313069
0.967656,23,907.651003
0.971875,20,907.992116
0.9775,16,908.215556
0.976094,17,908.437183
0.971875,20,908.652354
0.978906,15,908.805598
0.981719,13,908.96204
0.974688,18,909.162206
0.980313,14,909.293463
0.9775,16,909.442305
0.976094,17,909.623943
0.964844,25,909.90757
0.983125,12,910.027302
0.963437,26,910.320933
0.973281,19,910.573676
0.963437,26,910.869154
0.96625,24,911.110944
0.969063,22,911.321909
0.955,32,911.65909
0.974688,18,911.845021
0.971875,20,912.101191
0.962031,27,912.382832
0.976094,17,912.551575
0.949375,36,929.858402
0.980313,14,929.978592
0.957812,30,930.22792
0.964844,25,930.441138
0.974688,18,930.601632
0.967656,23,930.821678
0.976094,17,930.98565
0.983125,12,931.085257
0.970469,21,931.264686
0.953594,33,931.533186
0.962031,27,931.765902
0.974688,18,931.948897
0.971875,20,932.124278
0.970469,21,932.333801
0.976094,17,932.544688
0.976094,17,932.746932
0.978906,15,932.911485
0.9775,16,933.048673
0.967656,23,933.25333
0.970469,21,933.436383
0.973281,19,933.62366
0.9775,16,933.772972
0.974688,18,933.926999
0.976094,17,934.121257
0.963437,26,934.3281
0.970469,21,949.221107
0.967656,23,949.46482
0.963437,26,949.681472
0.974688,18,949.836847
0.970469,21,950.019759
0.976094,17,950.154607
0.96625,24,950.352932
0.984531,11,950.446284
0.974688,18,950.593351
0.974688,18,950.738629
0.969063,22,950.911895
0.9775,16,951.043401
0.984531,11,951.142799
0.9775,16,951.281226
0.967656,23,951.461914
0.967656,23,951.644392
0.974688,18,951.795993
0.955,32,952.053538
0.971875,20,952.217959
0.96625,24,952.413582
0.976094,17,952.547393
0.980313,14,952.653267
0.973281,19,952.815226
0.952187,34,953.085528
0.973281,19,953.25497
0.980313,14,953.379085
0.978906,15,967.379116
0.973281,19,967.558293
0.973281,19,967.724362
0.984531,11,967.818286
0.973281,19,967.998352
0.971875,20,968.171962
0.973281,19,968.336705
0.978906,15,968.47788
0.969063,22,968.660333
0.969063,22,968.862441
0.980313,14,968.980143
0.980313,14,969.094574
0.971875,20,969.264783
0.973281,19,969.431842
0.974688,18,969.580749
0.974688,18,969.733305
0.984531,11,969.838525
0.978906,15,969.980363
0.983125,12,970.107584
0.963437,26,970.337437
0.981719,13,970.477682
0.955,32,970.769428
0.974688,18,970.919247
0.971875,20,971.093808
0.9775,16,971.224155
0.971875,20,971.385128
0.974688,18,971.529955
0.973281,19,971.682931
0.974688,18,971.828541
0.9775,16,986.155347
0.974688,18,986.31128
0.974688,18,986.463782
0.969063,22,986.654809
0.978906,15,986.783655
0.974688,18,986.941921
0.9775,16,987.085862
0.980313,14,987.216934
0.976094,17,987.365041
0.974688,18,987.508694
0.976094,17,987.666713
0.970469,21,987.881138
0.971875,20,988.069896
0.969063,22,988.272173
0.981719,13,988.393951
0.974688,18,988.563194
0.971875,20,988.785701
0.973281,19,988.954464
0.981719,13,989.083629
0.984531,11,989.176533
0.974688,18,989.328976
0.953594,33,989.647344
0.963437,26,989.885731
0.971875,20,990.058446
0.973281,19,990.208132
0.9775,16,990.347752
0.971875,20,990.555368
0.974688,18,1004.87987
0.976094,17,1005.051883
0.969063,22,1005.279894
0.970469,21,1005.52895
0.980313,14,1005.670275
0.971875,20,1005.859151
0.980313,14,1005.998207
0.976094,17,1006.158779
0.9775,16,1006.34219
0.984531,11,1006.455123
0.962031,27,1006.716445
0.974688,18,1006.894592
0.981719,13,1007.038223
0.9775,16,1007.225604
0.9775,16,1007.380612
0.9775,16,1007.557572
0.969063,22,1007.767236
0.973281,19,1007.967033
0.967656,23,1008.201691
0.967656,23,1008.442339
0.971875,20,1008.593106
0.971875,20,1008.808514
0.981719,13,1008.925123
0.971875,20,1009.118903
0.969063,22,1009.307524
0.973281,19,1009.474813
0.974688,18,1009.61479
0.969063,22,1009.823071
0.969063,22,1023.441601
0.967656,23,1023.665979
0.976094,17,1023.893121
0.981719,13,1024.03397
0.976094,17,1024.251787
0.969063,22,1024.492384
0.974688,18,1024.711849
0.973281,19,1024.912683
0.978906,15,1025.045149
0.967656,23,1025.308108
0.976094,17,1025.47585
0.976094,17,1025.680705
0.970469,21,1025.905532
0.969063,22,1026.127811
0.974688,18,1026.328942
0.980313,14,1026.446734
0.970469,21,1026.661961
0.980313,14,1026.79556
0.974688,18,1026.99217
0.96625,24,1027.229197
0.976094,17,1027.39319
0.980313,14,1027.527344
0.970469,21,1027.758412
0.9775,16,1027.92596
0.973281,19,1028.12691
0.969063,22,1028.367687
0.971875,20,1028.582789
0.980313,14,1028.752319
0.976094,17,1042.300935
0.973281,19,1042.452689
0.976094,17,1042.584802
0.978906,15,1042.713789
0.959219,29,1042.959455
0.973281,19,1043.194861
0.974688,18,1043.395304
0.974688,18,1043.563672
0.96625,24,1043.768143
0.9775,16,1043.894794
0.96625,24,1044.083979
0.974688,18,1044.231925
0.9775,16,1044.36027
0.9775,16,1044.487987
0.969063,22,1044.666754
0.971875,20,1044.893426
0.967656,23,1045.112808
0.969063,22,1045.307178
0.976094,17,1045.44058
0.96625,24,1045.674701
0.9775,16,1045.813383
0.974688,18,1045.962784
0.96625,24,1046.17783
0.973281,19,1046.342492
0.955,32,1046.643433
0.973281,19,1061.184337
0.973281,19,1061.354107
0.980313,14,1061.489566
0.981719,13,1061.627337
0.974688,18,1061.802032
0.974688,18,1061.986489
0.964844,25,1062.235833
0.974688,18,1062.409522
0.952187,34,1062.716606
0.981719,13,1062.843807
0.973281,19,1063.017826
0.974688,18,1063.16781
0.964844,25,1063.410287
0.970469,21,1063.580183
0.978906,15,1063.719138
0.971875,20,1063.919568
0.970469,21,1064.12617
0.980313,14,1064.264468
0.967656,23,1064.454059
0.967656,23,1064.663775
0.973281,19,1064.873471
0.969063,22,1065.063672
0.973281,19,1065.231472
0.967656,23,1065.44906
0.973281,19,1065.651354
0.974688,18,1065.849752
0.976094,17,1082.286424
0.969063,22,1082.616549
0.969063,22,1082.927466
0.970469,21,1083.238614
0.9775,16,1083.493902
0.980313,14,1083.671507
0.970469,21,1083.922166
0.980313,14,1084.077558
0.980313,14,1084.293842
0.969063,22,1084.615705
0.96625,24,1085.006302
0.963437,26,1085.378778
0.970469,21,1085.643012
0.974688,18,1085.95404
0.980313,14,1086.15225
0.967656,23,1086.432125
0.976094,17,1086.648501
0.957812,30,1087.0818
0.970469,21,1087.382527
0.963437,26,1087.751887
0.970469,21,1088.020522
0.980313,14,1088.198211
0.980313,14,1088.345336
0.973281,19,1088.701299
0.974688,18,1088.964448
0.984531,11,1089.127324
0.976094,17,1089.377931
0.964844,25,1103.088533
0.973281,19,1103.246177
0.9775,16,1103.379444
0.980313,14,1103.498585
0.969063,22,1103.677455
0.964844,25,1103.896156
0.959219,29,1104.17371
0.969063,22,1104.401892
0.971875,20,1104.572807
0.974688,18,1104.736463
0.970469,21,1104.935523
0.964844,25,1105.130166
0.9775,16,1105.254491
0.981719,13,1105.35541
0.976094,17,1105.487481
0.971875,20,1105.639252
0.978906,15,1105.759771
0.9775,16,1105.890159
0.964844,25,1106.089057
0.976094,17,1106.219947
0.976094,17,1106.353869
0.980313,14,1106.478829
0.9775,16,1106.608413
0.96625,24,1106.816477
0.980313,14,1106.937063
0.984531,11,1107.020439
0.963437,26,1107.24417
0.9775,16,1126.758009
0.970469,21,1127.016293
0.974688,18,1127.253937
0.985938,10,1127.387474
0.978906,15,1127.59965
0.980313,14,1127.735685
0.9775,16,1127.984972
0.983125,12,1128.122026
0.970469,21,1128.368092
0.9775,16,1128.600788
0.976094,17,1128.810485
0.969063,22,1129.101101
0.974688,18,1129.341243
0.973281,19,1129.59934
0.9775,16,1129.816356
0.981719,13,1129.936169
0.974688,18,1130.162595
0.969063,22,1130.389372
0.978906,15,1130.58609
0.974688,18,1130.788159
0.973281,19,1131.006398
0.96625,24,1131.303035
0.973281,19,1131.545737
0.9775,16,1131.730842
0.963437,26,1132.126871
0.9775,16,1132.340423
0.980313,14,1132.556371
0.971875,20,1132.855589
0.960625,28,1149.805381
0.962031,27,1150.232944
0.973281,19,1150.469921
0.976094,17,1150.756107
0.970469,21,1151.110519
0.976094,17,1151.40626
0.970469,21,1151.702008
0.967656,23,1152.025983
0.970469,21,1152.341196
0.978906,15,1152.563284
0.971875,20,1152.842713
0.978906,15,1153.094113
0.980313,14,1153.301256
0.9775,16,1153.475544
0.967656,23,1153.8256
0.970469,21,1154.185419
0.976094,17,1154.416512
0.985938,10,1154.525088
0.981719,13,1154.701433
0.971875,20,1154.972581
0.981719,13,1155.138333
0.984531,11,1155.317318
0.981719,13,1155.500996
0.964844,25,1155.86726
0.983125,12,1156.06157
0.983125,12,1156.232078
0.96625,24,1156.552304
0.973281,19,1156.916734
0.962031,27,1157.255932
0.981719,13,1172.4744
0.976094,17,1172.656602
0.962031,27,1172.900593
0.976094,17,1173.130318
0.970469,21,1173.453809
0.978906,15,1173.645773
0.980313,14,1173.795974
0.973281,19,1174.025015
0.978906,15,1174.161803
0.976094,17,1174.333431
0.964844,25,1174.587748
0.978906,15,1174.749298
0.967656,23,1174.965968
0.971875,20,1175.146304
0.962031,27,1175.413572
0.9775,16,1175.60119
0.964844,25,1175.846283
0.973281,19,1176.08811
0.969063,22,1176.318831
0.973281,19,1176.565306
0.970469,21,1176.775445
0.970469,21,1177.013378
0.969063,22,1177.291484
0.971875,20,1177.526438
0.971875,20,1177.782282
0.976094,17,1178.00049
0.978906,15,1192.810649
0.963437,26,1193.194937
0.964844,25,1193.588418
0.978906,15,1193.800212
0.976094,17,1193.986903
0.980313,14,1194.187694
0.980313,14,1194.378266
0.969063,22,1194.69844
0.969063,22,1194.954414
0.964844,25,1195.270537
0.970469,21,1195.534779
0.974688,18,1195.826522
0.976094,17,1196.076597
0.976094,17,1196.330809
0.976094,17,1196.567261
0.969063,22,1196.924111
0.974688,18,1197.20674
0.976094,17,1197.454343
0.980313,14,1197.63424
0.967656,23,1197.977855
0.964844,25,1198.392987
0.962031,27,1198.775929
0.970469,21,1199.109115
0.973281,19,1199.334612
0.974688,18,1199.54535
0.978906,15,1199.716962
0.971875,20,1213.485076
0.976094,17,1213.636165
0.974688,18,1213.845942
0.96625,24,1214.105191
0.96625,24,1214.342695
0.970469,21,1214.520245
0.974688,18,1214.729249
0.974688,18,1214.916981
0.950781,35,1215.252665
0.9775,16,1215.419187
0.970469,21,1215.621933
0.974688,18,1215.785098
0.980313,14,1215.925205
0.976094,17,1216.107434
0.976094,17,1216.277126
0.9775,16,1216.419484
0.971875,20,1216.647873
0.970469,21,1216.890795
0.971875,20,1217.087914
0.971875,20,1217.29849
0.984531,11,1217.432213
0.9775,16,1217.596243
0.974688,18,1217.801611
0.976094,17,1217.967703
0.974688,18,1218.178463
0.978906,15,1218.316017
0.976094,17,1218.490735
0.9775,16,1218.646038
0.971875,20,1232.53575
0.976094,17,1232.751165
0.978906,15,1232.91982
0.981719,13,1233.078387
0.983125,12,1233.217001
0.980313,14,1233.418729
0.970469,21,1233.733986
0.980313,14,1233.921875
0.9775,16,1234.107439
0.976094,17,1234.332993
0.980313,14,1234.495451
0.96625,24,1234.795156
0.981719,13,1234.982673
0.9775,16,1235.23037
0.980313,14,1235.428075
0.976094,17,1235.65253
0.960625,28,1236.083823
0.964844,25,1236.409326
0.96625,24,1236.705527
0.974688,18,1236.966156
0.971875,20,1237.203777
0.960625,28,1237.649033
0.978906,15,1237.823654
0.98875,8,1237.921604
0.971875,20,1238.204805
0.963437,26,1238.648453
0.973281,19,1238.962701
0.9775,16,1239.198473
0.980313,14,1239.385415
0.981719,13,1252.998679
0.976094,17,1253.162176
0.973281,19,1253.373573
0.981719,13,1253.483401
0.9775,16,1253.660316
0.970469,21,1253.976824
0.976094,17,1254.207852
0.970469,21,1254.423774
0.96625,24,1254.696003
0.973281,19,1254.898555
0.967656,23,1255.153926
0.973281,19,1255.371583
0.978906,15,1255.521049
0.973281,19,1255.753674
0.973281,19,1255.997744
0.974688,18,1256.238025
0.969063,22,1256.499697
0.980313,14,1256.654448
0.976094,17,1256.862428
0.974688,18,1257.106548
0.981719,13,1257.247621
0.973281,19,1257.427547
0.967656,23,1257.680718
0.974688,18,1257.88158
0.9775,16,1258.044881
0.970469,21,1258.329174
0.9775,16,1258.570422
0.978906,15,1258.717064
0.973281,19,1274.25457
0.974688,18,1274.426013
0.978906,15,1274.610985
0.978906,15,1274.729791
0.974688,18,1274.893159
0.976094,17,1275.16256
0.9775,16,1275.302651
0.976094,17,1275.54472
0.970469,21,1275.818587
0.974688,18,1276.030587
0.978906,15,1276.192068
0.970469,21,1276.442662
0.970469,21,1276.747082
0.9775,16,1276.909716
0.973281,19,1277.161123
0.969063,22,1277.413682
0.970469,21,1277.687618
0.971875,20,1277.959062
0.976094,17,1278.112384
0.967656,23,1278.342409
0.976094,17,1278.521855
0.976094,17,1278.772511
0.973281,19,1278.978333
0.9325,48,1279.515133
0.973281,19,1279.788198
0.973281,19,1279.994424
0.980313,14,1296.771986
0.980313,14,1296.919198
0.974688,18,1297.182025
0.973281,19,1297.482502
0.971875,20,1297.74903
0.974688,18,1297.953596
0.970469,21,1298.149848
0.967656,23,1298.408869
0.970469,21,1298.645136
0.973281,19,1298.839243
0.974688,18,1299.047849
0.978906,15,1299.198612
0.969063,22,1299.425874
0.970469,21,1299.645964
0.964844,25,1299.891831
0.974688,18,1300.069506
0.9775,16,1300.205128
0.970469,21,1300.390163
0.9775,16,1300.524116
