#{"t_start": 1746566951.99391, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.949375,36,728.494313
0.967656,23,728.831053
0.964844,25,729.163141
0.976094,17,729.389942
0.971875,20,729.679817
0.973281,19,729.942954
0.973281,19,730.201811
0.960625,28,730.610177
0.952187,34,746.165872
0.946562,38,746.659354
0.978906,15,746.848744
0.971875,20,747.224246
0.974688,18,747.498814
0.969063,22,747.751152
0.970469,21,748.044175
0.978906,15,748.226645
0.974688,18,748.516767
0.978906,15,748.727572
0.978906,15,748.932069
0.978906,15,749.147306
0.9775,16,749.366676
0.9775,16,749.549728
0.984531,11,749.692552
0.976094,17,749.939382
0.976094,17,750.184095
0.956406,31,750.618389
0.967656,23,750.910397
0.973281,19,751.174772
0.946562,38,751.643464
0.973281,19,751.855966
0.973281,19,752.082961
0.947969,37,752.709164
0.971875,20,766.198389
0.978906,15,766.339105
0.974688,18,766.528428
0.970469,21,766.751699
0.983125,12,766.885764
0.974688,18,767.094432
0.978906,15,767.265273
0.976094,17,767.428515
0.964844,25,767.745222
0.983125,12,767.904761
0.971875,20,768.131826
0.978906,15,768.277017
0.962031,27,768.558795
0.96625,24,768.843582
0.983125,12,768.966255
0.962031,27,769.247092
0.970469,21,769.452874
0.971875,20,769.653095
0.978906,15,769.804017
0.978906,15,769.917845
0.96625,24,770.140138
0.970469,21,770.367039
0.964844,25,770.611689
0.980313,14,770.747672
0.973281,19,770.942498
0.963437,26,771.188492
0.980313,14,771.352431
0.974688,18,786.201437
0.974688,18,786.361327
0.981719,13,786.466738
0.969063,22,786.654335
0.980313,14,786.786471
0.967656,23,787.012706
0.963437,26,787.314052
0.969063,22,787.510713
0.976094,17,787.680695
0.970469,21,787.872254
0.971875,20,788.050876
0.964844,25,788.28368
0.976094,17,788.464914
0.955,32,788.741664
0.974688,18,788.920156
0.976094,17,789.100424
0.978906,15,789.237862
0.976094,17,789.431509
0.974688,18,789.609971
0.980313,14,789.741956
0.978906,15,789.910758
0.978906,15,790.048492
0.973281,19,790.211914
0.971875,20,790.391499
0.973281,19,790.552967
0.980313,14,790.686641
0.963437,26,790.916111
0.981719,13,804.368209
0.964844,25,804.645806
0.976094,17,804.83846
0.967656,23,805.103208
0.96625,24,805.380297
0.96625,24,805.675752
0.969063,22,805.954242
0.963437,26,806.238908
0.978906,15,806.357253
0.973281,19,806.521363
0.971875,20,806.693369
0.970469,21,806.853561
0.971875,20,807.034533
0.970469,21,807.265875
0.970469,21,807.435201
0.971875,20,807.71741
0.9775,16,807.875959
0.980313,14,808.036617
0.9775,16,808.233742
0.964844,25,808.478107
0.976094,17,808.675368
0.976094,17,808.910454
0.963437,26,809.22825
0.970469,21,809.452414
0.976094,17,809.676276
0.978906,15,809.877036
0.969063,22,825.226184
0.971875,20,825.418298
0.970469,21,825.600155
0.983125,12,825.700842
0.973281,19,825.906567
0.969063,22,826.21882
0.969063,22,826.432386
0.974688,18,826.596116
0.980313,14,826.715207
0.960625,28,827.005227
0.969063,22,827.22351
0.976094,17,827.379183
0.969063,22,827.614161
0.981719,13,827.749927
0.959219,29,828.025531
0.9775,16,828.211828
0.974688,18,828.384349
0.955,32,828.755521
0.96625,24,829.034362
0.970469,21,829.233288
0.964844,25,829.465604
0.971875,20,829.648809
0.967656,23,829.889899
0.96625,24,830.127249
0.970469,21,845.690572
0.969063,22,845.878684
0.96625,24,846.08921
0.980313,14,846.21532
0.980313,14,846.345408
0.94375,40,846.755882
0.935312,46,847.299954
0.970469,21,847.505249
0.973281,19,847.681616
0.976094,17,847.832591
0.973281,19,847.994327
0.970469,21,848.171864
0.96625,24,848.363526
0.984531,11,848.454527
0.956406,31,848.723968
0.960625,28,848.973013
0.967656,23,849.171695
0.981719,13,849.282983
0.96625,24,849.489561
0.963437,26,849.712884
0.976094,17,849.876917
0.978906,15,850.004296
0.945156,39,865.332769
0.91,64,866.024273
0.963437,26,866.359581
0.964844,25,866.643034
0.845313,110,867.930541
0.970469,21,868.178103
0.912813,62,868.889625
0.962031,27,869.173285
0.971875,20,869.379004
0.969063,22,869.618121
0.9775,16,869.799673
0.957812,30,870.149174
0.971875,20,870.370669
0.957812,30,870.709368
0.957812,30,871.155249
0.963437,26,885.391302
0.955,32,885.710691
0.973281,19,885.891659
0.970469,21,886.086764
0.967656,23,886.313711
0.938125,44,886.722119
0.947969,37,887.087577
0.953594,33,887.405597
0.967656,23,887.630631
0.978906,15,887.781957
0.955,32,888.100959
0.980313,14,888.227818
0.959219,29,888.476076
0.967656,23,888.686197
0.964844,25,888.943466
0.969063,22,889.166088
0.981719,13,889.283001
0.976094,17,889.481442
0.971875,20,889.685507
0.978906,15,889.868984
0.9775,16,890.025068
0.974688,18,907.021701
0.969063,22,907.321604
0.967656,23,907.655448
0.980313,14,907.883792
0.962031,27,908.285426
0.970469,21,908.548521
0.976094,17,908.729542
0.983125,12,908.849484
0.969063,22,909.097588
0.973281,19,909.298397
0.962031,27,909.570846
0.976094,17,909.753457
0.980313,14,909.9091
0.976094,17,910.089012
0.970469,21,910.315288
0.964844,25,910.652778
0.964844,25,910.916088
0.976094,17,911.087763
0.970469,21,911.294764
0.970469,21,911.49557
0.973281,19,911.705836
0.976094,17,911.886128
0.983125,12,912.057329
0.964844,25,912.322171
0.960625,28,912.597923
0.949375,36,929.907475
0.963437,26,930.129403
0.962031,27,930.349847
0.971875,20,930.522495
0.969063,22,930.725406
0.978906,15,930.872882
0.974688,18,931.041047
0.967656,23,931.236041
0.976094,17,931.375627
0.974688,18,931.523283
0.974688,18,931.669934
0.976094,17,931.828053
0.974688,18,932.011583
0.970469,21,932.189508
0.969063,22,932.430623
0.971875,20,932.674671
0.9775,16,932.868351
0.973281,19,933.033261
0.981719,13,933.153542
0.973281,19,933.316079
0.969063,22,933.506037
0.9775,16,933.672274
0.96625,24,933.889986
0.971875,20,934.097125
0.976094,17,934.245432
0.970469,21,934.4187
0.984531,11,934.505246
0.973281,19,949.437986
0.974688,18,949.587472
0.971875,20,949.754299
0.962031,27,949.995921
0.974688,18,950.135535
0.976094,17,950.269847
0.978906,15,950.40078
0.964844,25,950.606316
0.973281,19,950.760041
0.984531,11,950.846759
0.984531,11,950.933286
0.9775,16,951.064754
0.969063,22,951.262358
0.980313,14,951.373664
0.980313,14,951.483286
0.970469,21,951.650759
0.976094,17,951.788699
0.980313,14,951.908222
0.981719,13,952.011695
0.974688,18,952.159121
0.964844,25,952.36289
0.978906,15,952.480817
0.985938,10,952.559826
0.974688,18,952.699624
0.974688,18,952.852115
0.971875,20,953.011832
0.981719,13,953.115081
0.9775,16,953.260282
0.967656,23,953.474771
0.976094,17,967.492247
0.967656,23,967.68966
0.9775,16,967.829483
0.969063,22,968.036319
0.973281,19,968.201071
0.967656,23,968.407034
0.9775,16,968.55316
0.973281,19,968.706433
0.967656,23,968.91939
0.974688,18,969.066776
0.984531,11,969.15889
0.973281,19,969.319797
0.973281,19,969.48839
0.967656,23,969.671366
0.974688,18,969.839909
0.964844,25,970.088925
0.974688,18,970.254814
0.970469,21,970.456142
0.980313,14,970.598487
0.974688,18,970.756956
0.971875,20,970.923176
0.9775,16,971.063306
0.963437,26,971.275816
0.9775,16,971.406612
0.971875,20,971.567349
0.983125,12,971.663217
0.973281,19,971.817787
0.971875,20,986.176787
0.976094,17,986.3246
0.981719,13,986.433787
0.980313,14,986.549522
0.978906,15,986.685078
0.973281,19,986.852104
0.974688,18,987.003592
0.963437,26,987.247848
0.980313,14,987.368718
0.9775,16,987.49836
0.978906,15,987.625771
0.976094,17,987.795582
0.9775,16,987.961297
0.974688,18,988.12953
0.973281,19,988.304917
0.96625,24,988.522296
0.973281,19,988.72226
0.985938,10,988.836298
0.976094,17,988.987737
0.967656,23,989.197939
0.9775,16,989.331132
0.964844,25,989.57344
0.96625,24,989.795219
0.978906,15,989.935689
0.976094,17,990.079805
0.971875,20,990.23952
0.976094,17,990.388637
0.969063,22,990.616879
0.967656,23,1004.984597
0.969063,22,1005.208913
0.974688,18,1005.417413
0.969063,22,1005.659645
0.976094,17,1005.820423
0.974688,18,1005.993336
0.983125,12,1006.117771
0.981719,13,1006.255963
0.974688,18,1006.43981
0.978906,15,1006.608879
0.974688,18,1006.771045
0.978906,15,1006.91607
0.9775,16,1007.109146
0.974688,18,1007.297767
0.969063,22,1007.523159
0.978906,15,1007.687613
0.967656,23,1007.919004
0.96625,24,1008.145046
0.980313,14,1008.314897
0.980313,14,1008.435357
0.957812,30,1008.704488
0.973281,19,1008.889848
0.980313,14,1009.024264
0.969063,22,1009.222738
0.976094,17,1009.367894
0.971875,20,1009.541937
0.976094,17,1009.686884
0.973281,19,1009.860006
0.967656,23,1023.487508
0.971875,20,1023.687502
0.969063,22,1023.98051
0.963437,26,1024.281655
0.978906,15,1024.449882
0.971875,20,1024.68796
0.959219,29,1024.983847
0.973281,19,1025.162121
0.985938,10,1025.281298
0.969063,22,1025.514594
0.967656,23,1025.766839
0.971875,20,1025.985194
0.967656,23,1026.222689
0.970469,21,1026.433146
0.9775,16,1026.620218
0.973281,19,1026.777382
0.971875,20,1027.004716
0.974688,18,1027.195325
0.980313,14,1027.310776
0.976094,17,1027.4724
0.9775,16,1027.638413
0.976094,17,1027.847072
0.9775,16,1028.017922
0.978906,15,1028.160794
0.967656,23,1028.405385
0.971875,20,1028.63246
0.973281,19,1042.234627
0.963437,26,1042.450389
0.969063,22,1042.622031
0.973281,19,1042.785383
0.960625,28,1043.030692
0.9775,16,1043.233946
0.974688,18,1043.434886
0.970469,21,1043.628873
0.969063,22,1043.815155
0.970469,21,1043.97912
0.976094,17,1044.113932
0.970469,21,1044.288697
0.964844,25,1044.485422
0.971875,20,1044.649023
0.971875,20,1044.869608
0.980313,14,1045.004691
0.962031,27,1045.254698
0.974688,18,1045.400963
0.970469,21,1045.584515
0.969063,22,1045.793808
0.967656,23,1045.98421
0.984531,11,1046.081519
0.969063,22,1046.276955
0.980313,14,1046.396796
0.9775,16,1046.521476
0.973281,19,1046.724342
0.969063,22,1061.2958
0.96625,24,1061.519218
0.962031,27,1061.793907
0.978906,15,1061.937531
0.969063,22,1062.174373
0.980313,14,1062.310398
0.984531,11,1062.415173
0.936719,45,1062.829671
0.973281,19,1063.002567
0.981719,13,1063.108845
0.978906,15,1063.250273
0.974688,18,1063.421019
0.971875,20,1063.581808
0.973281,19,1063.763597
0.984531,11,1063.876089
0.970469,21,1064.07057
0.967656,23,1064.300906
0.970469,21,1064.475402
0.971875,20,1064.657256
0.971875,20,1064.870736
0.969063,22,1065.069116
0.971875,20,1065.243733
0.969063,22,1065.450949
0.969063,22,1065.685617
0.973281,19,1065.893095
0.963437,26,1082.485326
0.955,32,1082.926248
0.976094,17,1083.196481
0.96625,24,1083.562683
0.971875,20,1083.803387
0.956406,31,1084.18882
0.9775,16,1084.423771
0.970469,21,1084.73258
0.9775,16,1085.004584
0.976094,17,1085.23334
0.974688,18,1085.470504
0.971875,20,1085.748528
0.980313,14,1086.004593
0.976094,17,1086.233743
0.980313,14,1086.416069
0.970469,21,1086.669868
0.980313,14,1086.852161
0.976094,17,1087.120885
0.962031,27,1087.470778
0.978906,15,1087.73584
0.976094,17,1087.956095
0.967656,23,1088.234127
0.971875,20,1088.507499
0.974688,18,1088.817324
0.962031,27,1089.230213
0.987344,9,1089.358805
0.971875,20,1103.015574
0.96625,24,1103.231342
0.981719,13,1103.343755
0.984531,11,1103.435515
0.976094,17,1103.577361
0.9775,16,1103.707807
0.973281,19,1103.879257
0.971875,20,1104.063527
0.978906,15,1104.203497
0.964844,25,1104.45758
0.963437,26,1104.690897
0.980313,14,1104.824016
0.953594,33,1105.10001
0.9775,16,1105.223704
0.967656,23,1105.401141
0.973281,19,1105.548503
0.978906,15,1105.660669
0.981719,13,1105.766222
0.967656,23,1105.95035
0.969063,22,1106.127719
0.959219,29,1106.353163
0.96625,24,1106.554876
0.9775,16,1106.690517
0.983125,12,1106.791282
0.983125,12,1106.892713
0.9775,16,1107.026684
0.973281,19,1107.179809
0.96625,24,1126.768799
0.978906,15,1126.927875
0.980313,14,1127.09189
0.970469,21,1127.408823
0.976094,17,1127.639641
0.981719,13,1127.767066
0.967656,23,1128.078783
0.9775,16,1128.285076
0.9775,16,1128.515705
0.973281,19,1128.71991
0.9775,16,1128.954062
0.978906,15,1129.156241
0.970469,21,1129.412869
0.971875,20,1129.713271
0.973281,19,1129.919084
0.978906,15,1130.095997
0.971875,20,1130.302504
0.974688,18,1130.529219
0.971875,20,1130.758894
0.964844,25,1131.045154
0.981719,13,1131.205575
0.971875,20,1131.431796
0.971875,20,1131.701563
0.969063,22,1132.029048
0.967656,23,1132.353488
0.960625,28,1132.802826
0.970469,21,1133.051656
0.971875,20,1149.946931
0.980313,14,1150.145917
0.967656,23,1150.454226
0.984531,11,1150.627101
0.984531,11,1150.804153
0.980313,14,1151.05384
0.970469,21,1151.412139
0.970469,21,1151.712631
0.980313,14,1151.921143
0.970469,21,1152.25323
0.963437,26,1152.59934
0.963437,26,1153.017855
0.976094,17,1153.232279
0.967656,23,1153.528699
0.971875,20,1153.832631
0.976094,17,1154.084384
0.978906,15,1154.340723
0.971875,20,1154.582624
0.971875,20,1154.862608
0.976094,17,1155.099366
0.963437,26,1155.468626
0.973281,19,1155.723984
0.971875,20,1156.037355
0.981719,13,1156.224035
0.964844,25,1156.573717
0.96625,24,1157.009829
0.962031,27,1157.33111
0.971875,20,1172.630257
0.960625,28,1172.887248
0.980313,14,1173.01356
0.974688,18,1173.278157
0.970469,21,1173.629116
0.970469,21,1173.85459
0.959219,29,1174.166935
0.973281,19,1174.354831
0.973281,19,1174.538245
0.970469,21,1174.770768
0.967656,23,1174.987299
0.970469,21,1175.175311
0.970469,21,1175.382614
0.960625,28,1175.687455
0.978906,15,1175.8277
0.971875,20,1176.089579
0.981719,13,1176.201683
0.981719,13,1176.35671
0.983125,12,1176.510852
0.974688,18,1176.701503
0.974688,18,1176.914538
0.973281,19,1177.141296
0.974688,18,1177.376765
0.969063,22,1177.635179
0.971875,20,1177.910282
0.970469,21,1178.128958
0.974688,18,1193.002964
0.980313,14,1193.224474
0.971875,20,1193.55357
0.9775,16,1193.793751
0.976094,17,1193.984736
0.970469,21,1194.239573
0.970469,21,1194.596511
0.9775,16,1194.787417
0.9775,16,1194.961868
0.970469,21,1195.204255
0.978906,15,1195.410406
0.967656,23,1195.752709
0.971875,20,1196.058483
0.963437,26,1196.456725
0.978906,15,1196.632399
0.928281,51,1197.45979
0.964844,25,1197.807787
0.969063,22,1198.124918
0.967656,23,1198.533868
0.964844,25,1198.875331
0.9775,16,1199.121431
0.957812,30,1199.481466
0.980313,14,1199.63222
0.971875,20,1199.912833
0.980313,14,1213.5471
0.971875,20,1213.758785
0.971875,20,1213.969272
0.9775,16,1214.141461
0.974688,18,1214.326535
0.970469,21,1214.500552
0.963437,26,1214.788552
0.973281,19,1214.978431
0.971875,20,1215.181173
0.9775,16,1215.328653
0.970469,21,1215.531108
0.983125,12,1215.659061
0.960625,28,1215.924502
0.971875,20,1216.136571
0.983125,12,1216.256471
0.967656,23,1216.478165
0.9775,16,1216.661611
0.952187,34,1217.038245
0.976094,17,1217.202861
0.974688,18,1217.391655
0.974688,18,1217.577403
0.96625,24,1217.861355
0.971875,20,1218.07644
0.967656,23,1218.31495
0.974688,18,1218.484029
0.974688,18,1218.66739
0.964844,25,1232.625861
0.959219,29,1232.983304
0.980313,14,1233.151997
0.967656,23,1233.440039
0.976094,17,1233.697136
0.962031,27,1234.041161
0.964844,25,1234.362514
0.984531,11,1234.49995
0.981719,13,1234.64064
0.969063,22,1234.970029
0.985938,10,1235.068335
0.974688,18,1235.370856
0.980313,14,1235.556039
0.9775,16,1235.819952
0.981719,13,1236.02514
0.976094,17,1236.220232
0.983125,12,1236.391447
0.957812,30,1236.747761
0.955,32,1237.187425
0.973281,19,1237.483581
0.971875,20,1237.750358
0.96625,24,1238.037452
0.9775,16,1238.29486
0.967656,23,1238.689097
0.978906,15,1238.914346
0.967656,23,1239.282429
0.960625,28,1253.061044
0.971875,20,1253.268849
0.950781,35,1253.643125
0.969063,22,1253.948008
0.964844,25,1254.289259
0.971875,20,1254.484148
0.976094,17,1254.684566
0.976094,17,1254.856868
0.976094,17,1255.043573
0.984531,11,1255.167588
0.971875,20,1255.39293
0.974688,18,1255.580891
0.976094,17,1255.785444
0.962031,27,1256.135141
0.969063,22,1256.414504
0.9775,16,1256.594765
0.980313,14,1256.740563
0.96625,24,1257.07066
0.969063,22,1257.32165
0.978906,15,1257.457783
0.969063,22,1257.702098
0.971875,20,1257.920372
0.983125,12,1258.043936
0.973281,19,1258.298847
0.971875,20,1258.591762
0.9775,16,1258.75581
0.96625,24,1274.337532
0.976094,17,1274.508108
0.973281,19,1274.702754
0.974688,18,1274.869587
0.980313,14,1275.036548
0.969063,22,1275.29808
0.964844,25,1275.617216
0.976094,17,1275.848973
0.9775,16,1276.044323
0.970469,21,1276.273639
0.976094,17,1276.472087
0.974688,18,1276.746878
0.962031,27,1277.05171
0.96625,24,1277.371851
0.973281,19,1277.632299
0.969063,22,1277.865361
0.969063,22,1278.108651
0.985938,10,1278.1898
0.976094,17,1278.373451
0.973281,19,1278.587213
0.978906,15,1278.802526
0.973281,19,1279.029046
0.976094,17,1279.232454
0.969063,22,1279.465107
0.9775,16,1279.665174
0.967656,23,1279.95909
0.96625,24,1296.82124
0.976094,17,1296.996335
0.974688,18,1297.287872
0.974688,18,1297.560919
0.960625,28,1297.923588
0.973281,19,1298.10931
0.976094,17,1298.294464
0.978906,15,1298.458349
0.976094,17,1298.649638
0.973281,19,1298.843554
0.9775,16,1299.023563
0.971875,20,1299.227912
0.974688,18,1299.392181
0.969063,22,1299.638245
0.959219,29,1299.929624
0.971875,20,1300.121941
0.969063,22,1300.307741
0.976094,17,1300.46046
0.9775,16,1300.60814
0.971875,20,1300.857303
0.970469,21,1301.047674
0.970469,21,1301.265995
0.980313,14,1301.40805
0.974688,18,1301.588078
0.971875,20,1301.797284
0.974688,18,1301.941754
0.974688,18,1302.114549
0.978906,15,1316.933326
0.9775,16,1317.158039
0.973281,19,1317.423218
0.987344,9,1317.53901
