#{"t_start": 1746566951.976927, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.974688,18,1045.233609
0.970469,21,1045.409768
0.970469,21,1045.589648
0.980313,14,1045.734371
0.983125,12,1045.836056
0.969063,22,1046.018858
0.960625,28,1046.268629
0.980313,14,1046.389519
0.967656,23,1046.587516
0.96625,24,1061.188052
0.973281,19,1061.365347
0.976094,17,1061.527891
0.963437,26,1061.784463
0.978906,15,1061.937809
0.973281,19,1062.140124
0.96625,24,1062.374541
0.978906,15,1062.507114
0.9775,16,1062.647127
0.969063,22,1062.867186
0.980313,14,1062.989726
0.976094,17,1063.133165
0.96625,24,1063.3659
0.956406,31,1063.633914
0.970469,21,1063.831891
0.973281,19,1064.015181
0.984531,11,1064.121629
0.981719,13,1064.2545
0.980313,14,1064.375082
0.974688,18,1064.528102
0.971875,20,1064.712447
0.971875,20,1064.928242
0.9775,16,1065.070481
0.980313,14,1065.188056
0.973281,19,1065.362975
0.974688,18,1065.530342
0.973281,19,1065.752781
0.96625,24,1065.989478
0.973281,19,1082.540236
0.970469,21,1082.829865
0.974688,18,1083.077968
0.970469,21,1083.408829
0.973281,19,1083.67171
0.981719,13,1083.828195
0.970469,21,1084.077872
0.981719,13,1084.261554
0.971875,20,1084.545754
0.978906,15,1084.79629
0.980313,14,1085.021458
0.9775,16,1085.240962
0.96625,24,1085.524853
0.9775,16,1085.784059
0.981719,13,1086.021498
0.967656,23,1086.32942
0.96625,24,1086.635534
0.971875,20,1086.885894
0.980313,14,1087.109825
0.970469,21,1087.412314
0.978906,15,1087.605311
0.964844,25,1087.97294
0.973281,19,1088.211623
0.971875,20,1088.449477
0.970469,21,1088.807088
0.983125,12,1088.995293
0.981719,13,1089.192273
0.980313,14,1089.401042
0.969063,22,1103.088733
0.980313,14,1103.197064
0.973281,19,1103.360643
0.9775,16,1103.490893
0.983125,12,1103.594239
0.980313,14,1103.705367
0.967656,23,1103.912269
0.96625,24,1104.145478
0.974688,18,1104.334695
0.9775,16,1104.474373
0.978906,15,1104.603541
0.973281,19,1104.774785
0.980313,14,1104.911607
0.974688,18,1105.063224
0.971875,20,1105.217825
0.978906,15,1105.333362
0.980313,14,1105.440038
0.984531,11,1105.52576
0.970469,21,1105.685205
0.980313,14,1105.79806
0.978906,15,1105.920896
0.96625,24,1106.110111
0.967656,23,1106.290505
0.984531,11,1106.377774
0.96625,24,1106.579354
0.9775,16,1106.717821
0.969063,22,1106.901895
0.9775,16,1107.036151
0.970469,21,1107.204236
0.971875,20,1126.734157
0.973281,19,1126.953252
0.981719,13,1127.108788
0.976094,17,1127.37168
0.980313,14,1127.55291
0.971875,20,1127.783938
0.974688,18,1128.055531
0.974688,18,1128.264653
0.983125,12,1128.406463
0.987344,9,1128.572787
0.970469,21,1128.805148
0.974688,18,1129.052077
0.976094,17,1129.270466
0.973281,19,1129.545807
0.974688,18,1129.777229
0.974688,18,1129.965841
0.967656,23,1130.234656
0.973281,19,1130.435652
0.9775,16,1130.640417
0.980313,14,1130.809504
0.967656,23,1131.061994
0.9775,16,1131.255086
0.973281,19,1131.485864
0.96625,24,1131.791492
0.9775,16,1132.045946
0.9775,16,1132.271443
0.971875,20,1132.553239
0.980313,14,1132.809727
0.973281,19,1133.025926
0.973281,19,1149.88313
0.963437,26,1150.282
0.971875,20,1150.530062
0.967656,23,1150.929486
0.976094,17,1151.207409
0.9775,16,1151.476638
0.96625,24,1151.854929
0.970469,21,1152.132965
0.960625,28,1152.548954
0.976094,17,1152.774129
0.978906,15,1153.042671
0.9775,16,1153.249168
0.971875,20,1153.504078
0.978906,15,1153.761385
0.974688,18,1154.014618
0.964844,25,1154.417011
0.9775,16,1154.584518
0.964844,25,1154.925565
0.978906,15,1155.136209
0.973281,19,1155.410274
0.978906,15,1155.621665
0.9775,16,1155.844959
0.983125,12,1156.032286
0.970469,21,1156.378389
0.971875,20,1156.612315
0.974688,18,1156.96951
0.978906,15,1157.155653
0.96625,24,1172.512724
0.9775,16,1172.687016
0.971875,20,1172.872628
0.971875,20,1173.061616
0.974688,18,1173.323271
0.978906,15,1173.594176
0.970469,21,1173.825021
0.973281,19,1174.050678
0.955,32,1174.363672
0.980313,14,1174.503938
0.980313,14,1174.646053
0.9775,16,1174.81232
0.976094,17,1174.967827
0.969063,22,1175.177204
0.967656,23,1175.399281
0.963437,26,1175.675619
0.971875,20,1175.884523
0.973281,19,1176.126293
0.981719,13,1176.247852
0.969063,22,1176.510095
0.974688,18,1176.710384
0.978906,15,1176.896766
0.967656,23,1177.158123
0.981719,13,1177.30442
0.980313,14,1177.482315
0.964844,25,1177.788553
0.967656,23,1178.083569
0.980313,14,1192.894394
0.974688,18,1193.154516
0.983125,12,1193.358523
0.971875,20,1193.663745
0.971875,20,1193.924968
0.971875,20,1194.189207
0.964844,25,1194.538361
0.9775,16,1194.749677
0.960625,28,1195.060447
0.971875,20,1195.325161
0.973281,19,1195.573059
0.970469,21,1195.919199
0.953594,33,1196.390699
0.978906,15,1196.605481
0.967656,23,1196.978553
0.969063,22,1197.320582
0.970469,21,1197.626167
0.953594,33,1198.114225
0.970469,21,1198.463636
0.978906,15,1198.674479
0.938125,44,1199.306095
0.970469,21,1199.537261
0.969063,22,1199.793751
0.976094,17,1213.523358
0.9775,16,1213.666843
0.970469,21,1213.900383
0.984531,11,1214.012655
0.959219,29,1214.313866
0.970469,21,1214.50103
0.964844,25,1214.782137
0.9775,16,1214.941654
0.96625,24,1215.177171
0.9775,16,1215.328157
0.976094,17,1215.499977
0.955,32,1215.805523
0.973281,19,1216.004229
0.973281,19,1216.189201
0.9775,16,1216.347584
0.9775,16,1216.502733
0.971875,20,1216.726795
0.956406,31,1217.072869
0.9775,16,1217.229455
0.971875,20,1217.461377
0.9775,16,1217.616763
0.9775,16,1217.804591
0.959219,29,1218.110969
0.980313,14,1218.261352
0.969063,22,1218.478809
0.981719,13,1218.610204
0.963437,26,1232.552473
0.969063,22,1232.83282
0.974688,18,1233.04958
0.964844,25,1233.353023
0.974688,18,1233.600145
0.976094,17,1233.848324
0.985938,10,1233.975125
0.984531,11,1234.103101
0.9775,16,1234.328739
0.980313,14,1234.485212
0.974688,18,1234.701444
0.971875,20,1234.994581
0.969063,22,1235.302468
0.978906,15,1235.516917
0.980313,14,1235.705292
0.976094,17,1236.000198
0.953594,33,1236.432092
0.973281,19,1236.636813
0.970469,21,1236.957784
0.973281,19,1237.191429
0.96625,24,1237.566426
0.973281,19,1237.811287
0.978906,15,1237.988731
0.971875,20,1238.274923
0.976094,17,1238.544646
0.963437,26,1239.000904
0.973281,19,1239.277238
0.971875,20,1253.005047
0.967656,23,1253.223554
0.976094,17,1253.411844
0.970469,21,1253.606292
0.9775,16,1253.814909
0.974688,18,1254.088153
0.962031,27,1254.408482
0.980313,14,1254.568145
0.974688,18,1254.754555
0.978906,15,1254.908342
0.973281,19,1255.143111
0.973281,19,1255.337649
0.967656,23,1255.588785
0.9775,16,1255.781422
0.974688,18,1256.013611
0.9775,16,1256.225529
0.980313,14,1256.397483
0.981719,13,1256.546707
0.974688,18,1256.735618
0.970469,21,1257.022599
0.980313,14,1257.203752
0.980313,14,1257.347159
0.9775,16,1257.491729
0.973281,19,1257.706783
0.974688,18,1257.911162
0.9775,16,1258.069633
0.9775,16,1258.297857
0.956406,31,1258.708293
0.983125,12,1258.834257
0.976094,17,1274.337267
0.964844,25,1274.599482
0.970469,21,1274.783684
0.96625,24,1275.053385
0.974688,18,1275.277046
0.962031,27,1275.617571
0.973281,19,1275.865704
0.970469,21,1276.105647
0.974688,18,1276.305924
0.974688,18,1276.540268
0.9775,16,1276.772524
0.969063,22,1277.034983
0.973281,19,1277.280069
0.973281,19,1277.48439
0.976094,17,1277.710839
0.976094,17,1277.923508
0.973281,19,1278.125481
0.967656,23,1278.325658
0.971875,20,1278.560104
0.974688,18,1278.819399
0.970469,21,1279.082787
0.974688,18,1279.304344
0.973281,19,1279.481995
0.971875,20,1279.734851
0.963437,26,1280.032666
0.976094,17,1296.838132
0.976094,17,1297.013198
0.987344,9,1297.159888
0.976094,17,1297.424597
0.969063,22,1297.741589
0.981719,13,1297.911477
0.976094,17,1298.074376
0.981719,13,1298.206242
0.976094,17,1298.388991
0.973281,19,1298.608895
0.983125,12,1298.72841
0.974688,18,1298.927746
0.96625,24,1299.183023
0.974688,18,1299.358474
0.976094,17,1299.547508
0.974688,18,1299.735579
0.969063,22,1299.946379
0.9775,16,1300.107766
0.974688,18,1300.260601
0.978906,15,1300.381848
0.969063,22,1300.577366
0.980313,14,1300.752387
