#{"t_start": 1746566952.023341, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.973281,19,483.163681
0.978906,15,483.333819
0.973281,19,483.554203
0.931094,49,484.091008
0.974688,18,484.30415
0.964844,25,484.564363
0.956406,31,484.899814
0.957812,30,485.242513
0.936719,45,500.427394
0.973281,19,500.637887
0.969063,22,500.944256
0.974688,18,501.179158
0.967656,23,501.426923
0.962031,27,501.741441
0.9775,16,501.964075
0.949375,36,502.500997
0.96625,24,502.79145
0.952187,34,503.144646
0.976094,17,503.338979
0.96625,24,503.609147
0.94375,40,504.152825
0.959219,29,504.449109
0.96625,24,504.711018
0.9325,48,505.208948
0.964844,25,505.463594
0.950781,35,505.888319
0.96625,24,506.151594
0.974688,18,518.601222
0.971875,20,518.778607
0.9775,16,518.921965
0.969063,22,519.133112
0.963437,26,519.373899
0.957812,30,519.718582
0.956406,31,520.013831
0.969063,22,520.195577
0.963437,26,520.411913
0.971875,20,520.577511
0.963437,26,520.797045
0.960625,28,521.024667
0.952187,34,521.296416
0.96625,24,521.490694
0.9775,16,521.625274
0.949375,36,521.929105
0.946562,38,522.254252
0.960625,28,522.488871
0.980313,14,522.597118
0.967656,23,522.784716
0.963437,26,536.150066
0.953594,33,536.477632
0.974688,18,536.674721
0.976094,17,536.856946
0.974688,18,537.084183
0.952187,34,537.467378
0.950781,35,537.852614
0.92125,56,538.529909
0.964844,25,538.843554
0.970469,21,539.089964
0.962031,27,539.425796
0.964844,25,539.68769
0.946562,38,540.13951
0.980313,14,540.283193
0.960625,28,540.577792
0.964844,25,540.852593
0.963437,26,541.122225
0.969063,22,541.349213
0.969063,22,541.55292
0.974688,18,555.164921
0.963437,26,555.457623
0.980313,14,555.577127
0.96625,24,555.84084
0.939531,43,556.325133
0.963437,26,556.606574
0.946562,38,557.016746
0.929688,50,557.570597
0.969063,22,557.803826
0.949375,36,558.106875
0.962031,27,558.357579
0.962031,27,558.625173
0.957812,30,558.911173
0.952187,34,559.232246
0.959219,29,559.532442
0.957812,30,559.866692
0.96625,24,560.139687
0.96625,24,560.37812
0.962031,27,578.515422
0.963437,26,578.86952
0.971875,20,579.11655
0.976094,17,579.346603
0.969063,22,579.68143
0.967656,23,579.930208
0.955,32,580.41622
0.963437,26,580.84522
0.967656,23,581.172543
0.970469,21,581.459799
0.946562,38,582.208457
0.959219,29,582.56002
0.962031,27,582.912525
0.963437,26,583.310544
0.953594,33,583.759793
0.970469,21,584.049763
0.970469,21,584.302228
0.96625,24,584.58672
0.96625,24,584.933097
0.955,32,585.331403
0.974688,18,601.579955
0.953594,33,602.139364
0.955,32,602.558453
0.969063,22,602.809778
0.96625,24,603.053981
0.978906,15,603.20722
0.983125,12,603.334582
0.970469,21,603.523661
0.970469,21,603.740492
0.9775,16,603.921433
0.969063,22,604.20422
0.971875,20,604.422695
0.960625,28,604.757651
0.976094,17,604.987783
0.963437,26,605.343352
0.967656,23,605.555531
0.967656,23,605.78627
0.96625,24,606.090953
0.955,32,606.397857
0.96625,24,606.754264
0.974688,18,606.96137
0.953594,33,607.333127
0.964844,25,622.305975
0.957812,30,622.733151
0.980313,14,622.89376
0.963437,26,623.256615
0.967656,23,623.572203
0.964844,25,624.018726
0.9775,16,624.238235
0.96625,24,624.527576
0.9775,16,624.749278
0.974688,18,625.066734
0.959219,29,625.532656
0.974688,18,625.775795
0.980313,14,625.942253
0.9775,16,626.185169
0.971875,20,626.433731
0.976094,17,626.658323
0.964844,25,626.952447
0.973281,19,627.252783
0.962031,27,627.605398
0.9775,16,627.813979
0.967656,23,628.130871
0.980313,14,628.346099
0.9775,16,628.575687
0.970469,21,628.910079
0.974688,18,629.17712
0.959219,29,644.336569
0.970469,21,644.584267
0.967656,23,644.895646
0.96625,24,645.19533
0.949375,36,645.612661
0.955,32,645.961481
0.973281,19,646.168004
0.96625,24,646.438042
0.967656,23,646.69565
0.974688,18,646.885828
0.96625,24,647.154935
0.962031,27,647.426482
0.960625,28,647.686761
0.964844,25,648.005324
0.9775,16,648.197903
0.967656,23,648.464131
0.955,32,648.830999
0.956406,31,649.21489
0.974688,18,649.420193
0.96625,24,649.76759
0.981719,13,649.955046
0.947969,37,666.496223
0.973281,19,666.675851
0.962031,27,666.960157
0.973281,19,667.174942
0.970469,21,667.403019
0.978906,15,667.580722
0.983125,12,667.707748
0.969063,22,667.95385
0.939531,43,668.371396
0.973281,19,668.579112
0.973281,19,668.782906
0.973281,19,668.974111
0.974688,18,669.166648
0.964844,25,669.41154
0.973281,19,669.60994
0.953594,33,669.967149
0.969063,22,670.218768
0.970469,21,670.449925
0.962031,27,670.718363
0.973281,19,670.897738
0.974688,18,671.059588
0.974688,18,671.234435
0.96625,24,671.532935
0.971875,20,684.277738
0.967656,23,684.477705
0.967656,23,684.6578
0.956406,31,684.921514
0.949375,36,685.217983
0.974688,18,685.37966
0.978906,15,685.513548
0.962031,27,685.732157
0.963437,26,685.935169
0.984531,11,686.025318
0.967656,23,686.210366
0.970469,21,686.382145
0.959219,29,686.616404
0.976094,17,686.749489
0.950781,35,687.026604
0.962031,27,687.246642
0.970469,21,687.413582
0.952187,34,687.681739
0.947969,37,687.980253
0.974688,18,688.125222
0.957812,30,688.38283
0.971875,20,701.704945
0.978906,15,701.891933
0.96625,24,702.160477
0.970469,21,702.488016
0.9775,16,702.767889
0.955,32,703.146668
0.962031,27,703.499499
0.957812,30,703.815903
0.96625,24,704.142842
0.971875,20,704.360993
0.967656,23,704.597738
0.959219,29,704.946647
0.973281,19,705.184265
0.9775,16,705.382048
0.953594,33,705.782476
0.967656,23,706.048488
0.976094,17,706.227136
0.973281,19,706.469196
0.970469,21,706.874467
0.976094,17,707.092361
0.955,32,707.645452
0.962031,27,707.994475
0.973281,19,723.873114
0.973281,19,724.114695
0.933906,47,724.749578
0.973281,19,724.966101
0.969063,22,725.232713
0.973281,19,725.465566
0.9775,16,725.656314
0.970469,21,726.011864
0.976094,17,726.243284
0.973281,19,726.537288
0.969063,22,726.86652
0.957812,30,727.208448
0.938125,44,727.69979
0.967656,23,727.988852
0.96625,24,728.297371
0.947969,37,728.901154
0.96625,24,729.187877
0.962031,27,729.583226
0.973281,19,729.807847
0.974688,18,730.08167
0.970469,21,730.386367
0.976094,17,745.69008
0.974688,18,745.944295
0.957812,30,746.329265
0.971875,20,746.629957
0.967656,23,746.978517
0.983125,12,747.194897
0.978906,15,747.389553
0.9775,16,747.615187
0.971875,20,747.909355
0.980313,14,748.077271
0.976094,17,748.291701
0.957812,30,748.754234
0.981719,13,748.911834
0.976094,17,749.186587
0.96625,24,749.449245
0.981719,13,749.618484
0.981719,13,749.790326
0.974688,18,750.079423
0.971875,20,750.311355
0.955,32,750.779138
0.976094,17,751.020492
0.9775,16,751.23445
0.973281,19,751.510659
0.973281,19,751.659391
0.973281,19,751.888931
0.980313,14,752.061019
0.976094,17,752.377976
0.963437,26,766.010026
0.967656,23,766.269243
0.970469,21,766.482073
0.978906,15,766.635513
0.96625,24,766.90324
0.964844,25,767.198744
0.981719,13,767.32459
0.963437,26,767.646813
0.9775,16,767.831492
0.96625,24,768.111239
0.9775,16,768.265657
0.976094,17,768.443351
0.980313,14,768.598439
0.96625,24,768.870029
0.963437,26,769.138081
0.969063,22,769.366542
0.978906,15,769.503862
0.969063,22,769.730643
0.974688,18,769.88056
0.980313,14,770.000512
0.980313,14,770.133629
0.973281,19,770.346005
0.964844,25,770.590937
0.981719,13,770.718238
0.964844,25,770.960931
0.969063,22,771.175807
0.971875,20,786.059264
0.976094,17,786.241275
0.963437,26,786.45202
0.964844,25,786.67336
0.9775,16,786.8326
0.969063,22,787.062063
0.976094,17,787.261639
0.973281,19,787.430378
0.9775,16,787.573538
0.967656,23,787.80257
0.9775,16,787.932329
0.969063,22,788.146668
0.967656,23,788.373713
0.984531,11,788.473018
0.970469,21,788.653498
0.973281,19,788.848467
0.973281,19,789.045115
0.983125,12,789.154584
0.9775,16,789.324303
0.971875,20,789.543111
0.967656,23,789.762053
0.963437,26,790.019036
0.983125,12,790.119438
0.978906,15,790.241417
0.9775,16,790.392059
0.973281,19,790.557946
0.976094,17,790.719482
0.976094,17,790.871147
0.969063,22,804.416761
0.9775,16,804.581944
0.981719,13,804.730304
0.974688,18,804.911814
0.970469,21,805.152775
0.962031,27,805.540763
0.970469,21,805.759714
0.9775,16,805.99045
0.973281,19,806.169769
0.976094,17,806.320461
0.970469,21,806.502216
0.978906,15,806.633222
0.967656,23,806.809429
0.985938,10,806.906085
0.970469,21,807.138847
0.969063,22,807.312075
0.987344,9,807.38848
0.969063,22,807.687878
0.964844,25,807.964044
0.974688,18,808.160621
0.970469,21,808.357343
0.969063,22,808.619066
0.974688,18,808.852526
0.970469,21,809.125137
0.981719,13,809.265368
0.973281,19,809.524183
0.983125,12,809.646856
0.978906,15,809.847539
0.974688,18,825.139824
0.969063,22,825.372454
0.983125,12,825.482901
0.964844,25,825.686906
0.974688,18,825.886512
0.971875,20,826.180246
0.9775,16,826.328569
0.964844,25,826.566611
0.974688,18,826.725638
0.959219,29,827.028515
0.9775,16,827.186466
0.984531,11,827.271753
0.9775,16,827.440798
0.969063,22,827.687217
0.970469,21,827.879422
0.969063,22,828.118029
0.980313,14,828.256261
0.964844,25,828.553861
0.976094,17,828.72592
0.971875,20,828.972711
0.978906,15,829.111331
0.974688,18,829.275834
0.981719,13,829.384793
0.96625,24,829.619288
0.971875,20,829.820348
0.978906,15,829.979174
0.973281,19,830.182322
0.978906,15,845.669223
0.922656,55,846.149617
0.971875,20,846.332521
0.9775,16,846.466867
0.974688,18,846.65519
0.9775,16,846.894386
0.829844,121,848.061297
0.964844,25,848.26207
0.960625,28,848.493946
0.939531,43,848.873345
0.9775,16,849.01544
0.655469,245,866.393268
0.984531,11,866.519747
0.9775,16,866.685474
0.940937,42,867.190123
0.973281,19,867.416068
0.962031,27,867.767506
0.974688,18,867.957978
0.952187,34,868.334349
0.973281,19,868.569285
0.96625,24,868.840626
0.957812,30,869.153016
0.939531,43,869.61003
0.956406,31,869.938281
0.978906,15,870.141443
0.973281,19,870.349462
0.947969,37,870.805402
0.970469,21,871.111045
0.904375,68,885.776469
0.974688,18,885.938993
0.970469,21,886.142831
0.962031,27,886.390667
0.964844,25,886.617841
0.973281,19,886.807499
0.953594,33,887.135114
0.974688,18,887.298209
0.952187,34,887.642956
0.973281,19,887.815796
0.959219,29,888.11767
0.964844,25,888.338211
0.983125,12,888.438953
0.971875,20,888.615068
0.959219,29,888.914022
0.953594,33,889.237974
0.983125,12,889.368278
0.970469,21,889.599758
0.963437,26,889.878078
0.96625,24,890.113188
0.983125,12,907.085223
0.946562,38,907.625909
0.957812,30,908.124016
0.964844,25,908.437445
0.981719,13,908.583235
0.9775,16,908.752391
0.963437,26,909.037504
0.962031,27,909.315773
0.967656,23,909.549982
0.936719,45,910.028663
0.953594,33,910.419058
0.959219,29,910.798481
0.971875,20,910.963826
0.964844,25,911.234385
0.964844,25,911.46614
0.984531,11,911.590906
0.964844,25,911.856663
0.96625,24,912.169507
0.952187,34,912.505525
0.969063,22,912.728507
0.974688,18,929.850329
0.955,32,930.122735
0.976094,17,930.264614
0.967656,23,930.457762
0.970469,21,930.648546
0.983125,12,930.765528
0.96625,24,930.994637
0.963437,26,931.215251
0.973281,19,931.371737
0.970469,21,931.540202
0.96625,24,931.745151
0.964844,25,931.999791
0.967656,23,932.197114
0.980313,14,932.35192
0.973281,19,932.589928
0.9775,16,932.778258
0.9775,16,932.936178
0.971875,20,933.115641
0.980313,14,933.236602
0.969063,22,933.428273
0.974688,18,933.606173
0.959219,29,933.869279
0.978906,15,933.998686
0.9775,16,934.176244
0.964844,25,934.380971
0.981719,13,949.202181
0.978906,15,949.380697
0.974688,18,949.532465
0.987344,9,949.606523
0.969063,22,949.791634
0.976094,17,949.947891
0.983125,12,950.041856
0.978906,15,950.161822
0.980313,14,950.272966
0.974688,18,950.430276
0.9775,16,950.55941
0.976094,17,950.696649
0.978906,15,950.817386
0.967656,23,950.99927
0.963437,26,951.232948
0.980313,14,951.344172
0.976094,17,951.478623
0.967656,23,951.658461
0.964844,25,951.869837
0.974688,18,952.013475
0.973281,19,952.169928
0.9775,16,952.300027
0.9775,16,952.429184
0.983125,12,952.522252
0.970469,21,952.685075
0.973281,19,952.846158
0.974688,18,952.990271
0.978906,15,953.109846
0.980313,14,953.2391
0.967656,23,953.454373
0.9775,16,967.462773
0.9775,16,967.603384
0.973281,19,967.767222
0.973281,19,967.939041
0.973281,19,968.11468
0.9775,16,968.255826
0.96625,24,968.469817
0.9775,16,968.605167
0.976094,17,968.761274
0.974688,18,968.915274
0.973281,19,969.070661
0.964844,25,969.282639
0.971875,20,969.458838
0.974688,18,969.604165
0.973281,19,969.775454
0.971875,20,969.957934
0.973281,19,970.151964
0.964844,25,970.383768
0.973281,19,970.580002
0.969063,22,970.769834
0.983125,12,970.870777
0.978906,15,971.000164
0.963437,26,971.216052
0.978906,15,971.332496
0.9775,16,971.465487
0.983125,12,971.561166
0.94375,40,986.075238
0.980313,14,986.19836
0.974688,18,986.351935
0.963437,26,986.575602
0.978906,15,986.709464
0.981719,13,986.822606
0.976094,17,986.965896
0.976094,17,987.123762
0.9775,16,987.27102
0.96625,24,987.468841
0.978906,15,987.596308
0.971875,20,987.80057
0.978906,15,987.951726
0.976094,17,988.107856
0.963437,26,988.348204
0.969063,22,988.555099
0.96625,24,988.815887
0.970469,21,989.003057
0.969063,22,989.200617
0.971875,20,989.372017
0.976094,17,989.543883
0.969063,22,989.746567
0.9775,16,989.895731
0.978906,15,990.024048
0.980313,14,990.13843
0.970469,21,990.314427
0.974688,18,990.497337
0.976094,17,990.653456
0.976094,17,1004.981885
0.969063,22,1005.211048
0.971875,20,1005.44046
0.959219,29,1005.738268
0.978906,15,1005.877918
0.967656,23,1006.103539
0.971875,20,1006.326111
0.964844,25,1006.587082
0.9775,16,1006.7314
0.9775,16,1006.886459
0.96625,24,1007.165918
0.980313,14,1007.307804
0.976094,17,1007.485201
0.980313,14,1007.636413
0.967656,23,1007.856208
0.9775,16,1008.008585
0.983125,12,1008.130415
0.974688,18,1008.336174
0.971875,20,1008.508162
0.973281,19,1008.682847
0.978906,15,1008.837463
0.969063,22,1009.051895
0.983125,12,1009.150222
0.9775,16,1009.291133
0.967656,23,1009.490176
0.973281,19,1009.649564
0.973281,19,1009.822792
0.976094,17,1023.386279
0.978906,15,1023.559793
0.983125,12,1023.657973
0.970469,21,1023.937795
0.967656,23,1024.197727
0.970469,21,1024.446288
0.981719,13,1024.5814
0.9775,16,1024.782789
0.978906,15,1024.930342
0.9775,16,1025.069008
0.974688,18,1025.277167
0.9775,16,1025.451727
0.973281,19,1025.672672
0.973281,19,1025.880311
0.967656,23,1026.111421
0.971875,20,1026.328921
0.974688,18,1026.503279
0.9775,16,1026.653883
0.974688,18,1026.829809
0.976094,17,1027.008878
0.9775,16,1027.181518
0.978906,15,1027.308454
0.973281,19,1027.491598
0.974688,18,1027.70073
0.969063,22,1027.926484
0.978906,15,1028.088983
0.971875,20,1028.301961
0.974688,18,1028.492374
0.980313,14,1028.655434
0.964844,25,1042.302795
0.970469,21,1042.466944
0.969063,22,1042.649269
0.9775,16,1042.780735
0.973281,19,1042.943087
0.973281,19,1043.174128
0.971875,20,1043.395669
0.973281,19,1043.574878
0.974688,18,1043.723134
0.971875,20,1043.886768
0.976094,17,1044.019099
0.974688,18,1044.163559
0.9775,16,1044.298363
0.974688,18,1044.440075
0.974688,18,1044.587789
0.971875,20,1044.805872
0.957812,30,1045.088539
0.980313,14,1045.215735
0.9775,16,1045.346004
0.964844,25,1045.569731
0.973281,19,1045.748489
0.974688,18,1045.897083
0.963437,26,1046.130294
0.969063,22,1046.316079
0.984531,11,1046.407184
0.974688,18,1046.587564
0.976094,17,1046.741519
0.976094,17,1061.266269
0.974688,18,1061.43378
0.963437,26,1061.695256
0.9775,16,1061.854278
0.971875,20,1062.059521
0.973281,19,1062.250297
0.9775,16,1062.401545
0.971875,20,1062.570626
0.973281,19,1062.763585
0.973281,19,1062.935154
0.985938,10,1063.025844
0.980313,14,1063.139237
0.974688,18,1063.319599
0.973281,19,1063.486696
0.9775,16,1063.624227
0.974688,18,1063.793863
0.964844,25,1064.032593
0.9775,16,1064.195549
0.980313,14,1064.320921
0.967656,23,1064.522439
0.978906,15,1064.655716
0.978906,15,1064.81631
0.981719,13,1064.946671
0.983125,12,1065.047631
0.976094,17,1065.1917
0.956406,31,1065.483951
0.976094,17,1065.68169
0.96625,24,1065.924454
0.964844,25,1082.541264
0.964844,25,1082.888796
0.978906,15,1083.115984
0.983125,12,1083.294636
0.981719,13,1083.503903
0.974688,18,1083.732774
0.9775,16,1083.914173
0.973281,19,1084.159397
0.971875,20,1084.443374
0.970469,21,1084.781539
0.957812,30,1085.231163
0.970469,21,1085.471209
0.971875,20,1085.799663
0.978906,15,1086.044708
0.9775,16,1086.259842
0.971875,20,1086.51006
0.981719,13,1086.668581
0.96625,24,1087.01884
0.976094,17,1087.262347
0.970469,21,1087.521708
0.9775,16,1087.768154
0.971875,20,1088.027405
0.9775,16,1088.230718
0.983125,12,1088.381592
0.960625,28,1088.858843
0.978906,15,1089.09163
0.970469,21,1089.401181
0.973281,19,1103.042338
0.978906,15,1103.158086
0.976094,17,1103.306524
0.969063,22,1103.490567
0.971875,20,1103.649962
0.978906,15,1103.79117
0.970469,21,1103.971317
0.983125,12,1104.099165
0.976094,17,1104.279603
0.976094,17,1104.42806
0.981719,13,1104.542088
0.969063,22,1104.739646
0.9775,16,1104.889316
0.980313,14,1105.009246
0.974688,18,1105.148186
0.971875,20,1105.303367
0.9775,16,1105.427112
0.974688,18,1105.564839
0.978906,15,1105.67757
0.978906,15,1105.801533
0.973281,19,1105.952204
0.967656,23,1106.136548
0.967656,23,1106.315551
0.978906,15,1106.438258
0.973281,19,1106.600202
0.974688,18,1106.751789
0.971875,20,1106.928975
0.971875,20,1107.084112
0.9775,16,1107.228243
0.976094,17,1126.749936
0.967656,23,1127.023768
0.96625,24,1127.359038
0.984531,11,1127.484515
0.970469,21,1127.737643
0.96625,24,1128.057453
0.959219,29,1128.455443
0.978906,15,1128.625672
0.973281,19,1128.873495
0.980313,14,1129.075885
0.981719,13,1129.241108
0.976094,17,1129.478637
0.973281,19,1129.730865
0.970469,21,1129.964048
0.96625,24,1130.234989
0.970469,21,1130.479248
0.981719,13,1130.617137
0.971875,20,1130.878481
0.971875,20,1131.087196
0.974688,18,1131.310276
0.967656,23,1131.611701
0.973281,19,1131.858186
0.980313,14,1132.077698
0.969063,22,1132.389183
0.969063,22,1132.75374
0.981719,13,1132.895939
0.981719,13,1133.05966
0.980313,14,1149.86626
0.970469,21,1150.16894
0.971875,20,1150.434892
0.971875,20,1150.75806
0.983125,12,1150.964721
0.962031,27,1151.418456
0.962031,27,1151.830491
0.9775,16,1152.034529
0.974688,18,1152.311778
0.9775,16,1152.537
0.967656,23,1152.887509
0.973281,19,1153.167683
0.962031,27,1153.50729
0.976094,17,1153.784888
0.984531,11,1153.951223
0.9775,16,1154.211174
0.970469,21,1154.479159
0.9775,16,1154.693368
0.981719,13,1154.870115
0.983125,12,1155.035983
0.973281,19,1155.309258
0.973281,19,1155.57529
0.96625,24,1155.928907
0.971875,20,1156.238356
0.978906,15,1156.456624
0.967656,23,1156.817292
0.973281,19,1157.095509
0.969063,22,1172.442846
0.973281,19,1172.640698
0.964844,25,1172.865558
0.976094,17,1173.081565
0.973281,19,1173.32251
0.964844,25,1173.702469
0.971875,20,1173.931686
0.964844,25,1174.172205
0.981719,13,1174.303483
0.974688,18,1174.485699
0.978906,15,1174.638925
0.967656,23,1174.86122
0.980313,14,1175.006373
0.981719,13,1175.123349
0.970469,21,1175.322084
0.980313,14,1175.475669
0.971875,20,1175.689362
0.9775,16,1175.863291
0.970469,21,1176.102412
0.981719,13,1176.23531
0.976094,17,1176.434738
0.973281,19,1176.65593
0.980313,14,1176.822084
0.9775,16,1176.997021
0.967656,23,1177.283152
0.969063,22,1177.564122
0.973281,19,1177.782719
0.964844,25,1178.084425
0.967656,23,1193.04027
0.938125,44,1193.726946
0.973281,19,1193.955273
0.971875,20,1194.20263
0.9775,16,1194.448045
0.970469,21,1194.735223
0.960625,28,1195.044102
0.970469,21,1195.315706
0.976094,17,1195.557018
0.970469,21,1195.892989
0.96625,24,1196.256941
0.96625,24,1196.576432
0.96625,24,1196.962498
0.983125,12,1197.171149
0.94375,40,1197.753532
0.963437,26,1198.150154
0.907188,66,1199.141042
0.970469,21,1199.377045
0.974688,18,1199.589333
0.981719,13,1199.747501
0.980313,14,1199.956548
0.974688,18,1213.612912
0.9775,16,1213.794796
0.971875,20,1213.994338
0.96625,24,1214.249486
0.971875,20,1214.431622
0.969063,22,1214.679991
0.978906,15,1214.820669
0.983125,12,1214.939623
0.976094,17,1215.116117
0.976094,17,1215.27391
0.960625,28,1215.555137
0.984531,11,1215.653839
0.970469,21,1215.862386
0.9775,16,1216.031597
0.971875,20,1216.226877
0.9775,16,1216.378495
0.981719,13,1216.512027
0.9775,16,1216.688037
0.967656,23,1216.939875
0.973281,19,1217.126697
0.973281,19,1217.345235
0.964844,25,1217.627735
0.971875,20,1217.842911
0.971875,20,1218.05654
0.964844,25,1218.307888
0.971875,20,1218.505421
0.969063,22,1232.351907
0.976094,17,1232.604703
0.949375,36,1233.047019
0.976094,17,1233.247372
0.973281,19,1233.516595
0.967656,23,1233.858466
0.969063,22,1234.107096
0.980313,14,1234.297469
0.981719,13,1234.462727
0.974688,18,1234.67707
0.974688,18,1234.940529
0.96625,24,1235.272566
0.959219,29,1235.687748
0.959219,29,1236.111796
0.967656,23,1236.408843
0.9775,16,1236.590495
0.967656,23,1236.928431
0.981719,13,1237.068178
0.969063,22,1237.438404
0.983125,12,1237.597339
0.957812,30,1237.976727
0.973281,19,1238.248995
0.964844,25,1238.684067
0.969063,22,1239.053971
0.963437,26,1239.386731
0.978906,15,1253.016833
0.978906,15,1253.16828
0.973281,19,1253.374417
0.971875,20,1253.559929
0.955,32,1254.00361
0.973281,19,1254.268475
0.969063,22,1254.500192
0.973281,19,1254.698152
0.974688,18,1254.890436
0.983125,12,1255.022536
0.969063,22,1255.268125
0.976094,17,1255.465403
0.974688,18,1255.647978
0.9775,16,1255.845294
0.978906,15,1256.056674
0.962031,27,1256.401423
0.978906,15,1256.565263
0.978906,15,1256.736347
0.971875,20,1256.996584
0.974688,18,1257.22459
0.973281,19,1257.401979
0.970469,21,1257.621087
0.973281,19,1257.842616
0.976094,17,1258.014449
0.973281,19,1258.269447
0.974688,18,1258.530981
0.971875,20,1258.744629
0.9775,16,1274.246448
0.96625,24,1274.486866
0.971875,20,1274.689244
0.980313,14,1274.824486
0.978906,15,1274.980714
0.969063,22,1275.259269
0.971875,20,1275.509823
0.942344,41,1276.03018
0.983125,12,1276.16894
0.971875,20,1276.409717
0.973281,19,1276.690823
0.9775,16,1276.850921
0.967656,23,1277.14479
0.967656,23,1277.405582
0.9775,16,1277.641839
0.9775,16,1277.810564
0.974688,18,1278.039349
0.978906,15,1278.160328
0.970469,21,1278.37669
0.9775,16,1278.585809
0.967656,23,1278.877715
0.955,32,1279.274381
0.978906,15,1279.418635
0.976094,17,1279.608594
0.971875,20,1279.880171
0.976094,17,1280.082192
0.9775,16,1296.854506
0.978906,15,1297.007705
0.983125,12,1297.216333
0.980313,14,1297.437272
0.970469,21,1297.730443
0.980313,14,1297.894058
0.980313,14,1298.028004
0.974688,18,1298.212623
0.974688,18,1298.411441
0.970469,21,1298.645288
0.9775,16,1298.813987
0.970469,21,1299.055985
0.959219,29,1299.332319
0.980313,14,1299.493699
0.980313,14,1299.637879
0.96625,24,1299.876173
0.978906,15,1300.025135
0.971875,20,1300.197078
0.980313,14,1300.310168
0.974688,18,1300.475553
0.9775,16,1300.649621
0.969063,22,1300.890199
0.980313,14,1301.018213
0.970469,21,1301.236453
0.976094,17,1301.418226
0.978906,15,1301.558546
0.967656,23,1301.798361
0.969063,22,1301.97932
0.976094,17,1302.146194
0.969063,22,1317.09809
0.967656,23,1317.410521
0.970469,21,1317.706756
0.686406,223,1320.876296
0.969063,22,1321.182541
0.976094,17,1321.39417
0.974688,18,1321.671999
0.9775,16,1321.930056
