#{"t_start": 1746566951.980306, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.956406,31,670.811219
0.976094,17,670.979824
0.9775,16,671.122523
0.962031,27,671.40812
0.962031,27,671.718432
0.960625,28,684.511753
0.953594,33,684.774705
0.9775,16,684.912345
0.974688,18,685.063769
0.9775,16,685.194386
0.96625,24,685.403223
0.967656,23,685.605567
0.970469,21,685.775225
0.946562,38,686.076559
0.962031,27,686.292325
0.971875,20,686.457963
0.964844,25,686.659411
0.936719,45,687.016907
0.952187,34,687.289707
0.980313,14,687.401599
0.963437,26,687.604064
0.971875,20,687.765373
0.970469,21,687.93189
0.974688,18,688.079432
0.963437,26,688.307551
0.957812,30,701.709291
0.969063,22,701.957955
0.962031,27,702.282562
0.980313,14,702.489169
0.971875,20,702.838668
0.980313,14,702.99496
0.970469,21,703.274466
0.978906,15,703.451526
0.973281,19,703.657357
0.946562,38,704.136927
0.962031,27,704.42831
0.980313,14,704.585365
0.967656,23,704.838749
0.980313,14,705.014066
0.969063,22,705.285715
0.967656,23,705.597191
0.971875,20,705.817513
0.959219,29,706.151422
0.973281,19,706.352259
0.969063,22,706.715393
0.96625,24,707.081451
0.96625,24,707.443673
0.971875,20,707.796013
0.976094,17,708.019277
0.9775,16,723.836072
0.981719,13,724.019301
0.980313,14,724.198171
0.976094,17,724.439852
0.962031,27,724.792632
0.9775,16,724.968057
0.973281,19,725.214337
0.971875,20,725.46441
0.96625,24,725.749465
0.967656,23,726.141446
0.945156,39,726.720644
0.952187,34,727.117144
0.946562,38,727.531902
0.973281,19,727.79449
0.973281,19,728.019453
0.971875,20,728.257567
0.980313,14,728.515832
0.970469,21,728.817648
0.962031,27,729.184187
0.9775,16,729.403568
0.971875,20,729.693452
0.8875,80,745.860921
0.959219,29,746.28853
0.973281,19,746.522562
0.964844,25,746.862346
0.974688,18,747.184649
0.980313,14,747.394474
0.967656,23,747.70514
0.970469,21,748.014795
0.955,32,748.462097
0.963437,26,748.82685
0.970469,21,749.113758
0.970469,21,749.389448
0.974688,18,749.596317
0.9775,16,749.786887
0.960625,28,750.243457
0.963437,26,750.568433
0.970469,21,750.851712
0.96625,24,751.188373
0.955,32,751.610248
0.957812,30,751.923982
0.964844,25,752.254447
0.971875,20,752.600501
0.978906,15,766.084714
0.973281,19,766.296318
0.976094,17,766.460981
0.970469,21,766.678573
0.980313,14,766.849196
0.980313,14,766.9851
0.974688,18,767.217465
0.978906,15,767.35865
0.9775,16,767.56318
0.969063,22,767.801586
0.963437,26,768.123318
0.978906,15,768.266388
0.983125,12,768.394297
0.970469,21,768.606728
0.962031,27,768.927516
0.974688,18,769.120806
0.955,32,769.442992
0.962031,27,769.698473
0.981719,13,769.832238
0.970469,21,769.993802
0.970469,21,770.205073
0.981719,13,770.338367
0.980313,14,770.482667
0.969063,22,770.711297
0.976094,17,770.883972
0.967656,23,771.08997
0.970469,21,771.317916
0.976094,17,786.172711
0.971875,20,786.342262
0.960625,28,786.588971
0.969063,22,786.775622
0.96625,24,787.01306
0.964844,25,787.312527
0.980313,14,787.442557
0.9775,16,787.579332
0.98875,8,787.665728
0.978906,15,787.802812
0.964844,25,788.034127
0.974688,18,788.198558
0.9775,16,788.345284
0.9775,16,788.50817
0.976094,17,788.647473
0.973281,19,788.844068
0.974688,18,789.036855
0.969063,22,789.23632
0.973281,19,789.4451
0.971875,20,789.650363
0.980313,14,789.783224
0.978906,15,789.945899
0.973281,19,790.108481
0.974688,18,790.261939
0.974688,18,790.427493
0.978906,15,790.553176
0.970469,21,790.755
0.978906,15,790.89114
0.974688,18,804.381804
0.973281,19,804.561226
0.970469,21,804.837017
0.969063,22,805.054795
0.9775,16,805.241023
0.976094,17,805.479954
0.970469,21,805.712499
0.970469,21,806.000216
0.970469,21,806.212868
0.964844,25,806.421881
0.973281,19,806.591312
0.969063,22,806.774356
0.960625,28,807.010932
0.9775,16,807.206492
0.959219,29,807.440265
0.974688,18,807.705075
0.981719,13,807.827397
0.971875,20,808.050202
0.964844,25,808.321726
0.974688,18,808.509005
0.973281,19,808.741233
0.970469,21,809.031803
0.981719,13,809.182736
0.973281,19,809.369107
0.980313,14,809.598368
0.973281,19,809.8035
0.9775,16,825.102067
0.9775,16,825.288633
0.981719,13,825.406915
0.9775,16,825.54899
0.969063,22,825.729937
0.971875,20,825.987274
0.9775,16,826.199148
0.978906,15,826.347904
0.976094,17,826.514093
0.964844,25,826.728858
0.962031,27,827.000108
0.980313,14,827.152782
0.963437,26,827.392773
0.973281,19,827.578935
0.978906,15,827.754762
0.978906,15,827.897835
0.9775,16,828.051472
0.973281,19,828.266546
0.974688,18,828.455762
0.978906,15,828.6534
0.963437,26,828.927999
0.974688,18,829.123597
0.973281,19,829.287216
0.9775,16,829.42775
0.973281,19,829.612253
0.970469,21,829.81937
0.983125,12,829.944603
0.978906,15,830.109212
0.980313,14,845.602786
0.969063,22,845.797765
0.970469,21,845.977368
0.976094,17,846.128841
0.967656,23,846.339162
0.9775,16,846.478492
0.973281,19,846.668106
0.870625,92,847.68603
0.96625,24,847.897717
0.969063,22,848.084504
0.9775,16,848.218498
0.917031,59,848.711641
0.879062,86,849.461449
0.973281,19,849.622562
0.964844,25,849.855992
0.971875,20,850.027036
0.984531,11,850.124078
0.950781,35,865.426982
0.959219,29,865.737407
0.969063,22,865.966567
0.938125,44,866.505242
0.985938,10,866.62297
0.96625,24,866.870836
0.935312,46,867.450773
0.973281,19,867.707754
0.963437,26,867.982151
0.967656,23,868.24614
0.962031,27,868.561692
0.895938,74,869.359852
0.956406,31,869.694726
0.96625,24,869.944016
0.967656,23,870.234484
0.96625,24,870.504415
0.973281,19,870.722913
0.945156,39,885.2282
0.9775,16,885.392586
0.981719,13,885.529827
0.970469,21,885.740899
0.969063,22,885.952065
0.960625,28,886.215477
0.969063,22,886.417933
0.970469,21,886.606129
0.973281,19,886.789939
0.983125,12,886.905979
0.938125,44,887.321595
0.949375,36,887.694142
0.947969,37,888.063554
0.760938,170,889.718135
0.978906,15,889.897712
0.946562,38,907.119136
0.980313,14,907.307651
0.9775,16,907.520831
0.976094,17,907.799293
0.964844,25,908.211636
0.938125,44,908.720408
0.971875,20,908.93837
0.970469,21,909.166478
0.983125,12,909.294928
0.96625,24,909.523039
0.96625,24,909.782942
0.964844,25,910.046856
0.971875,20,910.265211
0.978906,15,910.462107
0.9775,16,910.688967
0.981719,13,910.841605
0.983125,12,910.93901
0.964844,25,911.201835
0.947969,37,911.560894
0.976094,17,911.735319
0.967656,23,912.020795
0.957812,30,912.354096
0.973281,19,912.540342
0.96625,24,912.781425
0.967656,23,929.94575
0.981719,13,930.060147
0.974688,18,930.205096
0.970469,21,930.381489
0.976094,17,930.52776
0.976094,17,930.682161
0.978906,15,930.826661
0.970469,21,931.028938
0.952187,34,931.316646
0.970469,21,931.488174
0.980313,14,931.600176
0.970469,21,931.777597
0.960625,28,932.060345
0.978906,15,932.186176
0.973281,19,932.379689
0.976094,17,932.590849
0.974688,18,932.811327
0.974688,18,932.988785
0.957812,30,933.253562
0.969063,22,933.44607
0.959219,29,933.719229
0.974688,18,933.885408
0.970469,21,934.088459
0.963437,26,934.320421
0.973281,19,934.47943
0.959219,29,949.491666
0.978906,15,949.617991
0.96625,24,949.816896
0.971875,20,949.998815
0.978906,15,950.115901
0.981719,13,950.219234
0.974688,18,950.369954
0.974688,18,950.52518
0.950781,35,950.804645
0.974688,18,950.946795
0.9775,16,951.078393
0.983125,12,951.189474
0.978906,15,951.316315
0.976094,17,951.450017
0.963437,26,951.656276
0.978906,15,951.777146
0.970469,21,951.953439
0.952187,34,952.228914
0.974688,18,952.376372
0.978906,15,952.494393
0.964844,25,952.688236
0.980313,14,952.805819
0.976094,17,952.944852
0.974688,18,953.090272
0.974688,18,953.246174
0.974688,18,953.404442
0.980313,14,967.393601
0.9775,16,967.548386
0.9775,16,967.686858
0.981719,13,967.801809
0.960625,28,968.058117
0.970469,21,968.240685
0.974688,18,968.402913
0.970469,21,968.592711
0.980313,14,968.703065
0.973281,19,968.881197
0.970469,21,969.057903
0.980313,14,969.172469
0.981719,13,969.281307
0.970469,21,969.466744
0.970469,21,969.63919
0.973281,19,969.80849
0.964844,25,970.046669
0.980313,14,970.185892
0.973281,19,970.352622
0.973281,19,970.547741
0.971875,20,970.733789
0.969063,22,970.921434
0.978906,15,971.051239
0.974688,18,971.200661
0.970469,21,971.367991
0.983125,12,971.469409
0.971875,20,971.627799
0.974688,18,971.774473
0.976094,17,986.102453
0.983125,12,986.209065
0.9775,16,986.346308
0.984531,11,986.437076
0.983125,12,986.539603
0.981719,13,986.653896
0.970469,21,986.836563
0.96625,24,987.043733
0.976094,17,987.204276
0.985938,10,987.296374
0.970469,21,987.472475
0.969063,22,987.662063
0.973281,19,987.853787
0.973281,19,988.046438
0.973281,19,988.211159
0.978906,15,988.355373
0.969063,22,988.559818
0.971875,20,988.779543
0.984531,11,988.885471
0.976094,17,989.036344
0.976094,17,989.196193
0.9775,16,989.327882
0.976094,17,989.4867
0.9775,16,989.644641
0.981719,13,989.76169
0.970469,21,989.957578
0.969063,22,990.143566
0.969063,22,990.323562
0.978906,15,990.468403
0.978906,15,990.620789
0.983125,12,990.720784
0.9775,16,1005.040396
0.9775,16,1005.207131
0.973281,19,1005.417096
0.976094,17,1005.619737
0.974688,18,1005.789685
0.96625,24,1006.015985
0.973281,19,1006.206606
0.96625,24,1006.46172
0.967656,23,1006.696046
0.978906,15,1006.829461
0.976094,17,1007.023439
0.978906,15,1007.190696
0.980313,14,1007.342769
0.970469,21,1007.558346
0.980313,14,1007.709774
0.974688,18,1007.879742
0.976094,17,1008.039706
0.974688,18,1008.236717
0.978906,15,1008.404657
0.974688,18,1008.551196
0.9775,16,1008.691297
0.976094,17,1008.872427
0.978906,15,1009.009428
0.955,32,1009.304016
0.963437,26,1009.525314
0.976094,17,1009.665542
0.967656,23,1009.873586
0.96625,24,1023.520294
0.963437,26,1023.788764
0.974688,18,1024.019682
0.974688,18,1024.219953
0.971875,20,1024.463442
0.971875,20,1024.701647
0.976094,17,1024.893371
0.985938,10,1024.981424
0.973281,19,1025.149942
0.967656,23,1025.436561
0.970469,21,1025.642645
0.976094,17,1025.840151
0.976094,17,1026.007023
0.967656,23,1026.244367
0.971875,20,1026.446722
0.974688,18,1026.649791
0.976094,17,1026.790966
0.980313,14,1026.954676
0.983125,12,1027.075723
0.978906,15,1027.232436
0.980313,14,1027.351579
0.969063,22,1027.570608
0.963437,26,1027.869634
0.978906,15,1028.031548
0.974688,18,1028.197129
0.973281,19,1028.410475
0.974688,18,1028.610207
0.9775,16,1028.801831
0.974688,18,1042.354477
0.984531,11,1042.440254
0.963437,26,1042.644181
0.978906,15,1042.775505
0.970469,21,1042.951246
0.963437,26,1043.247582
0.96625,24,1043.507709
0.973281,19,1043.673869
0.976094,17,1043.81941
0.974688,18,1043.961546
0.974688,18,1044.103945
0.970469,21,1044.278162
0.971875,20,1044.43419
0.976094,17,1044.568502
0.981719,13,1044.678927
0.973281,19,1044.895218
0.9775,16,1045.047184
0.974688,18,1045.211547
0.970469,21,1045.389078
0.976094,17,1045.525421
0.967656,23,1045.757967
0.970469,21,1045.932048
0.980313,14,1046.050162
0.969063,22,1046.24824
0.983125,12,1046.350148
0.973281,19,1046.503314
0.96625,24,1046.74651
0.96625,24,1061.335572
0.978906,15,1061.476856
0.971875,20,1061.68342
0.967656,23,1061.910053
0.973281,19,1062.102538
0.981719,13,1062.232602
0.974688,18,1062.410686
0.981719,13,1062.519747
0.973281,19,1062.69011
0.969063,22,1062.902035
0.970469,21,1063.091825
0.980313,14,1063.211792
0.974688,18,1063.388365
0.980313,14,1063.515324
0.981719,13,1063.615128
0.963437,26,1063.870817
0.96625,24,1064.096171
0.964844,25,1064.338632
0.9775,16,1064.473534
0.974688,18,1064.637627
0.973281,19,1064.828747
0.980313,14,1064.970256
0.967656,23,1065.165904
0.970469,21,1065.359715
0.973281,19,1065.540158
0.978906,15,1065.711869
0.974688,18,1065.906709
0.962031,27,1082.528796
0.967656,23,1082.848052
0.971875,20,1083.143401
0.970469,21,1083.447348
0.978906,15,1083.660684
0.976094,17,1083.862533
0.973281,19,1084.08216
0.974688,18,1084.347256
0.971875,20,1084.631423
0.981719,13,1084.866089
0.978906,15,1085.064046
0.974688,18,1085.332366
0.976094,17,1085.521477
0.973281,19,1085.842745
0.962031,27,1086.247351
0.984531,11,1086.375651
0.969063,22,1086.661326
0.983125,12,1086.814212
0.970469,21,1087.134461
0.962031,27,1087.484408
0.971875,20,1087.795061
0.980313,14,1088.009921
0.971875,20,1088.2332
0.976094,17,1088.44609
0.964844,25,1088.871014
0.980313,14,1089.088043
0.970469,21,1089.397812
0.976094,17,1103.00471
0.978906,15,1103.162428
0.974688,18,1103.309311
0.983125,12,1103.414493
0.976094,17,1103.560134
0.978906,15,1103.676421
0.969063,22,1103.877777
0.969063,22,1104.077113
0.976094,17,1104.236786
0.98875,8,1104.340804
0.980313,14,1104.461893
0.960625,28,1104.713344
0.980313,14,1104.848207
0.974688,18,1105.007037
0.971875,20,1105.157216
0.974688,18,1105.297263
0.973281,19,1105.44656
0.983125,12,1105.537868
0.981719,13,1105.63738
0.978906,15,1105.754812
0.971875,20,1105.917581
0.980313,14,1106.028848
0.971875,20,1106.18704
0.969063,22,1106.358618
0.967656,23,1106.553174
0.963437,26,1106.768016
0.974688,18,1106.928451
0.974688,18,1107.072333
0.9775,16,1107.200991
0.96625,24,1126.793026
0.9775,16,1126.958303
0.9775,16,1127.161854
0.974688,18,1127.449976
0.984531,11,1127.570915
0.971875,20,1127.826204
0.980313,14,1128.028851
0.9775,16,1128.204789
0.976094,17,1128.424885
0.976094,17,1128.652418
0.9775,16,1128.869379
0.9775,16,1129.064293
0.970469,21,1129.339779
0.969063,22,1129.643623
0.971875,20,1129.9001
0.984531,11,1130.015515
0.971875,20,1130.239829
0.983125,12,1130.354289
0.9775,16,1130.562169
0.971875,20,1130.80613
0.969063,22,1131.049909
0.971875,20,1131.299304
0.983125,12,1131.413724
0.974688,18,1131.676058
0.981719,13,1131.828225
0.983125,12,1132.034414
0.978906,15,1132.229695
0.973281,19,1132.516477
0.9775,16,1132.796651
0.9775,16,1132.964394
0.976094,17,1133.195857
0.970469,21,1150.109853
0.969063,22,1150.417936
0.971875,20,1150.696828
0.978906,15,1150.966158
0.974688,18,1151.282035
0.970469,21,1151.607316
0.980313,14,1151.82761
0.978906,15,1152.01203
0.964844,25,1152.398807
0.976094,17,1152.648133
0.964844,25,1153.039371
0.973281,19,1153.315868
0.973281,19,1153.532079
0.970469,21,1153.846207
0.971875,20,1154.160875
0.976094,17,1154.431935
0.984531,11,1154.551407
0.978906,15,1154.746584
0.9775,16,1154.970708
0.980313,14,1155.157583
0.971875,20,1155.457434
0.984531,11,1155.607087
0.969063,22,1155.938275
0.962031,27,1156.366791
0.9775,16,1156.556359
0.96625,24,1156.986768
0.9775,16,1157.185262
0.981719,13,1157.335034
0.9775,16,1172.600797
0.981719,13,1172.722084
0.981719,13,1172.841073
0.978906,15,1172.967042
0.974688,18,1173.216647
0.9775,16,1173.488474
0.96625,24,1173.786601
0.974688,18,1173.98981
0.971875,20,1174.188706
0.96625,24,1174.417461
0.980313,14,1174.565166
0.974688,18,1174.751983
0.974688,18,1174.920586
0.976094,17,1175.086533
0.9775,16,1175.253775
0.978906,15,1175.388658
0.973281,19,1175.585579
0.974688,18,1175.771636
0.970469,21,1176.032293
0.978906,15,1176.177366
0.9775,16,1176.362475
0.960625,28,1176.691216
0.973281,19,1176.910748
0.960625,28,1177.251251
0.970469,21,1177.49174
0.973281,19,1177.704095
0.983125,12,1177.915922
0.980313,14,1178.062742
0.971875,20,1192.929644
0.9775,16,1193.166102
0.973281,19,1193.50591
0.969063,22,1193.816895
0.962031,27,1194.149278
0.974688,18,1194.380813
0.98875,8,1194.511608
0.974688,18,1194.75993
0.955,32,1195.119434
0.9775,16,1195.329879
0.963437,26,1195.675789
0.971875,20,1196.041004
0.967656,23,1196.3577
0.974688,18,1196.60214
0.967656,23,1196.975289
0.971875,20,1197.275503
0.970469,21,1197.591958
0.980313,14,1197.796591
0.971875,20,1198.083346
0.974688,18,1198.372738
0.9775,16,1198.641897
0.9775,16,1198.849044
0.974688,18,1199.134901
0.981719,13,1199.302785
0.969063,22,1199.541751
0.962031,27,1199.871513
0.969063,22,1213.624341
0.980313,14,1213.7723
0.983125,12,1213.897089
0.96625,24,1214.15504
0.96625,24,1214.398366
0.969063,22,1214.585952
0.978906,15,1214.764152
0.969063,22,1214.982703
0.96625,24,1215.233202
0.96625,24,1215.463231
0.978906,15,1215.60713
0.94375,40,1216.000949
0.971875,20,1216.193855
0.976094,17,1216.3655
0.978906,15,1216.512806
0.976094,17,1216.707077
0.9775,16,1216.886842
0.976094,17,1217.06955
0.971875,20,1217.258573
0.978906,15,1217.435716
0.959219,29,1217.753604
0.96625,24,1218.002714
0.976094,17,1218.204954
0.970469,21,1218.39826
0.956406,31,1218.715076
0.978906,15,1232.549217
0.970469,21,1232.821685
0.964844,25,1233.10589
0.96625,24,1233.406657
0.969063,22,1233.75424
0.974688,18,1233.971842
0.962031,27,1234.325372
0.960625,28,1234.64568
0.970469,21,1234.967432
0.973281,19,1235.194561
0.950781,35,1235.701953
0.978906,15,1235.95278
0.971875,20,1236.220316
0.962031,27,1236.549325
0.967656,23,1236.862819
0.969063,22,1237.144485
0.970469,21,1237.489577
0.984531,11,1237.640369
0.981719,13,1237.808036
0.973281,19,1238.035924
0.978906,15,1238.263989
0.976094,17,1238.528881
0.950781,35,1239.133045
0.960625,28,1252.972387
0.973281,19,1253.141798
0.9775,16,1253.332381
0.973281,19,1253.501037
0.969063,22,1253.74759
0.971875,20,1254.046677
0.978906,15,1254.257234
0.974688,18,1254.441069
0.974688,18,1254.664089
0.970469,21,1254.870445
0.967656,23,1255.139865
0.970469,21,1255.352858
0.971875,20,1255.576997
0.964844,25,1255.867948
0.978906,15,1256.076191
0.978906,15,1256.27304
0.976094,17,1256.484191
0.983125,12,1256.608361
0.971875,20,1256.851831
0.970469,21,1257.12598
0.971875,20,1257.343821
0.980313,14,1257.471407
0.981719,13,1257.593476
0.96625,24,1257.885686
0.970469,21,1258.108169
0.978906,15,1258.31249
0.978906,15,1258.540749
0.983125,12,1258.689576
0.978906,15,1258.84583
0.978906,15,1274.319122
0.973281,19,1274.513007
0.970469,21,1274.724958
0.980313,14,1274.859454
0.978906,15,1275.015358
0.969063,22,1275.291011
0.964844,25,1275.614343
0.969063,22,1275.912903
0.964844,25,1276.184408
0.976094,17,1276.393218
0.980313,14,1276.553026
0.981719,13,1276.760475
0.973281,19,1276.959534
0.9775,16,1277.179091
0.973281,19,1277.408924
0.978906,15,1277.617804
0.964844,25,1277.912573
0.980313,14,1278.074709
0.9775,16,1278.203341
0.96625,24,1278.459386
0.978906,15,1278.65975
0.967656,23,1278.94255
0.970469,21,1279.209427
0.96625,24,1279.461732
0.980313,14,1279.604957
0.974688,18,1279.846336
0.971875,20,1280.088633
0.980313,14,1296.843819
0.981719,13,1296.97878
0.978906,15,1297.216799
0.974688,18,1297.50455
0.970469,21,1297.784059
0.973281,19,1297.997432
0.980313,14,1298.130832
0.978906,15,1298.29989
0.9775,16,1298.471877
0.971875,20,1298.688405
0.976094,17,1298.865921
0.980313,14,1299.029666
0.978906,15,1299.179693
0.959219,29,1299.476801
0.969063,22,1299.702691
0.9775,16,1299.873442
0.974688,18,1300.037587
0.978906,15,1300.18023
0.9775,16,1300.313662
0.96625,24,1300.527355
0.9775,16,1300.70047
0.970469,21,1300.933296
0.974688,18,1301.092554
0.971875,20,1301.303254
