#{"t_start": 1746566951.986538, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.946562,38,396.679066
0.973281,19,396.857183
0.953594,33,397.181161
0.942344,41,397.546663
0.92125,56,398.297793
0.938125,44,398.831234
0.952187,34,399.224497
0.960625,28,399.530886
0.949375,36,400.003855
0.969063,22,400.349254
0.947969,37,400.777011
0.931094,49,401.226157
0.918438,58,401.780088
0.976094,17,401.946847
0.970469,21,419.0483
0.925469,53,419.822403
0.926875,52,420.58701
0.950781,35,421.086927
0.973281,19,421.277902
0.963437,26,421.630992
0.912813,62,422.631
0.940937,42,423.363809
0.969063,22,423.678449
0.967656,23,424.00569
0.949375,36,424.529371
0.947969,37,424.987818
0.957812,30,425.473679
0.956406,31,425.90979
0.890313,78,441.918048
0.900156,71,442.610214
0.973281,19,442.809894
0.963437,26,443.07211
0.905781,67,443.773934
0.949375,36,444.134509
0.915625,60,444.797987
0.957812,30,445.134226
0.900156,71,445.917307
0.928281,51,446.546262
0.963437,26,446.844191
0.963437,26,461.634313
0.962031,27,461.879821
0.956406,31,462.17567
0.918438,58,462.769575
0.969063,22,462.961876
0.981719,13,463.074251
0.973281,19,463.23414
0.980313,14,463.352668
0.970469,21,463.528711
0.938125,44,463.896558
0.967656,23,464.086978
0.952187,34,464.398812
0.893125,76,465.074575
0.914219,61,465.608415
0.955,32,465.891048
0.976094,17,479.853915
0.967656,23,480.113629
0.971875,20,480.330413
0.900156,71,481.067182
0.947969,37,481.399844
0.953594,33,481.792226
0.974688,18,481.978071
0.946562,38,482.408701
0.9775,16,482.594156
0.950781,35,483.073415
0.976094,17,483.277488
0.985938,10,483.38046
0.950781,35,483.779527
0.976094,17,483.958327
0.964844,25,484.267596
0.956406,31,484.580892
0.9775,16,484.752881
0.956406,31,485.098075
0.94375,40,500.239069
0.9775,16,500.393613
0.967656,23,500.663083
0.952187,34,501.096516
0.938125,44,501.633247
0.970469,21,501.890483
0.981719,13,502.053347
0.976094,17,502.301935
0.96625,24,502.667941
0.947969,37,503.050934
0.960625,28,503.375756
0.945156,39,503.817932
0.955,32,504.285052
0.953594,33,504.615014
0.964844,25,504.859534
0.962031,27,505.148307
0.960625,28,505.448699
0.945156,39,505.889084
0.974688,18,506.117715
0.945156,39,518.755204
0.973281,19,518.922651
0.960625,28,519.190259
0.955,32,519.504499
0.970469,21,519.745533
0.956406,31,520.042423
0.9775,16,520.176897
0.949375,36,520.475723
0.971875,20,520.639286
0.957812,30,520.892568
0.964844,25,521.094181
0.971875,20,521.250258
0.952187,34,521.527639
0.963437,26,521.748763
0.960625,28,521.984215
0.956406,31,522.244874
0.94375,40,522.581743
0.973281,19,522.73081
0.967656,23,522.922839
0.970469,21,536.255439
0.96625,24,536.496786
0.960625,28,536.803429
0.950781,35,537.23253
0.976094,17,537.404659
0.960625,28,537.705521
0.964844,25,537.975476
0.9775,16,538.177522
0.974688,18,538.405866
0.96625,24,538.688671
0.956406,31,539.062716
0.973281,19,539.324074
0.960625,28,539.633916
0.946562,38,540.058593
0.981719,13,540.218874
0.959219,29,540.514427
0.970469,21,540.745315
0.969063,22,540.986166
0.967656,23,541.228438
0.956406,31,541.516695
0.957812,30,555.267371
0.959219,29,555.563139
0.969063,22,555.7786
0.980313,14,555.941718
0.964844,25,556.195267
0.955,32,556.584657
0.971875,20,556.805348
0.94375,40,557.240697
0.973281,19,557.448409
0.964844,25,557.712601
0.976094,17,557.878377
0.96625,24,558.090382
0.983125,12,558.189824
0.971875,20,558.367313
0.985938,10,558.470492
0.974688,18,558.653936
0.967656,23,558.886082
0.970469,21,559.073833
0.967656,23,559.285
0.942344,41,559.697498
0.969063,22,559.98359
0.962031,27,560.257769
0.970469,21,560.487799
0.970469,21,578.552308
0.976094,17,578.790097
0.974688,18,579.015733
0.957812,30,579.425106
0.956406,31,579.835518
0.952187,34,580.297532
0.950781,35,580.869587
0.967656,23,581.198548
0.964844,25,581.544222
0.967656,23,581.829062
0.967656,23,582.40793
0.964844,25,582.672282
0.9775,16,582.916449
0.969063,22,583.234686
0.973281,19,583.499593
0.970469,21,583.785397
0.978906,15,584.009235
0.964844,25,584.278209
0.9775,16,584.499402
0.956406,31,584.927695
0.952187,34,585.336689
0.973281,19,601.519754
0.971875,20,602.001944
0.974688,18,602.211202
0.974688,18,602.445856
0.96625,24,602.765922
0.983125,12,602.889827
0.946562,38,603.275652
0.969063,22,603.494122
0.9775,16,603.625213
0.952187,34,604.011923
0.970469,21,604.295775
0.956406,31,604.618399
0.953594,33,605.066245
0.969063,22,605.370394
0.969063,22,605.576333
0.980313,14,605.704683
0.967656,23,605.962454
0.959219,29,606.299705
0.949375,36,606.731854
0.949375,36,607.160972
0.980313,14,607.329472
0.964844,25,622.308779
0.967656,23,622.606169
0.967656,23,622.904671
0.980313,14,623.093097
0.957812,30,623.507837
0.955,32,624.055589
0.974688,18,624.294912
0.963437,26,624.616813
0.974688,18,624.891011
0.973281,19,625.219821
0.96625,24,625.593528
0.978906,15,625.800184
0.960625,28,626.171434
0.962031,27,626.522797
0.981719,13,626.695226
0.953594,33,627.125376
0.970469,21,627.415123
0.9775,16,627.633816
0.983125,12,627.787561
0.959219,29,628.187905
0.967656,23,628.522247
0.956406,31,628.980119
0.964844,25,629.354726
0.973281,19,644.393492
0.967656,23,644.658377
0.971875,20,644.932551
0.964844,25,645.247547
0.959219,29,645.591581
0.9775,16,645.752716
0.973281,19,645.955874
0.959219,29,646.294965
0.981719,13,646.438948
0.970469,21,646.663364
0.96625,24,646.922677
0.9775,16,647.079687
0.976094,17,647.285488
0.9775,16,647.443374
0.974688,18,647.601742
0.973281,19,647.810917
0.970469,21,648.070893
0.967656,23,648.339439
0.950781,35,648.746796
0.973281,19,648.97301
0.967656,23,649.264231
0.9775,16,649.447286
0.956406,31,649.876604
0.9775,16,650.110546
0.949375,36,666.612847
0.956406,31,666.904615
0.969063,22,667.173564
0.981719,13,667.287406
0.964844,25,667.595386
0.964844,25,667.866565
0.955,32,668.201182
0.956406,31,668.516498
0.967656,23,668.754732
0.974688,18,668.937931
0.960625,28,669.226722
0.983125,12,669.332042
0.980313,14,669.478411
0.960625,28,669.773771
0.980313,14,669.941747
0.973281,19,670.150379
0.96625,24,670.420049
0.955,32,670.747361
0.976094,17,670.908994
0.964844,25,671.146502
0.976094,17,671.306378
0.964844,25,671.612452
0.973281,19,684.344569
0.983125,12,684.446851
0.971875,20,684.608711
0.978906,15,684.724524
0.962031,27,684.958399
0.963437,26,685.170925
0.960625,28,685.416566
0.924063,54,685.85891
0.949375,36,686.150752
0.985938,10,686.230842
0.983125,12,686.326582
0.973281,19,686.484178
0.981719,13,686.589138
0.971875,20,686.745178
0.959219,29,686.979256
0.973281,19,687.135981
0.973281,19,687.283558
0.957812,30,687.521258
0.967656,23,687.701656
0.976094,17,687.837018
0.960625,28,688.064737
0.973281,19,688.227831
0.980313,14,688.349653
0.971875,20,701.653837
0.970469,21,701.877486
0.96625,24,702.164066
0.981719,13,702.338941
0.978906,15,702.58705
0.973281,19,702.890158
0.967656,23,703.162359
0.949375,36,703.601966
0.963437,26,703.906916
0.974688,18,704.139311
0.96625,24,704.406318
0.976094,17,704.587666
0.971875,20,704.814412
0.984531,11,704.95259
0.962031,27,705.279591
0.983125,12,705.42859
0.974688,18,705.67842
0.981719,13,705.811353
0.970469,21,706.05839
0.976094,17,706.238398
0.976094,17,706.433582
0.978906,15,706.709333
0.976094,17,706.987738
0.973281,19,707.295639
0.981719,13,707.451466
0.96625,24,707.857226
0.974688,18,708.078949
0.962031,27,724.054066
0.969063,22,724.390577
0.963437,26,724.726887
0.980313,14,724.867281
0.962031,27,725.208279
0.969063,22,725.473458
0.978906,15,725.638773
0.970469,21,725.980571
0.976094,17,726.238309
0.971875,20,726.533539
0.964844,25,726.90342
0.974688,18,727.077095
0.970469,21,727.340151
0.976094,17,727.50392
0.974688,18,727.736651
0.971875,20,727.979984
0.980313,14,728.154011
0.959219,29,728.589941
0.978906,15,728.838492
0.976094,17,729.051907
0.973281,19,729.317234
0.957812,30,729.728196
0.978906,15,729.950345
0.981719,13,730.118565
0.974688,18,730.39
0.970469,21,745.744568
0.974688,18,746.005653
0.976094,17,746.242555
0.964844,25,746.555035
0.970469,21,746.846838
0.973281,19,747.178552
0.963437,26,747.578109
0.983125,12,747.707049
0.964844,25,748.051588
0.983125,12,748.19348
0.969063,22,748.532509
0.964844,25,748.889848
0.971875,20,749.165798
0.974688,18,749.399417
0.9775,16,749.590144
0.964844,25,749.946802
0.967656,23,750.282267
0.971875,20,750.522701
0.974688,18,750.793165
0.967656,23,751.126772
0.978906,15,751.31219
0.964844,25,751.61995
0.971875,20,751.822888
0.970469,21,752.082436
0.957812,30,752.560571
0.974688,18,766.088703
0.969063,22,766.322933
0.963437,26,766.59339
0.978906,15,766.743546
0.9775,16,766.93009
0.978906,15,767.101822
0.967656,23,767.352498
0.967656,23,767.64612
0.976094,17,767.818826
0.970469,21,768.08558
0.971875,20,768.284418
0.981719,13,768.423617
0.978906,15,768.575277
0.957812,30,768.921336
0.967656,23,769.152242
0.976094,17,769.339819
0.980313,14,769.467875
0.974688,18,769.640971
0.96625,24,769.871734
0.969063,22,770.059349
0.959219,29,770.354007
0.957812,30,770.662261
0.976094,17,770.842043
0.971875,20,771.013458
0.971875,20,771.212746
0.970469,21,786.109392
0.974688,18,786.293034
0.970469,21,786.466614
0.96625,24,786.669373
0.970469,21,786.885908
0.938125,44,787.345668
0.960625,28,787.59686
0.967656,23,787.819959
0.976094,17,787.969294
0.96625,24,788.200935
0.978906,15,788.339036
0.978906,15,788.494328
0.978906,15,788.617845
0.963437,26,788.877055
0.983125,12,789.012543
0.976094,17,789.166381
0.971875,20,789.369232
0.973281,19,789.579955
0.981719,13,789.689066
0.978906,15,789.853026
0.967656,23,790.071951
0.974688,18,790.226835
0.974688,18,790.390716
0.973281,19,790.546974
0.959219,29,790.8079
0.964844,25,804.375593
0.964844,25,804.653223
0.976094,17,804.845834
0.964844,25,805.127051
0.96625,24,805.425333
0.978906,15,805.608251
0.980313,14,805.77144
0.971875,20,806.040525
0.959219,29,806.31271
0.970469,21,806.474007
0.980313,14,806.60111
0.973281,19,806.7597
0.974688,18,806.904865
0.978906,15,807.041936
0.973281,19,807.255279
0.970469,21,807.425433
0.985938,10,807.540322
0.974688,18,807.785867
0.974688,18,807.976634
0.973281,19,808.197529
0.969063,22,808.422015
0.971875,20,808.636823
0.974688,18,808.8647
0.974688,18,809.129054
0.978906,15,809.284954
0.969063,22,809.574539
0.9775,16,809.739776
0.974688,18,825.071306
0.967656,23,825.33437
0.9775,16,825.46842
0.969063,22,825.65799
0.971875,20,825.833495
0.970469,21,826.145219
0.971875,20,826.357468
0.973281,19,826.544767
0.970469,21,826.72272
0.976094,17,826.905809
0.970469,21,827.11548
0.976094,17,827.269039
0.971875,20,827.46912
0.980313,14,827.621529
0.970469,21,827.82583
0.971875,20,828.023607
0.959219,29,828.340601
0.974688,18,828.551392
0.971875,20,828.76285
0.974688,18,828.980096
0.973281,19,829.164071
0.976094,17,829.320627
0.96625,24,829.549273
0.967656,23,829.757255
0.963437,26,830.043463
0.953594,33,845.715387
0.973281,19,845.877838
0.962031,27,846.113772
0.96625,24,846.333024
0.818594,129,847.698468
0.980313,14,847.822686
0.969063,22,848.009986
0.981719,13,848.121684
0.957812,30,848.363016
0.964844,25,848.574374
0.969063,22,848.76905
0.969063,22,848.963009
0.962031,27,849.19726
0.953594,33,849.47977
0.9775,16,849.6164
0.9775,16,849.769468
0.9775,16,849.910315
0.96625,24,850.117905
0.952187,34,865.411933
0.967656,23,865.666597
0.964844,25,865.922698
0.978906,15,866.11264
0.955,32,866.491106
0.969063,22,866.731197
0.959219,29,867.052683
0.974688,18,867.290644
0.969063,22,867.585031
0.9775,16,867.780277
0.962031,27,868.070692
0.953594,33,868.445847
0.962031,27,868.753644
0.985938,10,868.877575
0.96625,24,869.126647
0.967656,23,869.370382
0.9775,16,869.541264
0.9775,16,869.713873
0.971875,20,869.920064
0.983125,12,870.07746
0.973281,19,870.299984
0.973281,19,870.507046
0.9775,16,870.691872
0.939531,43,885.250519
0.970469,21,885.462061
0.971875,20,885.655825
0.974688,18,885.843156
0.956406,31,886.123229
0.980313,14,886.27085
0.959219,29,886.532943
0.952187,34,886.856283
0.964844,25,887.106557
0.971875,20,887.282314
0.974688,18,887.472108
0.962031,27,887.739715
0.967656,23,887.96519
0.962031,27,888.22684
0.96625,24,888.429461
0.959219,29,888.693737
0.957812,30,889.003153
0.963437,26,889.258628
0.960625,28,889.563897
0.964844,25,889.837145
0.956406,31,890.139724
0.9775,16,907.187159
0.980313,14,907.357074
0.967656,23,907.690903
0.964844,25,908.108153
0.974688,18,908.378466
0.956406,31,908.704131
0.953594,33,909.066059
0.971875,20,909.27496
0.962031,27,909.535267
0.963437,26,909.809426
0.964844,25,910.096409
0.967656,23,910.349749
0.962031,27,910.711828
0.974688,18,910.897989
0.963437,26,911.167178
0.9775,16,911.309962
0.976094,17,911.47585
0.9775,16,911.65361
0.971875,20,911.865552
0.9775,16,912.0736
0.971875,20,912.29741
0.955,32,912.605317
0.978906,15,912.765423
0.973281,19,929.895284
0.973281,19,930.062474
0.974688,18,930.207266
0.950781,35,930.503498
0.970469,21,930.694035
0.9775,16,930.850659
0.9775,16,931.00626
0.969063,22,931.19249
0.971875,20,931.358873
0.971875,20,931.522698
0.971875,20,931.687026
0.964844,25,931.925978
0.973281,19,932.102789
0.969063,22,932.300707
0.973281,19,932.533388
0.962031,27,932.864852
0.976094,17,933.015516
0.970469,21,933.204698
0.969063,22,933.398224
0.976094,17,933.539439
0.984531,11,933.661204
0.974688,18,933.828233
0.976094,17,933.971846
0.978906,15,934.15002
0.9775,16,934.275717
0.974688,18,934.426074
0.967656,23,949.376702
0.9775,16,949.518694
0.959219,29,949.761635
0.970469,21,949.952363
0.964844,25,950.151745
0.953594,33,950.425108
0.969063,22,950.605637
0.964844,25,950.806666
0.96625,24,950.995835
0.9775,16,951.134849
0.96625,24,951.340786
0.978906,15,951.459379
0.971875,20,951.617055
0.973281,19,951.771072
0.973281,19,951.931877
0.969063,22,952.105195
0.962031,27,952.32926
0.969063,22,952.503651
0.973281,19,952.651671
0.969063,22,952.835878
0.967656,23,953.019186
0.971875,20,953.187379
0.967656,23,953.389292
0.974688,18,967.42377
0.971875,20,967.605477
0.96625,24,967.812229
0.970469,21,968.008007
0.967656,23,968.208478
0.976094,17,968.357407
0.980313,14,968.489699
0.974688,18,968.641994
0.970469,21,968.833263
0.967656,23,969.027345
0.983125,12,969.123395
0.973281,19,969.283857
0.976094,17,969.432558
0.973281,19,969.592325
0.978906,15,969.711089
0.978906,15,969.856856
0.976094,17,970.019402
0.974688,18,970.200002
0.96625,24,970.420719
0.974688,18,970.605902
0.969063,22,970.798306
0.980313,14,970.915362
0.967656,23,971.112704
0.963437,26,971.3244
0.974688,18,971.470936
0.9775,16,971.598049
0.971875,20,971.760663
0.971875,20,986.112041
0.970469,21,986.302171
0.969063,22,986.4849
0.971875,20,986.657186
0.963437,26,986.887072
0.969063,22,987.076427
0.974688,18,987.245736
0.964844,25,987.458237
0.969063,22,987.645124
0.981719,13,987.771108
0.978906,15,987.929525
0.967656,23,988.144696
0.976094,17,988.301068
0.969063,22,988.495206
0.96625,24,988.759835
0.976094,17,988.921884
0.9775,16,989.06842
0.960625,28,989.314019
0.974688,18,989.480556
0.973281,19,989.666974
0.970469,21,989.858894
0.971875,20,990.036846
0.9775,16,990.167124
0.969063,22,990.351261
0.973281,19,990.544122
0.970469,21,1004.900828
0.974688,18,1005.080663
0.980313,14,1005.216413
0.976094,17,1005.411055
0.973281,19,1005.634444
0.978906,15,1005.77515
0.974688,18,1005.949698
0.976094,17,1006.11682
0.962031,27,1006.399699
0.973281,19,1006.608828
0.96625,24,1006.815282
0.973281,19,1007.02539
0.964844,25,1007.305194
0.978906,15,1007.448362
0.971875,20,1007.673268
0.962031,27,1007.942229
0.974688,18,1008.103972
0.976094,17,1008.314857
0.973281,19,1008.48614
0.973281,19,1008.62964
0.969063,22,1008.866229
0.964844,25,1009.103978
0.976094,17,1009.245042
0.976094,17,1009.390403
0.962031,27,1009.620517
0.976094,17,1009.782507
0.971875,20,1023.354648
0.974688,18,1023.565624
0.971875,20,1023.757218
0.960625,28,1024.113259
0.981719,13,1024.259257
0.969063,22,1024.510828
0.980313,14,1024.676028
0.973281,19,1024.896859
0.953594,33,1025.208917
0.969063,22,1025.464299
0.983125,12,1025.579519
0.973281,19,1025.795168
0.969063,22,1026.026578
0.9775,16,1026.190321
0.974688,18,1026.388356
0.971875,20,1026.599629
0.9775,16,1026.735087
0.963437,26,1027.012143
0.9775,16,1027.179153
0.960625,28,1027.439471
0.970469,21,1027.645911
0.973281,19,1027.872181
0.980313,14,1028.025438
0.983125,12,1028.134816
0.9775,16,1028.28707
0.967656,23,1028.558406
0.971875,20,1028.795639
0.973281,19,1042.356503
0.9775,16,1042.481503
0.974688,18,1042.621896
0.970469,21,1042.800691
0.981719,13,1042.909855
0.976094,17,1043.096861
0.978906,15,1043.265092
0.969063,22,1043.501446
0.9775,16,1043.645129
0.963437,26,1043.862092
0.974688,18,1044.00216
0.973281,19,1044.15344
0.969063,22,1044.335271
0.971875,20,1044.492872
0.970469,21,1044.66453
0.978906,15,1044.842822
0.974688,18,1045.012202
0.980313,14,1045.141686
0.973281,19,1045.310389
0.978906,15,1045.431656
0.976094,17,1045.580178
0.976094,17,1045.751698
0.978906,15,1045.875513
0.970469,21,1046.053473
0.976094,17,1046.206654
0.962031,27,1046.436372
0.978906,15,1046.558229
0.9775,16,1046.731723
0.9775,16,1061.250285
0.9775,16,1061.394778
0.9775,16,1061.546337
0.973281,19,1061.740361
0.976094,17,1061.912544
0.978906,15,1062.063589
0.971875,20,1062.264704
0.978906,15,1062.412421
0.9775,16,1062.550605
0.96625,24,1062.78092
0.96625,24,1062.999181
0.971875,20,1063.166377
0.974688,18,1063.347748
0.974688,18,1063.50911
0.980313,14,1063.624486
0.976094,17,1063.783136
0.960625,28,1064.052995
0.956406,31,1064.349775
0.970469,21,1064.529326
0.973281,19,1064.703104
0.973281,19,1064.910996
0.971875,20,1065.084479
0.980313,14,1065.204752
0.971875,20,1065.391109
0.981719,13,1065.512525
0.971875,20,1065.743396
0.976094,17,1065.915168
0.981719,13,1082.315312
0.96625,24,1082.659709
0.970469,21,1082.963981
0.978906,15,1083.203865
0.973281,19,1083.50697
0.983125,12,1083.654561
0.981719,13,1083.810779
0.96625,24,1084.090483
0.976094,17,1084.341171
0.980313,14,1084.53633
0.973281,19,1084.859937
0.976094,17,1085.079304
0.973281,19,1085.374094
0.9775,16,1085.551596
0.967656,23,1085.946653
0.980313,14,1086.153646
0.9775,16,1086.352906
0.983125,12,1086.50804
0.969063,22,1086.785694
0.983125,12,1086.949588
0.971875,20,1087.270763
0.96625,24,1087.558633
0.973281,19,1087.855704
0.96625,24,1088.166007
0.978906,15,1088.314896
0.980313,14,1088.570133
0.976094,17,1088.857399
0.978906,15,1089.081874
0.980313,14,1089.283693
0.9775,16,1089.528534
0.974688,18,1103.117344
0.967656,23,1103.30318
0.970469,21,1103.481461
0.956406,31,1103.751178
0.976094,17,1103.894868
0.967656,23,1104.119491
0.967656,23,1104.352114
0.974688,18,1104.503996
0.976094,17,1104.65339
0.967656,23,1104.877974
0.969063,22,1105.061903
0.971875,20,1105.21624
0.978906,15,1105.332632
0.981719,13,1105.430558
0.9775,16,1105.555898
0.970469,21,1105.714447
0.9775,16,1105.846706
0.967656,23,1106.030176
0.970469,21,1106.195394
0.973281,19,1106.344892
0.978906,15,1106.467156
0.978906,15,1106.593327
0.974688,18,1106.746528
0.967656,23,1106.950078
0.978906,15,1107.066217
0.970469,21,1107.248214
0.9775,16,1126.752088
0.976094,17,1126.935277
0.978906,15,1127.108023
0.971875,20,1127.416333
0.9775,16,1127.637572
0.970469,21,1127.899593
0.978906,15,1128.077891
0.970469,21,1128.331635
0.978906,15,1128.578817
0.978906,15,1128.71857
0.980313,14,1128.910354
0.978906,15,1129.121911
0.974688,18,1129.342634
0.985938,10,1129.499633
0.969063,22,1129.791067
0.974688,18,1129.972785
0.971875,20,1130.217027
0.983125,12,1130.325913
0.971875,20,1130.591913
0.974688,18,1130.799963
0.971875,20,1131.020874
0.978906,15,1131.203689
0.974688,18,1131.398305
0.973281,19,1131.66989
0.978906,15,1131.85077
0.971875,20,1132.164445
0.971875,20,1132.443087
0.9775,16,1132.69005
0.969063,22,1132.975461
0.978906,15,1133.189667
0.973281,19,1150.08222
0.978906,15,1150.321563
0.985938,10,1150.429823
0.963437,26,1150.819878
0.978906,15,1151.097045
0.970469,21,1151.443996
0.970469,21,1151.755891
0.978906,15,1151.953074
0.970469,21,1152.287049
0.974688,18,1152.539604
0.978906,15,1152.740907
0.978906,15,1152.998416
0.974688,18,1153.239687
0.974688,18,1153.478884
0.980313,14,1153.700977
0.981719,13,1153.869348
0.967656,23,1154.248002
0.980313,14,1154.44538
0.969063,22,1154.721841
0.96625,24,1155.056068
0.959219,29,1155.459848
0.973281,19,1155.72237
0.978906,15,1155.952388
0.976094,17,1156.19793
0.973281,19,1156.493555
0.980313,14,1156.662063
0.963437,26,1157.116163
0.9775,16,1157.30885
0.970469,21,1172.617604
0.971875,20,1172.812782
0.9775,16,1172.944809
0.976094,17,1173.180023
0.969063,22,1173.532595
0.969063,22,1173.788923
0.970469,21,1174.030844
0.980313,14,1174.166005
0.974688,18,1174.340344
0.974688,18,1174.5226
0.9775,16,1174.691055
0.974688,18,1174.868104
0.9775,16,1175.02397
0.96625,24,1175.255104
0.978906,15,1175.389892
0.978906,15,1175.557346
0.956406,31,1175.875185
0.967656,23,1176.147742
0.973281,19,1176.356348
0.9775,16,1176.563449
0.967656,23,1176.804211
0.976094,17,1177.002857
0.974688,18,1177.223562
0.974688,18,1177.435089
0.964844,25,1177.727252
0.967656,23,1178.042467
0.962031,27,1193.010366
0.970469,21,1193.367729
0.959219,29,1193.801171
0.984531,11,1193.924346
0.974688,18,1194.151235
0.963437,26,1194.529215
0.967656,23,1194.830313
0.976094,17,1195.007122
0.973281,19,1195.250269
0.96625,24,1195.563638
0.969063,22,1195.919832
0.935312,46,1196.586949
0.974688,18,1196.86165
0.971875,20,1197.194789
0.978906,15,1197.417579
0.964844,25,1197.781255
0.963437,26,1198.159372
0.967656,23,1198.550675
0.973281,19,1198.775742
0.976094,17,1199.08451
0.969063,22,1199.34924
0.970469,21,1199.583121
0.962031,27,1199.945897
0.971875,20,1213.635236
0.96625,24,1213.890938
0.974688,18,1214.072458
0.981719,13,1214.216335
0.976094,17,1214.392185
0.967656,23,1214.601676
0.978906,15,1214.772568
0.969063,22,1214.98589
0.960625,28,1215.264906
0.969063,22,1215.482392
0.957812,30,1215.766078
0.9775,16,1215.924068
0.978906,15,1216.085258
0.971875,20,1216.279835
0.984531,11,1216.383782
0.981719,13,1216.51491
0.974688,18,1216.717363
0.973281,19,1216.935485
0.980313,14,1217.081003
0.984531,11,1217.172543
0.974688,18,1217.382149
0.980313,14,1217.536247
0.978906,15,1217.714705
0.9775,16,1217.879884
0.967656,23,1218.11957
0.980313,14,1218.268471
0.971875,20,1218.469303
0.974688,18,1218.651704
0.967656,23,1232.56466
0.973281,19,1232.815453
0.978906,15,1232.990737
0.980313,14,1233.159409
0.983125,12,1233.309314
0.973281,19,1233.575686
0.976094,17,1233.824337
0.978906,15,1234.018201
0.971875,20,1234.267945
0.973281,19,1234.499565
0.967656,23,1234.77807
0.978906,15,1234.992516
0.980313,14,1235.179996
0.970469,21,1235.499792
0.960625,28,1235.912588
0.973281,19,1236.170622
0.983125,12,1236.352066
0.971875,20,1236.573011
0.980313,14,1236.755229
0.980313,14,1236.965396
0.969063,22,1237.232507
0.973281,19,1237.556984
0.978906,15,1237.723647
0.974688,18,1237.957683
0.976094,17,1238.190049
0.973281,19,1238.51484
0.9775,16,1238.834805
0.980313,14,1239.026678
0.980313,14,1239.227274
0.96625,24,1253.004136
0.978906,15,1253.135648
0.970469,21,1253.368413
0.981719,13,1253.48593
0.962031,27,1253.805533
0.9775,16,1254.040555
0.971875,20,1254.314295
0.973281,19,1254.500438
0.964844,25,1254.78766
0.96625,24,1255.036698
0.974688,18,1255.23905
0.978906,15,1255.409038
0.970469,21,1255.643648
0.964844,25,1255.939299
0.970469,21,1256.236176
0.973281,19,1256.468645
0.960625,28,1256.773304
0.976094,17,1257.003535
0.973281,19,1257.244051
0.970469,21,1257.438849
0.971875,20,1257.631856
0.971875,20,1257.879543
0.971875,20,1258.086118
0.976094,17,1258.318915
0.978906,15,1258.5437
0.973281,19,1258.745937
0.980313,14,1274.233218
0.981719,13,1274.370624
0.956406,31,1274.686242
0.9775,16,1274.837733
0.9775,16,1274.982161
0.978906,15,1275.215415
0.973281,19,1275.390991
0.974688,18,1275.641049
0.978906,15,1275.856334
0.973281,19,1276.074759
0.969063,22,1276.333488
0.971875,20,1276.583722
0.967656,23,1276.880108
0.976094,17,1277.080673
0.969063,22,1277.379231
0.967656,23,1277.670483
0.970469,21,1277.914221
0.973281,19,1278.116064
0.981719,13,1278.221935
0.973281,19,1278.428167
0.973281,19,1278.690148
0.967656,23,1278.952935
0.971875,20,1279.211092
0.976094,17,1279.406978
0.984531,11,1279.503498
0.970469,21,1279.786806
0.973281,19,1279.997231
