#{"t_start": 1746566952.023983, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.967656,23,605.963553
0.96625,24,606.262283
0.973281,19,606.44737
0.964844,25,606.798298
0.970469,21,607.036127
0.967656,23,607.31463
0.96625,24,622.280102
0.960625,28,622.653718
0.980313,14,622.833393
0.955,32,623.268661
0.946562,38,623.87462
0.971875,20,624.173872
0.963437,26,624.490969
0.960625,28,624.897587
0.971875,20,625.242439
0.971875,20,625.556148
0.964844,25,625.884634
0.970469,21,626.184725
0.964844,25,626.503122
0.976094,17,626.716963
0.974688,18,626.93599
0.957812,30,627.369205
0.96625,24,627.685423
0.963437,26,628.048227
0.970469,21,628.345579
0.960625,28,628.745217
0.953594,33,629.251694
0.980313,14,644.233325
0.978906,15,644.415431
0.978906,15,644.583718
0.959219,29,644.97322
0.976094,17,645.181972
0.963437,26,645.487566
0.973281,19,645.69593
0.957812,30,646.018036
0.933906,47,646.544594
0.960625,28,646.849926
0.970469,21,647.07441
0.950781,35,647.441001
0.978906,15,647.58197
0.96625,24,647.839093
0.976094,17,648.060275
0.971875,20,648.294212
0.9775,16,648.489656
0.970469,21,648.717582
0.971875,20,648.963067
0.963437,26,649.287212
0.974688,18,649.486872
0.973281,19,649.783467
0.964844,25,650.125213
0.970469,21,666.470023
0.963437,26,666.710173
0.960625,28,667.029771
0.976094,17,667.203321
0.974688,18,667.402785
0.981719,13,667.55795
0.978906,15,667.715038
0.974688,18,667.918811
0.959219,29,668.217953
0.967656,23,668.448507
0.962031,27,668.727731
0.962031,27,669.009823
0.969063,22,669.221853
0.9775,16,669.382981
0.978906,15,669.554453
0.974688,18,669.728522
0.969063,22,669.976073
0.9775,16,670.157898
0.952187,34,670.52069
0.978906,15,670.672499
0.981719,13,670.793939
0.973281,19,670.979488
0.978906,15,671.126017
0.969063,22,671.351109
0.963437,26,671.645535
0.974688,18,684.365926
0.969063,22,684.547795
0.96625,24,684.741753
0.96625,24,684.944855
0.960625,28,685.176148
0.96625,24,685.387804
0.953594,33,685.6674
0.970469,21,685.82924
0.963437,26,686.042152
0.980313,14,686.153148
0.949375,36,686.446805
0.978906,15,686.569179
0.962031,27,686.780869
0.952187,34,687.051795
0.962031,27,687.27074
0.964844,25,687.468274
0.971875,20,687.624533
0.963437,26,687.830467
0.96625,24,688.02728
0.976094,17,688.171613
0.967656,23,688.366886
0.967656,23,701.712803
0.967656,23,701.993738
0.956406,31,702.372927
0.980313,14,702.644261
0.962031,27,702.998294
0.96625,24,703.337127
0.980313,14,703.473872
0.980313,14,703.625677
0.956406,31,704.026376
0.926875,52,704.588698
0.960625,28,704.929303
0.970469,21,705.183973
0.971875,20,705.442437
0.964844,25,705.743802
0.96625,24,706.021043
0.974688,18,706.20942
0.981719,13,706.355039
0.976094,17,706.648768
0.970469,21,706.984744
0.946562,38,707.608899
0.974688,18,707.851712
0.970469,21,708.110507
0.971875,20,724.004117
0.976094,17,724.241197
0.973281,19,724.496172
0.973281,19,724.749331
0.971875,20,724.973079
0.967656,23,725.247572
0.956406,31,725.624406
0.962031,27,726.078445
0.963437,26,726.449829
0.970469,21,726.762244
0.971875,20,727.001711
0.981719,13,727.144935
0.969063,22,727.381678
0.974688,18,727.580472
0.973281,19,727.826828
0.978906,15,728.011602
0.980313,14,728.198503
0.967656,23,728.552585
0.953594,33,729.043557
0.949375,36,729.533496
0.970469,21,729.793071
0.973281,19,730.08117
0.978906,15,730.314532
0.94375,40,745.922588
0.960625,28,746.306227
0.957812,30,746.733147
0.96625,24,747.108127
0.9775,16,747.350869
0.983125,12,747.540656
0.971875,20,747.78419
0.9775,16,748.000949
0.964844,25,748.36219
0.973281,19,748.627367
0.959219,29,749.044465
0.980313,14,749.233796
0.967656,23,749.511429
0.963437,26,749.853558
0.978906,15,750.09453
0.974688,18,750.302634
0.974688,18,750.588391
0.955,32,751.020158
0.96625,24,751.323815
0.976094,17,751.558431
0.971875,20,751.734139
0.957812,30,752.111913
0.980313,14,752.392476
0.970469,21,752.747248
0.973281,19,766.185945
0.970469,21,766.400188
0.9775,16,766.564232
0.978906,15,766.721684
0.971875,20,766.941656
0.967656,23,767.214381
0.976094,17,767.37017
0.974688,18,767.626081
0.971875,20,767.858932
0.973281,19,768.079766
0.967656,23,768.312149
0.978906,15,768.465692
0.976094,17,768.6425
0.973281,19,768.869457
0.970469,21,769.091982
0.973281,19,769.289102
0.974688,18,769.453343
0.96625,24,769.689587
0.978906,15,769.834352
0.969063,22,770.021802
0.96625,24,770.26898
0.978906,15,770.419789
0.974688,18,770.598269
0.976094,17,770.772918
0.96625,24,770.991482
0.969063,22,771.221127
0.964844,25,786.164172
0.973281,19,786.331351
0.970469,21,786.506445
0.973281,19,786.672902
0.967656,23,786.901116
0.96625,24,787.189096
0.971875,20,787.366737
0.983125,12,787.467393
0.959219,29,787.741798
0.971875,20,787.923584
0.9775,16,788.08234
0.9775,16,788.231074
0.9775,16,788.394388
0.976094,17,788.543597
0.969063,22,788.737564
0.976094,17,788.918483
0.974688,18,789.10516
0.9775,16,789.258192
0.964844,25,789.534382
0.976094,17,789.682505
0.976094,17,789.863143
0.973281,19,790.042364
0.96625,24,790.240929
0.969063,22,790.44455
0.980313,14,790.574856
0.967656,23,790.770415
0.964844,25,804.338259
0.955,32,804.680444
0.974688,18,804.869183
0.981719,13,805.038093
0.974688,18,805.242252
0.971875,20,805.513803
0.96625,24,805.802321
0.976094,17,806.018764
0.981719,13,806.133524
0.9775,16,806.290329
0.9775,16,806.413812
0.973281,19,806.595949
0.974688,18,806.730819
0.978906,15,806.851573
0.981719,13,806.967369
0.981719,13,807.138323
0.974688,18,807.280557
0.964844,25,807.542055
0.964844,25,807.837852
0.980313,14,807.998775
0.9775,16,808.195481
0.970469,21,808.403391
0.969063,22,808.645349
0.976094,17,808.880597
0.970469,21,809.13918
0.971875,20,809.333765
0.969063,22,809.638349
0.963437,26,825.058606
0.959219,29,825.363356
0.960625,28,825.603117
0.9775,16,825.740618
0.980313,14,825.943847
0.96625,24,826.24232
0.973281,19,826.431901
0.974688,18,826.58174
0.973281,19,826.748731
0.96625,24,826.998799
0.9775,16,827.160236
0.964844,25,827.393461
0.978906,15,827.543688
0.978906,15,827.719965
0.983125,12,827.824209
0.980313,14,827.967295
0.9775,16,828.142783
0.978906,15,828.303204
0.973281,19,828.532915
0.964844,25,828.813608
0.984531,11,828.934216
0.981719,13,829.071604
0.974688,18,829.228076
0.973281,19,829.400356
0.970469,21,829.591759
0.964844,25,829.859851
0.953594,33,845.547264
0.964844,25,845.771982
0.936719,45,846.167958
0.973281,19,846.34202
0.969063,22,846.539389
0.976094,17,846.756404
0.964844,25,847.060934
0.969063,22,847.3005
0.960625,28,847.570379
0.973281,19,847.743601
0.971875,20,847.912942
0.971875,20,848.084227
0.978906,15,848.208468
0.959219,29,848.440992
0.978906,15,848.570671
0.952187,34,848.872738
0.924063,54,849.335958
0.976094,17,849.484481
0.964844,25,849.714146
0.94375,40,850.062295
0.96625,24,865.232655
0.973281,19,865.455393
0.949375,36,865.824932
0.970469,21,866.083533
0.955,32,866.461646
0.983125,12,866.613056
0.959219,29,866.910585
0.960625,28,867.273679
0.946562,38,867.758027
0.980313,14,867.891463
0.976094,17,868.096431
0.964844,25,868.371101
0.969063,22,868.651135
0.962031,27,868.941682
0.96625,24,869.176587
0.978906,15,869.341154
0.960625,28,869.639168
0.825625,124,885.128931
0.952187,34,885.477727
0.970469,21,885.680713
0.9775,16,885.839306
0.964844,25,886.064613
0.963437,26,886.328482
0.708906,207,888.313448
0.96625,24,888.508602
0.976094,17,888.671738
0.970469,21,888.88546
0.971875,20,889.092411
0.960625,28,889.376403
0.964844,25,889.647902
0.955,32,889.995105
0.96625,24,907.075737
0.953594,33,907.536891
0.969063,22,907.88586
0.967656,23,908.235378
0.973281,19,908.460609
0.973281,19,908.676813
0.969063,22,908.9191
0.964844,25,909.185902
0.974688,18,909.364773
0.960625,28,909.640375
0.973281,19,909.859821
0.964844,25,910.128769
0.971875,20,910.362615
0.969063,22,910.666
0.963437,26,910.922711
0.96625,24,911.173415
0.969063,22,911.387148
0.970469,21,911.598991
0.931094,49,912.177745
0.970469,21,912.395318
0.978906,15,912.534375
0.938125,44,929.910415
0.974688,18,930.06643
0.96625,24,930.264086
0.9775,16,930.39633
0.980313,14,930.521236
0.967656,23,930.738495
0.980313,14,930.87432
0.9775,16,931.019626
0.960625,28,931.256086
0.974688,18,931.403764
0.974688,18,931.54799
0.980313,14,931.667193
0.9775,16,931.81583
0.973281,19,932.008195
0.955,32,932.302488
0.978906,15,932.484428
0.981719,13,932.644972
0.978906,15,932.82746
0.9775,16,932.969759
0.974688,18,933.132925
0.956406,31,933.402419
0.967656,23,933.623769
0.967656,23,933.833494
0.980313,14,933.950459
0.969063,22,934.184189
0.974688,18,934.327973
0.96625,24,949.271744
0.973281,19,949.456206
0.963437,26,949.672976
0.974688,18,949.82823
0.974688,18,949.989175
0.978906,15,950.10558
0.980313,14,950.214942
0.9775,16,950.354685
0.980313,14,950.473239
0.9775,16,950.600927
0.969063,22,950.776856
0.963437,26,950.982694
0.967656,23,951.192784
0.971875,20,951.351928
0.96625,24,951.540763
0.956406,31,951.796206
0.970469,21,951.965041
0.98875,8,952.029445
0.974688,18,952.177476
0.983125,12,952.275246
0.984531,11,952.36515
0.969063,22,952.53881
0.969063,22,952.710091
0.980313,14,952.829879
0.9775,16,952.958512
0.973281,19,953.109301
0.974688,18,953.273758
0.969063,22,953.483586
0.9775,16,967.487972
0.969063,22,967.674485
0.964844,25,967.894628
0.974688,18,968.068968
0.969063,22,968.263237
0.980313,14,968.386404
0.973281,19,968.556934
0.978906,15,968.676542
0.976094,17,968.837652
0.971875,20,969.006162
0.963437,26,969.220406
0.973281,19,969.386934
0.981719,13,969.502596
0.967656,23,969.6812
0.970469,21,969.88121
0.978906,15,970.03744
0.973281,19,970.216878
0.980313,14,970.339983
0.974688,18,970.521029
0.964844,25,970.752927
0.96625,24,970.95243
0.970469,21,971.13445
0.971875,20,971.295055
0.984531,11,971.384487
0.971875,20,971.545287
0.962031,27,971.764413
0.970469,21,986.127846
0.969063,22,986.318161
0.976094,17,986.462904
0.973281,19,986.627526
0.976094,17,986.775026
0.978906,15,986.907479
0.973281,19,987.077239
0.971875,20,987.260691
0.96625,24,987.460198
0.976094,17,987.607719
0.978906,15,987.754914
0.974688,18,987.940843
0.976094,17,988.099584
0.984531,11,988.195267
0.96625,24,988.418286
0.980313,14,988.554579
0.978906,15,988.722498
0.971875,20,988.907959
0.974688,18,989.083463
0.960625,28,989.320409
0.964844,25,989.563036
0.967656,23,989.775084
0.9775,16,989.922343
0.974688,18,990.074995
0.973281,19,990.227133
0.971875,20,990.412608
0.96625,24,990.64276
0.967656,23,1005.035179
0.969063,22,1005.263035
0.980313,14,1005.427319
0.983125,12,1005.567209
0.973281,19,1005.746109
0.969063,22,1005.955084
0.969063,22,1006.172058
0.973281,19,1006.379681
0.9775,16,1006.563652
0.980313,14,1006.684271
0.974688,18,1006.861838
0.969063,22,1007.103158
0.978906,15,1007.267833
0.980313,14,1007.402316
0.980313,14,1007.562074
0.981719,13,1007.694297
0.971875,20,1007.896819
0.980313,14,1008.028746
0.981719,13,1008.15619
0.969063,22,1008.391005
0.9775,16,1008.522786
0.976094,17,1008.682331
0.976094,17,1008.851925
0.978906,15,1008.994225
0.9775,16,1009.141769
0.978906,15,1009.275673
0.973281,19,1009.43295
0.983125,12,1009.535281
0.970469,21,1009.719483
0.983125,12,1009.829975
0.973281,19,1023.412477
0.959219,29,1023.719799
0.987344,9,1023.854075
0.978906,15,1024.015403
0.974688,18,1024.24321
0.970469,21,1024.4736
0.971875,20,1024.71651
0.970469,21,1024.929854
0.971875,20,1025.106505
0.976094,17,1025.332338
0.9775,16,1025.475412
0.969063,22,1025.720563
0.978906,15,1025.896876
0.9775,16,1026.056899
0.985938,10,1026.152912
0.970469,21,1026.373426
0.970469,21,1026.597929
0.9775,16,1026.731442
0.915625,60,1027.341225
0.984531,11,1027.442437
0.974688,18,1027.636412
0.976094,17,1027.834886
0.978906,15,1027.997608
0.962031,27,1028.249627
0.971875,20,1028.483444
0.973281,19,1028.688124
0.976094,17,1042.269006
0.973281,19,1042.4205
0.974688,18,1042.560417
0.970469,21,1042.739732
0.96625,24,1042.94254
0.973281,19,1043.17362
0.973281,19,1043.386644
0.967656,23,1043.598948
0.9775,16,1043.73282
0.9775,16,1043.861655
0.971875,20,1044.018584
0.978906,15,1044.139774
0.976094,17,1044.281757
0.967656,23,1044.464015
0.9775,16,1044.594885
0.978906,15,1044.767409
0.96625,24,1044.995198
0.973281,19,1045.167978
0.9775,16,1045.306107
0.978906,15,1045.424171
0.971875,20,1045.614956
0.974688,18,1045.780445
0.976094,17,1045.921427
0.9775,16,1046.059868
0.969063,22,1046.254837
0.971875,20,1046.421574
0.969063,22,1046.64372
0.974688,18,1061.175711
0.976094,17,1061.330823
0.9775,16,1061.481009
0.981719,13,1061.618821
0.974688,18,1061.793546
0.967656,23,1062.026268
0.976094,17,1062.198327
0.969063,22,1062.409169
0.980313,14,1062.531597
0.974688,18,1062.695264
0.963437,26,1062.942802
0.974688,18,1063.093865
0.96625,24,1063.328803
0.981719,13,1063.446089
0.973281,19,1063.606164
0.963437,26,1063.857731
0.974688,18,1064.024198
0.962031,27,1064.287182
0.9775,16,1064.421564
0.964844,25,1064.643685
0.9775,16,1064.816091
0.970469,21,1065.015456
0.971875,20,1065.182997
0.962031,27,1065.440515
0.978906,15,1065.596292
0.976094,17,1065.787537
0.981719,13,1065.910478
0.96625,24,1082.508916
0.963437,26,1082.880888
0.959219,29,1083.323677
0.974688,18,1083.583586
0.980313,14,1083.752904
0.980313,14,1083.913776
0.959219,29,1084.303771
0.971875,20,1084.587842
0.971875,20,1084.935879
0.9775,16,1085.146678
0.969063,22,1085.440516
0.960625,28,1085.892962
0.970469,21,1086.176555
0.963437,26,1086.509539
0.984531,11,1086.639956
0.976094,17,1086.868543
0.969063,22,1087.213392
0.978906,15,1087.398501
0.964844,25,1087.759875
0.971875,20,1088.019441
0.981719,13,1088.189644
0.970469,21,1088.477552
0.976094,17,1088.760294
0.967656,23,1089.111126
0.974688,18,1089.369297
0.96625,24,1103.072663
0.9775,16,1103.201413
0.973281,19,1103.361795
0.969063,22,1103.547336
0.980313,14,1103.658682
0.985938,10,1103.751496
0.96625,24,1103.962485
0.983125,12,1104.090754
0.970469,21,1104.306888
0.956406,31,1104.571872
0.973281,19,1104.749593
0.981719,13,1104.873161
0.974688,18,1105.024436
0.978906,15,1105.13833
0.980313,14,1105.245812
0.970469,21,1105.410359
0.974688,18,1105.547074
0.9775,16,1105.669365
0.974688,18,1105.818824
0.969063,22,1105.992731
0.976094,17,1106.128288
0.971875,20,1106.281786
0.9775,16,1106.41133
0.974688,18,1106.563396
0.980313,14,1106.68703
0.980313,14,1106.807936
0.967656,23,1106.99666
0.980313,14,1107.106789
0.962031,27,1126.714701
0.971875,20,1126.92269
0.976094,17,1127.136123
0.969063,22,1127.468984
0.980313,14,1127.647809
0.971875,20,1127.922513
0.971875,20,1128.146265
0.973281,19,1128.408545
0.973281,19,1128.63306
0.973281,19,1128.887158
0.9775,16,1129.100372
0.973281,19,1129.356703
0.983125,12,1129.538948
0.969063,22,1129.815477
0.970469,21,1130.024416
0.967656,23,1130.280719
0.976094,17,1130.499324
0.969063,22,1130.762619
0.981719,13,1130.910438
0.973281,19,1131.140298
0.981719,13,1131.294643
0.978906,15,1131.461985
0.974688,18,1131.689268
0.969063,22,1132.031495
0.970469,21,1132.323531
0.9775,16,1132.580974
0.974688,18,1132.838391
0.980313,14,1133.013361
0.970469,21,1149.917128
0.974688,18,1150.168467
0.970469,21,1150.452923
0.957812,30,1150.945268
0.96625,24,1151.359727
0.96625,24,1151.718453
0.978906,15,1151.915699
0.978906,15,1152.158127
0.976094,17,1152.396827
0.980313,14,1152.604493
0.970469,21,1152.9353
0.970469,21,1153.229221
0.973281,19,1153.457222
0.967656,23,1153.80266
0.974688,18,1154.074112
0.978906,15,1154.320803
0.969063,22,1154.587834
0.974688,18,1154.850176
0.974688,18,1155.089317
0.963437,26,1155.475059
0.976094,17,1155.694023
0.962031,27,1156.100656
0.953594,33,1156.565443
0.969063,22,1156.979896
0.976094,17,1157.183665
0.971875,20,1172.493947
0.973281,19,1172.686162
0.956406,31,1172.968254
0.96625,24,1173.312346
0.96625,24,1173.673524
0.970469,21,1173.9086
0.967656,23,1174.145148
0.971875,20,1174.34122
0.963437,26,1174.609216
0.973281,19,1174.796091
0.974688,18,1174.973614
0.962031,27,1175.244444
0.9775,16,1175.379736
0.959219,29,1175.696927
0.976094,17,1175.894353
0.969063,22,1176.125323
0.971875,20,1176.341592
0.978906,15,1176.556769
0.957812,30,1176.875998
0.964844,25,1177.164336
0.971875,20,1177.406105
0.970469,21,1177.65231
0.959219,29,1178.036703
0.980313,14,1192.847626
0.967656,23,1193.186288
0.970469,21,1193.523577
0.974688,18,1193.782293
0.971875,20,1194.013251
0.960625,28,1194.406064
0.973281,19,1194.682337
0.964844,25,1194.961964
0.959219,29,1195.315181
0.976094,17,1195.556476
0.967656,23,1195.923443
0.9775,16,1196.15558
0.962031,27,1196.549499
0.967656,23,1196.915561
0.970469,21,1197.231903
0.970469,21,1197.548399
0.962031,27,1197.922313
0.967656,23,1198.31249
0.964844,25,1198.659916
0.96625,24,1199.065261
0.962031,27,1199.356019
0.976094,17,1199.566744
0.976094,17,1199.769704
0.963437,26,1213.580778
0.980313,14,1213.728753
0.967656,23,1213.9657
0.9775,16,1214.134314
0.967656,23,1214.370479
0.960625,28,1214.640988
0.980313,14,1214.796437
0.962031,27,1215.06259
0.970469,21,1215.265717
0.971875,20,1215.460961
0.973281,19,1215.644402
0.980313,14,1215.776638
0.960625,28,1216.06407
0.964844,25,1216.314068
0.9775,16,1216.469242
0.978906,15,1216.639281
0.978906,15,1216.808661
0.969063,22,1217.043614
0.978906,15,1217.190195
0.983125,12,1217.329748
0.956406,31,1217.677397
0.969063,22,1217.893616
0.9775,16,1218.072585
0.980313,14,1218.223284
0.970469,21,1218.431972
0.970469,21,1218.637409
0.978906,15,1232.444966
0.978906,15,1232.66543
0.963437,26,1232.987286
0.9775,16,1233.172078
0.971875,20,1233.418749
0.971875,20,1233.725506
0.976094,17,1233.945215
0.985938,10,1234.056331
0.964844,25,1234.366581
0.967656,23,1234.654604
0.96625,24,1234.98228
0.969063,22,1235.318715
0.970469,21,1235.598592
0.976094,17,1235.875181
0.983125,12,1236.03945
0.964844,25,1236.385336
0.963437,26,1236.696996
0.971875,20,1236.989236
0.967656,23,1237.286008
0.974688,18,1237.564751
0.970469,21,1237.832982
0.973281,19,1238.050089
0.964844,25,1238.477495
0.978906,15,1238.781329
0.964844,25,1239.156253
0.971875,20,1252.871909
0.969063,22,1253.090705
0.970469,21,1253.322219
0.970469,21,1253.528224
0.976094,17,1253.717331
0.980313,14,1253.938215
0.973281,19,1254.199183
0.9775,16,1254.370725
0.974688,18,1254.592329
0.970469,21,1254.793313
0.959219,29,1255.120573
0.976094,17,1255.299321
0.971875,20,1255.512525
0.981719,13,1255.66064
0.978906,15,1255.844826
0.970469,21,1256.132306
0.974688,18,1256.365818
0.971875,20,1256.583359
0.976094,17,1256.799041
0.985938,10,1256.932635
0.9775,16,1257.129308
0.978906,15,1257.291564
0.971875,20,1257.471895
0.983125,12,1257.59449
0.981719,13,1257.771138
0.969063,22,1257.98873
0.969063,22,1258.281613
0.960625,28,1258.661445
0.964844,25,1274.246022
0.978906,15,1274.394393
0.980313,14,1274.552686
0.9775,16,1274.696176
0.9775,16,1274.847722
0.970469,21,1275.13847
0.984531,11,1275.238744
0.973281,19,1275.466919
0.976094,17,1275.684731
0.978906,15,1275.89403
0.969063,22,1276.140743
0.9775,16,1276.341466
0.980313,14,1276.501892
0.9775,16,1276.738596
0.978906,15,1276.89248
0.974688,18,1277.135466
0.973281,19,1277.365359
0.980313,14,1277.545607
0.974688,18,1277.752472
0.956406,31,1278.103749
0.969063,22,1278.318856
0.978906,15,1278.48262
0.976094,17,1278.716252
0.980313,14,1278.886356
0.970469,21,1279.157354
0.964844,25,1279.418131
0.970469,21,1279.680091
0.980313,14,1279.84734
0.976094,17,1280.045036
0.984531,11,1296.772231
0.976094,17,1296.944256
0.974688,18,1297.228179
0.970469,21,1297.5465
0.974688,18,1297.790103
0.978906,15,1297.953861
0.971875,20,1298.141208
0.976094,17,1298.329467
0.981719,13,1298.485612
0.974688,18,1298.668726
0.980313,14,1298.822378
0.980313,14,1298.986096
0.969063,22,1299.205812
0.976094,17,1299.362148
0.969063,22,1299.608241
0.970469,21,1299.830018
0.9775,16,1299.978152
0.960625,28,1300.229792
0.970469,21,1300.415228
0.964844,25,1300.671135
0.978906,15,1300.843986
0.974688,18,1301.009216
0.959219,29,1301.304624
0.980313,14,1301.455159
0.974688,18,1301.637082
0.978906,15,1301.781875
0.980313,14,1301.895979
0.976094,17,1302.048103
0.967656,23,1316.97848
0.973281,19,1317.234152
0.96625,24,1317.559386
0.9775,16,1317.776534
0.980313,14,1317.957498
0.96625,24,1318.29408
0.9775,16,1318.535246
0.980313,14,1318.687785
0.969063,22,1319.018959
0.978906,15,1319.203715
0.974688,18,1319.455922
0.970469,21,1319.737027
0.971875,20,1320.006221
0.978906,15,1320.189252
0.984531,11,1320.385513
0.974688,18,1320.711499
0.981719,13,1320.942359
0.970469,21,1321.226798
0.976094,17,1321.470147
0.984531,11,1321.615064
0.981719,13,1321.843116
