#{"t_start": 1746566951.9012322, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.960625,28,628.460284
0.971875,20,628.764644
0.956406,31,629.225894
0.969063,22,644.319607
0.940937,42,644.813465
0.957812,30,645.209529
0.969063,22,645.482961
0.973281,19,645.705296
0.971875,20,645.906374
0.981719,13,646.05339
0.969063,22,646.300725
0.963437,26,646.58419
0.970469,21,646.830696
0.971875,20,647.030443
0.953594,33,647.397854
0.959219,29,647.671764
0.955,32,648.041467
0.959219,29,648.383986
0.96625,24,648.672993
0.963437,26,648.96727
0.976094,17,649.182493
0.963437,26,649.495167
0.974688,18,649.706157
0.963437,26,650.10621
0.978906,15,650.300176
0.96625,24,666.66277
0.978906,15,666.797916
0.9775,16,666.935321
0.963437,26,667.258492
0.970469,21,667.472379
0.984531,11,667.614037
0.976094,17,667.803104
0.964844,25,668.075814
0.964844,25,668.326286
0.96625,24,668.571019
0.9775,16,668.731011
0.967656,23,668.971418
0.960625,28,669.261278
0.971875,20,669.447337
0.981719,13,669.595256
0.971875,20,669.787899
0.950781,35,670.181402
0.9775,16,670.38039
0.967656,23,670.617998
0.957812,30,670.906986
0.957812,30,671.189755
0.970469,21,671.3991
0.967656,23,671.681973
0.963437,26,684.479772
0.981719,13,684.590635
0.96625,24,684.779734
0.970469,21,684.95885
0.960625,28,685.192446
0.964844,25,685.400614
0.96625,24,685.614694
0.971875,20,685.781829
0.970469,21,685.944015
0.973281,19,686.097218
0.959219,29,686.332341
0.967656,23,686.520255
0.971875,20,686.682803
0.980313,14,686.79156
0.981719,13,686.894072
0.976094,17,687.033346
0.973281,19,687.183357
0.976094,17,687.323604
0.9775,16,687.446955
0.971875,20,687.606437
0.96625,24,687.795845
0.964844,25,687.995424
0.976094,17,688.133606
0.9775,16,688.267389
0.976094,17,688.416511
0.967656,23,701.747077
0.969063,22,702.004481
0.980313,14,702.164289
0.959219,29,702.530755
0.969063,22,702.933906
0.980313,14,703.083479
0.976094,17,703.309271
0.983125,12,703.478851
0.971875,20,703.687118
0.9775,16,703.849814
0.970469,21,704.148798
0.967656,23,704.41551
0.976094,17,704.583887
0.956406,31,704.926684
0.964844,25,705.248249
0.9775,16,705.438164
0.96625,24,705.763432
0.978906,15,705.926395
0.96625,24,706.194897
0.957812,30,706.532018
0.969063,22,706.937543
0.974688,18,707.181074
0.946562,38,707.81917
0.967656,23,708.116381
0.971875,20,724.026072
0.987344,9,724.118926
0.981719,13,724.304288
0.963437,26,724.66917
0.974688,18,724.889959
0.959219,29,725.24271
0.963437,26,725.550869
0.978906,15,725.709359
0.974688,18,725.985947
0.970469,21,726.32339
0.983125,12,726.508516
0.956406,31,726.969019
0.970469,21,727.187269
0.9775,16,727.379022
0.964844,25,727.638775
0.938125,44,728.172076
0.976094,17,728.419257
0.973281,19,728.702155
0.960625,28,729.129104
0.969063,22,729.421531
0.978906,15,729.647236
0.964844,25,729.963283
0.976094,17,730.228859
0.9775,16,730.466614
0.938125,44,746.143822
0.978906,15,746.359411
0.967656,23,746.640062
0.9775,16,746.878686
0.969063,22,747.230576
0.9775,16,747.473454
0.974688,18,747.729313
0.957812,30,748.123485
0.976094,17,748.343575
0.964844,25,748.705229
0.956406,31,749.167028
0.969063,22,749.459117
0.978906,15,749.633918
0.960625,28,750.021771
0.971875,20,750.322324
0.978906,15,750.481986
0.953594,33,750.955356
0.926875,52,751.664553
0.963437,26,751.915471
0.9775,16,752.09633
0.978906,15,752.305742
0.963437,26,752.776186
0.969063,22,766.30059
0.94375,40,766.709981
0.9325,48,767.256387
0.973281,19,767.446551
0.964844,25,767.758612
0.970469,21,768.013497
0.978906,15,768.184591
0.964844,25,768.434573
0.960625,28,768.730167
0.952187,34,769.101241
0.967656,23,769.348312
0.974688,18,769.529606
0.959219,29,769.800551
0.976094,17,769.964291
0.978906,15,770.080301
0.973281,19,770.274033
0.964844,25,770.526917
0.973281,19,770.720628
0.967656,23,770.962972
0.983125,12,771.066495
0.9775,16,771.221268
0.983125,12,771.34367
0.973281,19,786.226297
0.970469,21,786.41392
0.984531,11,786.509925
0.967656,23,786.704487
0.980313,14,786.826941
0.980313,14,786.979772
0.963437,26,787.254289
0.976094,17,787.430654
0.957812,30,787.703333
0.967656,23,787.933112
0.957812,30,788.204918
0.9775,16,788.353563
0.967656,23,788.579419
0.9775,16,788.710916
0.983125,12,788.826037
0.984531,11,788.93948
0.973281,19,789.142535
0.971875,20,789.322669
0.971875,20,789.571164
0.9775,16,789.702532
0.973281,19,789.900417
0.956406,31,790.187463
0.973281,19,790.348444
0.973281,19,790.521546
0.969063,22,790.719396
0.984531,11,790.826724
0.974688,18,790.985544
0.973281,19,804.502483
0.974688,18,804.677327
0.976094,17,804.882624
0.971875,20,805.081284
0.9775,16,805.266553
0.970469,21,805.558844
0.970469,21,805.79144
0.980313,14,805.977437
0.976094,17,806.178588
0.978906,15,806.338915
0.976094,17,806.471306
0.9775,16,806.613826
0.963437,26,806.82931
0.971875,20,806.989876
0.971875,20,807.199815
0.973281,19,807.38056
0.970469,21,807.584336
0.9775,16,807.800679
0.969063,22,808.025121
0.9775,16,808.206764
0.969063,22,808.435261
0.969063,22,808.686941
0.973281,19,808.908815
0.969063,22,809.222549
0.9775,16,809.387283
0.964844,25,809.716285
0.971875,20,809.952907
0.967656,23,825.318674
0.980313,14,825.462793
0.971875,20,825.635554
0.980313,14,825.752237
0.9775,16,825.886422
0.978906,15,826.117025
0.981719,13,826.288127
0.974688,18,826.469353
0.915625,60,827.038576
0.96625,24,827.27471
0.960625,28,827.532676
0.984531,11,827.649802
0.971875,20,827.867138
0.9775,16,828.02065
0.976094,17,828.202948
0.9775,16,828.369932
0.969063,22,828.615352
0.956406,31,828.97056
0.976094,17,829.155854
0.973281,19,829.333901
0.971875,20,829.506695
0.980313,14,829.651199
0.981719,13,829.765361
0.974688,18,829.954713
0.963437,26,830.219744
0.9775,16,845.742924
0.867812,94,846.565076
0.96625,24,846.819785
0.935312,46,847.382514
0.970469,21,847.588529
0.973281,19,847.765058
0.955,32,848.044316
0.967656,23,848.23938
0.971875,20,848.399812
0.952187,34,848.684584
0.935312,46,849.092906
0.980313,14,849.214853
0.980313,14,849.333059
0.978906,15,849.45844
0.976094,17,849.606969
0.956406,31,849.891367
0.9775,16,850.029984
0.974688,18,850.184822
0.978906,15,850.314809
0.969063,22,865.505985
0.963437,26,865.790219
0.983125,12,865.908351
0.971875,20,866.147795
0.974688,18,866.353115
0.973281,19,866.584108
0.897344,73,867.447846
0.971875,20,867.697836
0.956406,31,868.044692
0.964844,25,868.333615
0.845313,110,869.549194
0.969063,22,869.782046
0.963437,26,870.060369
0.964844,25,870.376321
0.98875,8,870.4632
0.955,32,870.836391
0.967656,23,871.192996
0.967656,23,885.399841
0.963437,26,885.672423
0.971875,20,885.87503
0.955,32,886.160308
0.971875,20,886.364958
0.962031,27,886.610282
0.973281,19,886.775377
0.974688,18,886.957715
0.960625,28,887.241073
0.959219,29,887.518645
0.969063,22,887.740682
0.945156,39,888.125436
0.949375,36,888.452521
0.963437,26,888.662056
0.96625,24,888.894116
0.973281,19,889.103969
0.976094,17,889.278203
0.969063,22,889.498898
0.974688,18,889.700554
0.9775,16,889.875051
0.976094,17,890.041314
0.960625,28,907.173211
0.960625,28,907.54248
0.955,32,908.067003
0.973281,19,908.346833
0.974688,18,908.567777
0.973281,19,908.778147
0.984531,11,908.894343
0.96625,24,909.15951
0.970469,21,909.382751
0.976094,17,909.5405
0.967656,23,909.777065
0.963437,26,910.078073
0.969063,22,910.3131
0.967656,23,910.58694
0.967656,23,910.894598
0.967656,23,911.099476
0.969063,22,911.338429
0.981719,13,911.451201
0.933906,47,911.950683
0.970469,21,912.215048
0.96625,24,912.473086
0.967656,23,912.690406
0.974688,18,912.890101
0.956406,31,930.110127
0.984531,11,930.205708
0.962031,27,930.42644
0.959219,29,930.677962
0.963437,26,930.925867
0.969063,22,931.133574
0.984531,11,931.224369
0.978906,15,931.354451
0.973281,19,931.510119
0.976094,17,931.647032
0.959219,29,931.899705
0.976094,17,932.075056
0.952187,34,932.37615
0.971875,20,932.618313
0.983125,12,932.767184
0.981719,13,932.920964
0.974688,18,933.092304
0.959219,29,933.349464
0.969063,22,933.541452
0.964844,25,933.781575
0.967656,23,933.991223
0.967656,23,934.235111
0.963437,26,934.442094
0.969063,22,949.344856
0.956406,31,949.654496
0.970469,21,949.830389
0.9775,16,949.971856
0.971875,20,950.141755
0.963437,26,950.346297
0.970469,21,950.526789
0.970469,21,950.698854
0.970469,21,950.867629
0.955,32,951.121244
0.964844,25,951.346601
0.970469,21,951.514043
0.976094,17,951.648013
0.971875,20,951.802265
0.969063,22,951.991736
0.974688,18,952.135396
0.963437,26,952.348828
0.974688,18,952.495233
0.970469,21,952.661281
0.962031,27,952.875606
0.9775,16,953.00843
0.955,32,953.272489
0.974688,18,953.430885
0.969063,22,967.493005
0.978906,15,967.637473
0.963437,26,967.860962
0.969063,22,968.061011
0.980313,14,968.191448
0.9775,16,968.329736
0.971875,20,968.508785
0.971875,20,968.687291
0.978906,15,968.81041
0.978906,15,968.951635
0.976094,17,969.094036
0.983125,12,969.192613
0.971875,20,969.360227
0.969063,22,969.554329
0.973281,19,969.710713
0.962031,27,969.952486
0.974688,18,970.125625
0.96625,24,970.357549
0.967656,23,970.5804
0.967656,23,970.795571
0.971875,20,970.969933
0.973281,19,971.130131
0.983125,12,971.232599
0.978906,15,971.353447
0.974688,18,971.49895
0.970469,21,971.668056
0.974688,18,971.812298
0.983125,12,971.91022
0.976094,17,986.240175
0.976094,17,986.395033
0.978906,15,986.515965
0.959219,29,986.768713
0.973281,19,986.934849
0.971875,20,987.104157
0.967656,23,987.321586
0.96625,24,987.528382
0.980313,14,987.638084
0.970469,21,987.838872
0.973281,19,988.033351
0.976094,17,988.193034
0.978906,15,988.32852
0.976094,17,988.490542
0.978906,15,988.627353
0.971875,20,988.844998
0.964844,25,989.080217
0.974688,18,989.2505
0.976094,17,989.390923
0.9775,16,989.534445
0.970469,21,989.743844
0.971875,20,989.926256
0.964844,25,990.146074
0.9775,16,990.276408
0.981719,13,990.385604
0.974688,18,990.556377
0.964844,25,990.790629
0.96625,24,1005.189076
0.967656,23,1005.429028
0.96625,24,1005.719602
0.974688,18,1005.885503
0.976094,17,1006.052236
0.96625,24,1006.28556
0.973281,19,1006.494195
0.9775,16,1006.678722
0.976094,17,1006.8224
0.9775,16,1006.984253
0.969063,22,1007.225548
0.9775,16,1007.398371
0.983125,12,1007.51611
0.976094,17,1007.70153
0.976094,17,1007.866236
0.976094,17,1008.050473
0.974688,18,1008.221669
0.971875,20,1008.44367
0.9775,16,1008.586476
0.973281,19,1008.730192
0.974688,18,1008.935688
0.96625,24,1009.16612
0.974688,18,1009.315265
0.978906,15,1009.444846
0.976094,17,1009.59664
0.970469,21,1009.771606
0.978906,15,1009.906664
0.981719,13,1010.031808
0.971875,20,1023.650745
0.9775,16,1023.797808
0.96625,24,1024.098625
0.974688,18,1024.298841
0.976094,17,1024.498311
0.970469,21,1024.743223
0.974688,18,1024.96439
0.976094,17,1025.106345
0.9775,16,1025.267837
0.9775,16,1025.483908
0.971875,20,1025.664587
0.971875,20,1025.902383
0.973281,19,1026.086006
0.971875,20,1026.293758
0.978906,15,1026.466197
0.96625,24,1026.712713
0.971875,20,1026.87822
0.969063,22,1027.122598
0.976094,17,1027.303539
0.980313,14,1027.422478
0.964844,25,1027.666139
0.981719,13,1027.822805
0.969063,22,1028.048481
0.9775,16,1028.219874
0.980313,14,1028.356349
0.974688,18,1028.555157
0.962031,27,1028.880797
0.976094,17,1042.424822
0.96625,24,1042.614201
0.974688,18,1042.762437
0.973281,19,1042.919849
0.969063,22,1043.113494
0.976094,17,1043.326558
0.969063,22,1043.563863
0.970469,21,1043.752808
0.974688,18,1043.907701
0.953594,33,1044.16616
0.974688,18,1044.310782
0.962031,27,1044.529082
0.976094,17,1044.665933
0.976094,17,1044.831846
0.973281,19,1045.024965
0.9775,16,1045.179552
0.976094,17,1045.337723
0.976094,17,1045.476566
0.973281,19,1045.634177
0.970469,21,1045.846281
0.953594,33,1046.120791
0.969063,22,1046.319028
0.9775,16,1046.456381
0.967656,23,1046.643158
0.969063,22,1046.873015
0.971875,20,1061.4247
0.967656,23,1061.640741
0.980313,14,1061.787388
0.962031,27,1062.05421
0.9775,16,1062.230153
0.969063,22,1062.440344
0.983125,12,1062.551288
0.917031,59,1063.095108
0.973281,19,1063.251447
0.970469,21,1063.45939
0.981719,13,1063.576671
0.974688,18,1063.728592
0.980313,14,1063.856025
0.969063,22,1064.071203
0.970469,21,1064.276386
0.970469,21,1064.465915
0.976094,17,1064.614341
0.971875,20,1064.796222
0.980313,14,1064.954179
0.978906,15,1065.095843
0.971875,20,1065.263682
0.957812,30,1065.543511
0.974688,18,1065.729431
0.967656,23,1065.985638
0.974688,18,1082.43748
0.983125,12,1082.631344
0.981719,13,1082.788935
0.980313,14,1083.010776
0.971875,20,1083.305656
0.976094,17,1083.59202
0.983125,12,1083.739574
0.976094,17,1083.941347
0.970469,21,1084.183809
0.978906,15,1084.407694
0.974688,18,1084.672672
0.980313,14,1084.903609
0.973281,19,1085.164421
0.973281,19,1085.459182
0.978906,15,1085.611039
0.980313,14,1085.841041
0.971875,20,1086.186112
0.976094,17,1086.405061
0.973281,19,1086.642847
0.980313,14,1086.82786
0.971875,20,1087.120621
0.971875,20,1087.397481
0.974688,18,1087.612381
0.980313,14,1087.852354
0.967656,23,1088.141916
0.959219,29,1088.503599
0.964844,25,1088.942487
0.9775,16,1089.179448
0.973281,19,1089.464392
0.969063,22,1103.143523
0.969063,22,1103.333282
0.978906,15,1103.458824
0.9775,16,1103.595517
0.967656,23,1103.78078
0.974688,18,1103.947789
0.980313,14,1104.068045
0.980313,14,1104.213219
0.974688,18,1104.401617
0.978906,15,1104.533312
0.96625,24,1104.738543
0.974688,18,1104.916364
0.973281,19,1105.085985
0.976094,17,1105.214508
0.973281,19,1105.36068
0.973281,19,1105.508255
0.9775,16,1105.633406
0.980313,14,1105.738746
0.980313,14,1105.851191
0.978906,15,1105.97353
0.971875,20,1106.130052
0.971875,20,1106.28856
0.962031,27,1106.501529
0.969063,22,1106.685922
0.967656,23,1106.883703
0.971875,20,1107.058484
0.973281,19,1107.206075
0.973281,19,1107.373328
0.978906,15,1126.893103
0.971875,20,1127.1303
0.976094,17,1127.342715
0.971875,20,1127.60652
0.974688,18,1127.830579
0.978906,15,1128.073058
0.970469,21,1128.302759
0.970469,21,1128.59354
0.976094,17,1128.787191
0.980313,14,1128.972211
0.978906,15,1129.174297
0.973281,19,1129.418688
0.973281,19,1129.68749
0.976094,17,1129.921928
0.976094,17,1130.094298
0.9775,16,1130.285551
0.9775,16,1130.433264
0.9775,16,1130.641065
0.967656,23,1130.909869
0.978906,15,1131.090247
0.9775,16,1131.280311
0.980313,14,1131.440308
0.971875,20,1131.712001
0.971875,20,1131.959199
0.983125,12,1132.154019
0.967656,23,1132.463305
0.970469,21,1132.825533
0.976094,17,1133.025421
0.974688,18,1133.26614
0.974688,18,1150.144692
0.974688,18,1150.431556
0.971875,20,1150.6513
0.980313,14,1150.896604
0.974688,18,1151.215854
0.969063,22,1151.570158
0.978906,15,1151.792539
0.971875,20,1152.056769
0.9775,16,1152.345766
0.976094,17,1152.559405
0.9775,16,1152.785492
0.981719,13,1152.981611
0.985938,10,1153.141854
0.9775,16,1153.394833
0.9775,16,1153.571912
0.980313,14,1153.807373
0.963437,26,1154.166099
0.960625,28,1154.571187
0.963437,26,1154.917551
0.9775,16,1155.149532
0.971875,20,1155.431231
0.969063,22,1155.739748
0.9775,16,1155.981209
0.962031,27,1156.396769
0.96625,24,1156.698481
0.970469,21,1157.102435
0.984531,11,1157.231279
0.980313,14,1157.405392
0.976094,17,1172.679741
0.971875,20,1172.875041
0.985938,10,1172.955942
0.981719,13,1173.075263
0.983125,12,1173.252812
0.970469,21,1173.593175
0.973281,19,1173.824392
0.974688,18,1174.022616
0.959219,29,1174.310264
0.957812,30,1174.615632
0.973281,19,1174.814971
0.974688,18,1174.983198
0.980313,14,1175.128326
0.970469,21,1175.332718
0.983125,12,1175.436833
0.973281,19,1175.64245
0.971875,20,1175.842549
0.981719,13,1175.993572
0.978906,15,1176.18214
0.963437,26,1176.449314
0.973281,19,1176.694803
0.96625,24,1176.95338
0.970469,21,1177.179053
0.962031,27,1177.520278
0.959219,29,1177.872665
0.973281,19,1178.127564
0.96625,24,1193.032587
0.978906,15,1193.279877
0.9325,48,1194.000684
0.976094,17,1194.207589
0.976094,17,1194.421589
0.978906,15,1194.688938
0.963437,26,1194.974272
0.933906,47,1195.573866
0.959219,29,1196.014929
0.9775,16,1196.2572
0.9775,16,1196.481067
0.929688,50,1197.251053
0.978906,15,1197.487302
0.970469,21,1197.760731
0.976094,17,1198.026936
0.980313,14,1198.244371
0.962031,27,1198.680832
0.973281,19,1198.958757
0.9775,16,1199.204864
0.976094,17,1199.417886
0.935312,46,1199.950479
0.952187,34,1213.827755
0.980313,14,1213.976084
0.973281,19,1214.18329
0.96625,24,1214.426956
0.9775,16,1214.561938
0.9775,16,1214.738171
0.981719,13,1214.873564
0.96625,24,1215.104398
0.974688,18,1215.304346
0.974688,18,1215.462784
0.96625,24,1215.702137
0.971875,20,1215.890877
0.978906,15,1216.039109
0.970469,21,1216.256736
0.9775,16,1216.415058
0.971875,20,1216.609352
0.971875,20,1216.840281
0.9775,16,1217.020642
0.963437,26,1217.273582
0.973281,19,1217.48414
0.974688,18,1217.669957
0.980313,14,1217.840694
0.974688,18,1218.026235
0.974688,18,1218.221361
0.959219,29,1218.520502
0.978906,15,1218.662771
0.973281,19,1232.483131
0.976094,17,1232.748269
0.955,32,1233.138585
0.970469,21,1233.394372
0.980313,14,1233.570307
0.96625,24,1233.924001
0.9775,16,1234.125862
0.957812,30,1234.489026
0.963437,26,1234.840253
0.978906,15,1235.054737
0.967656,23,1235.370359
0.970469,21,1235.656485
0.963437,26,1236.075754
0.959219,29,1236.453089
0.973281,19,1236.666984
0.960625,28,1237.071896
0.969063,22,1237.325745
0.964844,25,1237.746873
0.974688,18,1237.955527
0.985938,10,1238.080649
0.976094,17,1238.318627
0.971875,20,1238.639559
0.983125,12,1238.903852
0.973281,19,1239.189752
0.9775,16,1239.391702
0.970469,21,1253.112593
0.9775,16,1253.267699
0.973281,19,1253.478534
0.984531,11,1253.570998
0.969063,22,1253.806369
0.984531,11,1253.999889
0.980313,14,1254.196802
0.978906,15,1254.390535
0.978906,15,1254.528838
0.970469,21,1254.777024
0.973281,19,1254.966745
0.971875,20,1255.19946
0.963437,26,1255.485507
0.974688,18,1255.673378
0.967656,23,1255.946945
0.963437,26,1256.301155
0.981719,13,1256.45808
0.981719,13,1256.613657
0.9775,16,1256.785312
0.981719,13,1256.950908
0.970469,21,1257.231939
0.971875,20,1257.439
0.974688,18,1257.605785
0.971875,20,1257.849647
0.970469,21,1258.067891
0.96625,24,1258.373419
0.980313,14,1258.587454
0.964844,25,1258.857163
0.967656,23,1274.43003
0.976094,17,1274.600595
0.973281,19,1274.795283
0.973281,19,1274.970201
0.984531,11,1275.094322
0.970469,21,1275.361149
0.974688,18,1275.581348
0.971875,20,1275.823902
0.9775,16,1276.057315
0.980313,14,1276.197413
0.974688,18,1276.418525
0.973281,19,1276.640348
0.967656,23,1276.957467
0.978906,15,1277.135979
0.970469,21,1277.425967
0.973281,19,1277.630187
0.976094,17,1277.830461
0.969063,22,1278.129341
0.973281,19,1278.282294
0.967656,23,1278.529455
0.978906,15,1278.716585
0.973281,19,1278.964565
0.971875,20,1279.220289
0.973281,19,1279.427789
0.981719,13,1279.557662
0.973281,19,1279.802585
0.978906,15,1279.977769
0.978906,15,1280.15881
0.970469,21,1296.993613
0.976094,17,1297.208186
0.970469,21,1297.533342
0.978906,15,1297.747001
0.967656,23,1298.043772
0.9775,16,1298.194221
0.955,32,1298.533438
0.974688,18,1298.742189
0.955,32,1299.083973
0.960625,28,1299.373254
0.970469,21,1299.586504
0.96625,24,1299.834117
0.96625,24,1300.075246
0.973281,19,1300.25165
0.974688,18,1300.400185
0.971875,20,1300.577886
0.9775,16,1300.724191
0.980313,14,1300.908418
0.970469,21,1301.116191
0.969063,22,1301.342056
0.974688,18,1301.517068
0.974688,18,1301.702078
0.974688,18,1301.889781
0.963437,26,1302.109539
0.9775,16,1302.268115
0.970469,21,1317.212206
0.971875,20,1317.451725
0.973281,19,1317.724689
0.980313,14,1317.906594
0.96625,24,1318.237666
0.974688,18,1318.497471
0.971875,20,1318.753476
0.9775,16,1318.963495
0.974688,18,1319.228352
