#{"t_start": 1746566952.020581, "env_id": "MiniGrid-DoorKey-8x8-v0"}
r,l,t
0.953594,33,504.171641
0.967656,23,504.420521
0.978906,15,504.580832
0.970469,21,504.787504
0.955,32,505.123225
0.963437,26,505.406352
0.976094,17,505.593206
0.938125,44,506.11627
0.959219,29,518.655179
0.957812,30,518.92469
0.947969,37,519.274984
0.967656,23,519.532659
0.970469,21,519.758738
0.974688,18,519.933709
0.967656,23,520.126444
0.969063,22,520.307029
0.962031,27,520.531233
0.956406,31,520.791676
0.96625,24,520.985601
0.980313,14,521.098974
0.939531,43,521.443829
0.970469,21,521.616968
0.964844,25,521.832591
0.9775,16,521.966813
0.957812,30,522.220206
0.946562,38,522.539548
0.953594,33,522.803364
0.974688,18,536.085557
0.967656,23,536.338344
0.949375,36,536.694717
0.974688,18,536.886765
0.976094,17,537.113208
0.970469,21,537.354006
0.974688,18,537.542744
0.939531,43,538.008101
0.964844,25,538.345892
0.9775,16,538.532656
0.96625,24,538.837768
0.963437,26,539.153407
0.984531,11,539.289889
0.964844,25,539.576116
0.974688,18,539.755891
0.970469,21,539.997158
0.980313,14,540.166025
0.964844,25,540.432146
0.978906,15,540.589139
0.9775,16,540.77473
0.960625,28,541.047849
0.973281,19,541.276531
0.971875,20,541.450313
0.973281,19,541.651889
0.911406,63,555.710309
0.946562,38,556.124265
0.9775,16,556.327986
0.962031,27,556.622842
0.959219,29,556.932017
0.960625,28,557.236875
0.963437,26,557.540436
0.974688,18,557.733038
0.942344,41,558.087062
0.953594,33,558.386361
0.978906,15,558.529883
0.96625,24,558.793327
0.974688,18,558.949607
0.960625,28,559.211482
0.936719,45,559.654384
0.978906,15,559.851634
0.976094,17,560.042095
0.969063,22,560.256675
0.974688,18,578.227218
0.971875,20,578.51809
0.976094,17,578.75577
0.9775,16,578.957053
0.960625,28,579.314288
0.964844,25,579.693138
0.969063,22,579.932944
0.96625,24,580.307434
0.973281,19,580.562181
0.963437,26,581.002933
0.963437,26,581.369737
0.962031,27,581.722529
0.976094,17,582.198182
0.974688,18,582.442947
0.978906,15,582.60439
0.980313,14,582.778187
0.970469,21,583.065825
0.969063,22,583.403841
0.953594,33,583.884481
0.969063,22,584.147548
0.953594,33,584.549588
0.963437,26,584.915427
0.978906,15,585.070109
0.973281,19,585.334095
0.945156,39,601.988138
0.96625,24,602.274244
0.971875,20,602.561184
0.9775,16,602.752767
0.981719,13,602.893818
0.956406,31,603.185662
0.946562,38,603.557474
0.969063,22,603.804028
0.963437,26,604.115782
0.970469,21,604.368761
0.974688,18,604.551512
0.980313,14,604.733558
0.971875,20,605.016167
0.967656,23,605.327769
0.963437,26,605.566849
0.974688,18,605.757699
0.973281,19,605.951508
0.976094,17,606.171846
0.974688,18,606.354615
0.964844,25,606.672496
0.964844,25,606.990388
0.964844,25,607.270555
0.960625,28,622.283337
0.967656,23,622.591706
0.970469,21,622.861684
0.963437,26,623.221036
0.953594,33,623.678716
0.967656,23,624.111614
0.984531,11,624.240972
0.976094,17,624.459902
0.967656,23,624.75186
0.973281,19,625.094595
0.964844,25,625.491182
0.96625,24,625.808837
0.967656,23,626.124957
0.935312,46,626.720179
0.962031,27,627.074711
0.983125,12,627.255513
0.963437,26,627.599557
0.967656,23,627.923596
0.976094,17,628.133619
0.978906,15,628.35639
0.981719,13,628.559646
0.96625,24,628.92177
0.967656,23,629.254713
0.970469,21,644.320013
0.980313,14,644.49606
0.967656,23,644.784839
0.9775,16,644.985423
0.974688,18,645.213358
0.970469,21,645.460591
0.964844,25,645.728294
0.973281,19,645.934032
0.935312,46,646.448771
0.962031,27,646.751342
0.96625,24,646.978553
0.964844,25,647.278545
0.971875,20,647.474396
0.953594,33,647.810967
0.96625,24,648.107818
0.984531,11,648.240717
0.963437,26,648.553685
0.973281,19,648.763709
0.9775,16,648.952407
0.962031,27,649.290398
0.962031,27,649.603835
0.971875,20,649.919779
0.967656,23,666.338766
0.973281,19,666.523755
0.96625,24,666.749004
0.959219,29,667.084552
0.950781,35,667.475491
0.969063,22,667.710451
0.981719,13,667.853657
0.984531,11,667.976407
0.973281,19,668.167044
0.9775,16,668.324091
0.970469,21,668.544572
0.962031,27,668.821431
0.970469,21,669.039878
0.967656,23,669.258519
0.967656,23,669.524201
0.974688,18,669.691159
0.967656,23,669.952791
0.978906,15,670.116169
0.980313,14,670.278908
0.949375,36,670.65293
0.969063,22,670.86496
0.949375,36,671.203298
0.9775,16,671.390066
0.973281,19,671.600049
0.970469,21,684.352298
0.9775,16,684.488368
0.974688,18,684.630069
0.963437,26,684.847606
0.963437,26,685.063917
0.960625,28,685.303509
0.957812,30,685.565245
0.971875,20,685.726696
0.976094,17,685.856044
0.960625,28,686.085468
0.960625,28,686.308838
0.970469,21,686.484844
0.967656,23,686.664751
0.9775,16,686.792771
0.971875,20,686.953354
0.980313,14,687.064091
0.973281,19,687.218916
0.960625,28,687.439557
0.962031,27,687.651535
0.974688,18,687.793173
0.970469,21,687.966736
0.987344,9,688.039064
0.974688,18,688.193713
0.963437,26,688.408811
0.969063,22,701.753016
0.980313,14,701.934794
0.969063,22,702.205989
0.976094,17,702.447599
0.970469,21,702.814634
0.974688,18,703.012402
0.969063,22,703.331701
0.969063,22,703.560042
0.973281,19,703.759215
0.9775,16,703.98855
0.959219,29,704.32974
0.964844,25,704.580436
0.983125,12,704.715181
0.94375,40,705.203932
0.96625,24,705.527152
0.950781,35,705.910066
0.969063,22,706.179609
0.980313,14,706.321373
0.967656,23,706.711986
0.9775,16,706.968704
0.9775,16,707.23253
0.978906,15,707.417283
0.971875,20,707.772464
0.978906,15,707.969339
0.957812,30,723.978899
0.960625,28,724.371955
0.978906,15,724.584828
0.960625,28,724.889752
0.963437,26,725.220849
0.974688,18,725.439361
0.981719,13,725.581921
0.978906,15,725.801887
0.974688,18,726.109592
0.973281,19,726.389249
0.967656,23,726.720047
0.980313,14,726.915783
0.963437,26,727.2111
0.976094,17,727.37683
0.962031,27,727.702426
0.963437,26,728.014788
0.962031,27,728.434797
0.96625,24,728.777336
0.973281,19,729.04672
0.959219,29,729.429674
0.970469,21,729.722427
0.969063,22,730.05171
0.973281,19,730.31768
0.973281,19,730.583388
0.9775,16,745.853769
0.976094,17,746.124607
0.962031,27,746.450433
0.981719,13,746.641346
0.974688,18,746.907273
0.974688,18,747.244756
0.9775,16,747.472015
0.963437,26,747.787433
0.946562,38,748.294413
0.969063,22,748.630571
0.969063,22,748.931971
0.969063,22,749.244532
0.96625,24,749.531502
0.970469,21,749.819455
0.971875,20,750.124213
0.96625,24,750.425397
0.973281,19,750.69084
0.956406,31,751.126231
0.976094,17,751.348409
0.980313,14,751.545175
0.9775,16,751.678586
0.980313,14,751.844156
0.964844,25,752.138398
0.974688,18,752.476602
0.971875,20,766.044378
0.959219,29,766.349716
0.971875,20,766.559285
0.973281,19,766.768996
0.978906,15,766.927089
0.971875,20,767.177012
0.981719,13,767.301222
0.957812,30,767.664276
0.969063,22,767.933456
0.976094,17,768.113984
0.969063,22,768.33226
0.967656,23,768.566349
0.974688,18,768.796065
0.967656,23,769.025956
0.981719,13,769.163029
0.971875,20,769.369262
0.971875,20,769.557539
0.978906,15,769.708675
0.971875,20,769.883249
0.983125,12,769.975895
0.973281,19,770.178076
0.962031,27,770.455381
0.973281,19,770.655887
0.973281,19,770.843612
0.976094,17,770.987211
0.9775,16,771.153724
0.973281,19,771.364094
0.969063,22,786.251524
0.96625,24,786.44751
0.962031,27,786.683734
0.98875,8,786.759677
0.96625,24,787.003333
0.978906,15,787.200502
0.971875,20,787.37732
0.974688,18,787.538981
0.962031,27,787.805316
0.983125,12,787.902674
0.969063,22,788.111518
0.969063,22,788.312626
0.974688,18,788.503024
0.973281,19,788.656279
0.978906,15,788.812122
0.9775,16,788.987582
0.976094,17,789.141144
0.971875,20,789.343064
0.976094,17,789.537734
0.974688,18,789.693856
0.9775,16,789.866421
0.9775,16,790.021636
0.980313,14,790.147067
0.963437,26,790.372549
0.970469,21,790.547796
0.976094,17,790.714677
0.978906,15,790.850858
0.9775,16,804.326198
0.964844,25,804.584677
0.976094,17,804.796712
0.980313,14,804.914584
0.978906,15,805.108378
0.969063,22,805.391099
0.973281,19,805.623376
0.970469,21,805.866456
0.974688,18,806.074464
0.974688,18,806.257166
0.976094,17,806.38926
0.974688,18,806.550959
0.973281,19,806.710028
0.984531,11,806.79657
0.969063,22,806.986216
0.980313,14,807.166156
0.963437,26,807.369635
0.978906,15,807.5835
0.974688,18,807.773936
0.964844,25,808.050305
0.967656,23,808.295673
0.969063,22,808.543816
0.976094,17,808.741312
0.964844,25,809.094902
0.9775,16,809.259281
0.980313,14,809.416333
0.980313,14,809.61438
0.976094,17,809.82485
0.967656,23,825.191297
0.9775,16,825.351281
0.980313,14,825.476072
0.974688,18,825.623816
0.976094,17,825.767139
0.976094,17,826.015417
0.976094,17,826.231454
0.978906,15,826.37375
0.981719,13,826.502179
0.96625,24,826.712968
0.960625,28,826.994141
0.959219,29,827.266535
0.969063,22,827.499431
0.963437,26,827.762969
0.981719,13,827.891616
0.973281,19,828.09952
0.967656,23,828.330147
0.971875,20,828.585444
0.973281,19,828.775618
0.967656,23,829.036557
0.967656,23,829.246835
0.96625,24,829.481911
0.971875,20,829.653938
0.971875,20,829.871293
0.963437,26,830.130727
0.980313,14,845.631864
0.962031,27,845.860655
0.980313,14,845.97939
0.964844,25,846.21187
0.974688,18,846.372415
0.971875,20,846.553151
0.973281,19,846.795055
0.964844,25,847.098285
0.96625,24,847.353659
0.980313,14,847.487825
0.96625,24,847.71042
0.978906,15,847.840955
0.980313,14,847.958389
0.962031,27,848.187631
0.984531,11,848.272424
0.969063,22,848.453787
0.962031,27,848.688562
0.981719,13,848.80855
0.970469,21,848.991683
0.978906,15,849.120097
0.939531,43,849.487731
0.953594,33,849.790369
0.94375,40,850.135251
0.960625,28,865.377778
0.974688,18,865.568661
0.976094,17,865.740509
0.9775,16,865.916976
0.962031,27,866.257078
0.964844,25,866.545754
0.960625,28,866.843665
0.971875,20,867.099594
0.956406,31,867.506403
0.967656,23,867.778802
0.953594,33,868.142556
0.925469,53,868.750599
0.959219,29,869.055957
0.969063,22,869.278528
0.969063,22,869.532406
0.9775,16,869.696893
0.980313,14,869.851486
0.971875,20,870.086326
0.96625,24,870.370312
0.9775,16,870.536163
0.969063,22,870.849362
0.957812,30,885.196016
0.970469,21,885.419756
0.976094,17,885.584678
0.955,32,885.903926
0.96625,24,886.127967
0.973281,19,886.303256
0.985938,10,886.393358
0.942344,41,886.786681
0.967656,23,887.003677
0.974688,18,887.178397
0.964844,25,887.426738
0.9775,16,887.572693
0.9775,16,887.747497
0.967656,23,887.974102
0.963437,26,888.221038
0.962031,27,888.449305
0.9775,16,888.573523
0.964844,25,888.828775
0.9775,16,889.012037
0.967656,23,889.23262
0.967656,23,889.48766
0.935312,46,889.972306
0.960625,28,907.104113
0.969063,22,907.401902
0.963437,26,907.803947
0.973281,19,908.126804
0.96625,24,908.43179
0.978906,15,908.594522
0.970469,21,908.80806
0.969063,22,909.062455
0.963437,26,909.32716
0.974688,18,909.501139
0.973281,19,909.707754
0.976094,17,909.90212
0.9775,16,910.079571
0.969063,22,910.315641
0.960625,28,910.686537
0.964844,25,910.934637
0.971875,20,911.153584
0.957812,30,911.43416
0.971875,20,911.653745
0.9775,16,911.822444
0.973281,19,912.066556
0.973281,19,912.271264
0.96625,24,912.508195
0.967656,23,912.740917
0.96625,24,929.913771
0.971875,20,930.086381
0.981719,13,930.190163
0.978906,15,930.31514
0.967656,23,930.515488
0.950781,35,930.846008
0.974688,18,931.014266
0.974688,18,931.166472
0.981719,13,931.27624
0.976094,17,931.415475
0.971875,20,931.576263
0.96625,24,931.791324
0.970469,21,932.002422
0.9775,16,932.137206
0.984531,11,932.239423
0.978906,15,932.413458
0.974688,18,932.63623
0.974688,18,932.851049
0.973281,19,933.014909
0.981719,13,933.136051
0.971875,20,933.306837
0.964844,25,933.526985
0.974688,18,933.705185
0.96625,24,933.921678
0.967656,23,934.162545
0.9775,16,934.287752
0.96625,24,949.204811
0.96625,24,949.459425
0.970469,21,949.636224
0.962031,27,949.869853
0.969063,22,950.052993
0.970469,21,950.218198
0.970469,21,950.399672
0.974688,18,950.546488
0.970469,21,950.717062
0.981719,13,950.820015
0.962031,27,951.038039
0.980313,14,951.171765
0.952187,34,951.440309
0.973281,19,951.590608
0.969063,22,951.770582
0.983125,12,951.872525
0.973281,19,952.024315
0.967656,23,952.212583
0.976094,17,952.351886
0.973281,19,952.501142
0.967656,23,952.680289
0.960625,28,952.912414
0.971875,20,953.072018
0.971875,20,953.249642
0.981719,13,953.364142
0.973281,19,967.412011
0.976094,17,967.562359
0.967656,23,967.761429
0.953594,33,968.061342
0.9775,16,968.20034
0.970469,21,968.389528
0.976094,17,968.544821
0.978906,15,968.66268
0.967656,23,968.872747
0.978906,15,969.001424
0.978906,15,969.124465
0.971875,20,969.293099
0.959219,29,969.543046
0.984531,11,969.62953
0.969063,22,969.83318
0.9775,16,969.985288
0.967656,23,970.209647
0.981719,13,970.323479
0.974688,18,970.507503
0.976094,17,970.668677
0.978906,15,970.795938
0.978906,15,970.922781
0.9775,16,971.061809
0.96625,24,971.257253
0.967656,23,971.444676
0.960625,28,971.668516
0.9775,16,971.79945
0.9775,16,986.12092
0.980313,14,986.248308
0.978906,15,986.369432
0.984531,11,986.466179
0.971875,20,986.64116
0.981719,13,986.753292
0.970469,21,986.93664
0.973281,19,987.108164
0.969063,22,987.307784
0.973281,19,987.46339
0.970469,21,987.649516
0.978906,15,987.803285
0.980313,14,987.94408
0.9775,16,988.094173
0.96625,24,988.314951
0.973281,19,988.482901
0.973281,19,988.683187
0.978906,15,988.845104
0.974688,18,989.005746
0.967656,23,989.213671
0.969063,22,989.402691
0.984531,11,989.516853
0.974688,18,989.683072
0.967656,23,989.898453
0.973281,19,990.061077
0.964844,25,990.266356
0.971875,20,990.459224
0.967656,23,990.671423
0.978906,15,1004.984616
0.980313,14,1005.109007
0.974688,18,1005.309771
0.9775,16,1005.515134
0.974688,18,1005.690374
0.969063,22,1005.907114
0.970469,21,1006.106249
0.978906,15,1006.2612
0.981719,13,1006.405006
0.973281,19,1006.609259
0.970469,21,1006.789103
0.976094,17,1006.983144
0.976094,17,1007.176874
0.971875,20,1007.375219
0.971875,20,1007.594655
0.976094,17,1007.754532
0.974688,18,1007.946225
0.976094,17,1008.110391
0.981719,13,1008.272552
0.964844,25,1008.489101
0.974688,18,1008.626344
0.980313,14,1008.795164
0.971875,20,1008.976878
0.974688,18,1009.144997
0.974688,18,1009.302115
0.978906,15,1009.428456
0.983125,12,1009.530548
0.985938,10,1009.609383
0.978906,15,1009.756313
0.9775,16,1009.904885
0.976094,17,1023.479921
0.974688,18,1023.652782
0.980313,14,1023.843931
0.981719,13,1023.988483
0.9775,16,1024.171147
0.971875,20,1024.408573
0.970469,21,1024.661176
0.971875,20,1024.879151
0.969063,22,1025.071686
0.9775,16,1025.254417
0.970469,21,1025.478574
0.971875,20,1025.707024
0.974688,18,1025.908788
0.978906,15,1026.060064
0.9775,16,1026.223894
0.9775,16,1026.384352
0.978906,15,1026.542715
0.964844,25,1026.782403
0.978906,15,1026.947883
0.981719,13,1027.068157
0.980313,14,1027.215949
0.974688,18,1027.38784
0.980313,14,1027.52194
0.984531,11,1027.639491
0.976094,17,1027.83804
0.950781,35,1028.179993
0.978906,15,1028.362422
0.976094,17,1028.554232
0.974688,18,1028.761448
0.963437,26,1042.376703
0.981719,13,1042.478691
0.973281,19,1042.634148
0.969063,22,1042.81921
0.9775,16,1042.954183
0.974688,18,1043.176898
0.964844,25,1043.444614
0.978906,15,1043.585844
0.971875,20,1043.753814
0.978906,15,1043.873128
0.963437,26,1044.078624
0.973281,19,1044.237764
0.970469,21,1044.401411
0.970469,21,1044.570796
0.976094,17,1044.758004
0.96625,24,1044.987549
0.974688,18,1045.154223
0.964844,25,1045.366137
0.967656,23,1045.572445
0.969063,22,1045.775332
0.967656,23,1045.965894
0.978906,15,1046.104687
0.9775,16,1046.242172
0.978906,15,1046.369948
0.973281,19,1046.523876
0.969063,22,1046.753957
0.976094,17,1061.276542
0.973281,19,1061.456117
0.973281,19,1061.652041
0.9775,16,1061.806047
0.984531,11,1061.910748
0.973281,19,1062.119866
0.984531,11,1062.221515
0.957812,30,1062.50011
0.974688,18,1062.65916
0.978906,15,1062.814528
0.980313,14,1062.937959
0.963437,26,1063.162515
0.969063,22,1063.372089
0.960625,28,1063.618202
0.976094,17,1063.778502
0.955,32,1064.090517
0.964844,25,1064.323618
0.973281,19,1064.484525
0.980313,14,1064.613667
0.967656,23,1064.859602
0.974688,18,1065.018654
0.967656,23,1065.216946
0.974688,18,1065.386643
0.976094,17,1065.556759
0.962031,27,1065.855078
0.950781,35,1082.559256
0.974688,18,1082.84673
0.974688,18,1083.103111
0.969063,22,1083.415612
0.981719,13,1083.612474
0.963437,26,1083.916996
0.9775,16,1084.10105
0.976094,17,1084.382476
0.980313,14,1084.569051
0.9775,16,1084.833441
0.973281,19,1085.093874
0.978906,15,1085.332008
0.978906,15,1085.481194
0.983125,12,1085.677235
0.984531,11,1085.89628
0.984531,11,1086.047455
0.9775,16,1086.262506
0.971875,20,1086.512788
0.983125,12,1086.6635
0.963437,26,1087.035803
0.971875,20,1087.325641
0.981719,13,1087.464341
0.978906,15,1087.724756
0.978906,15,1087.929368
0.969063,22,1088.192915
0.962031,27,1088.595277
0.969063,22,1088.94418
0.974688,18,1089.217702
0.964844,25,1102.942305
0.976094,17,1103.122128
0.974688,18,1103.269006
0.969063,22,1103.454733
0.976094,17,1103.597543
0.976094,17,1103.74685
0.980313,14,1103.868608
0.976094,17,1104.027118
0.970469,21,1104.257966
0.969063,22,1104.44606
0.96625,24,1104.664125
0.980313,14,1104.797172
0.974688,18,1104.957119
0.970469,21,1105.11688
0.976094,17,1105.24909
0.969063,22,1105.421919
0.976094,17,1105.550301
0.973281,19,1105.697375
0.9775,16,1105.82974
0.980313,14,1105.940413
0.974688,18,1106.083728
0.978906,15,1106.200075
0.971875,20,1106.356393
0.970469,21,1106.535713
0.969063,22,1106.719752
0.980313,14,1106.842741
0.981719,13,1106.954055
0.970469,21,1107.119628
0.976094,17,1107.27062
0.971875,20,1126.838613
0.974688,18,1127.049515
0.978906,15,1127.283352
0.974688,18,1127.509246
0.96625,24,1127.802621
0.980313,14,1128.011867
0.9775,16,1128.192604
0.976094,17,1128.421275
0.964844,25,1128.725938
0.971875,20,1129.008423
0.971875,20,1129.275521
0.980313,14,1129.465511
0.976094,17,1129.709005
0.978906,15,1129.868592
0.970469,21,1130.107234
0.974688,18,1130.283864
0.973281,19,1130.52185
0.983125,12,1130.665809
0.978906,15,1130.847284
0.976094,17,1131.026465
0.971875,20,1131.284141
0.955,32,1131.674753
0.967656,23,1132.010764
0.980313,14,1132.219196
0.967656,23,1132.550915
0.9775,16,1132.816208
0.960625,28,1133.155477
0.9775,16,1149.99954
0.957812,30,1150.418952
0.969063,22,1150.76081
0.978906,15,1151.027088
0.970469,21,1151.385201
0.974688,18,1151.65171
0.976094,17,1151.894393
0.9775,16,1152.136935
0.973281,19,1152.400109
0.962031,27,1152.784428
0.970469,21,1153.121605
0.964844,25,1153.444736
0.985938,10,1153.557823
0.974688,18,1153.849676
0.973281,19,1154.180156
0.970469,21,1154.442111
0.970469,21,1154.714728
0.980313,14,1154.90222
0.96625,24,1155.242514
0.9775,16,1155.486702
0.970469,21,1155.77714
0.984531,11,1155.942704
0.969063,22,1156.299719
0.970469,21,1156.55715
0.971875,20,1156.946391
0.96625,24,1157.242554
0.974688,18,1172.522194
0.971875,20,1172.72217
0.964844,25,1172.934205
0.981719,13,1173.133542
0.969063,22,1173.48527
0.973281,19,1173.713339
0.969063,22,1173.957679
0.970469,21,1174.164299
0.970469,21,1174.367223
0.973281,19,1174.561767
0.973281,19,1174.768661
0.9775,16,1174.916435
0.969063,22,1175.126091
0.978906,15,1175.278728
0.978906,15,1175.429944
0.976094,17,1175.610064
0.980313,14,1175.739453
0.978906,15,1175.933619
0.96625,24,1176.174852
0.959219,29,1176.537959
0.973281,19,1176.714898
0.971875,20,1176.968658
0.9775,16,1177.159197
0.974688,18,1177.385441
0.969063,22,1177.640368
0.971875,20,1177.920023
0.973281,19,1192.759054
0.939531,43,1193.419234
0.938125,44,1193.98969
0.969063,22,1194.280134
0.969063,22,1194.633999
0.976094,17,1194.831153
0.970469,21,1195.070877
0.963437,26,1195.399618
0.956406,31,1195.885634
0.970469,21,1196.180146
0.963437,26,1196.561806
0.967656,23,1196.934946
0.981719,13,1197.13168
0.974688,18,1197.411919
0.981719,13,1197.591774
0.974688,18,1197.855246
0.976094,17,1198.098106
0.974688,18,1198.42015
0.96625,24,1198.733391
0.959219,29,1199.179615
0.981719,13,1199.329255
0.973281,19,1199.548972
0.984531,11,1199.683917
0.974688,18,1199.933206
0.974688,18,1213.601114
0.969063,22,1213.840545
0.9775,16,1213.997054
0.9775,16,1214.16088
0.970469,21,1214.381803
0.970469,21,1214.580211
0.967656,23,1214.823308
0.971875,20,1215.008386
0.984531,11,1215.133585
0.967656,23,1215.353295
0.981719,13,1215.481688
0.973281,19,1215.664031
0.9775,16,1215.826161
0.981719,13,1215.960653
0.970469,21,1216.169597
0.981719,13,1216.295704
0.971875,20,1216.490059
0.978906,15,1216.666681
0.971875,20,1216.89327
0.980313,14,1217.039279
0.978906,15,1217.185705
0.969063,22,1217.435302
0.960625,28,1217.739747
0.970469,21,1217.948411
0.970469,21,1218.189304
0.984531,11,1218.295436
0.96625,24,1218.528693
0.970469,21,1232.363851
0.978906,15,1232.59911
0.963437,26,1232.906682
0.974688,18,1233.132937
0.974688,18,1233.358349
0.978906,15,1233.573379
0.974688,18,1233.833363
0.955,32,1234.262478
0.985938,10,1234.354043
0.962031,27,1234.707143
0.9775,16,1234.935523
0.9775,16,1235.125508
0.971875,20,1235.43009
0.974688,18,1235.690508
0.976094,17,1235.979584
0.976094,17,1236.179952
0.964844,25,1236.494409
0.96625,24,1236.813788
0.974688,18,1237.047336
0.969063,22,1237.384282
0.974688,18,1237.64365
0.970469,21,1237.881105
0.974688,18,1238.134917
0.967656,23,1238.501065
0.974688,18,1238.845509
0.946562,38,1239.380005
0.978906,15,1253.009068
0.976094,17,1253.180063
0.9775,16,1253.359344
0.970469,21,1253.554493
0.963437,26,1253.921244
0.983125,12,1254.088695
0.962031,27,1254.392393
0.970469,21,1254.641545
0.963437,26,1254.906944
0.976094,17,1255.107772
0.978906,15,1255.26184
0.971875,20,1255.483817
0.971875,20,1255.694259
0.964844,25,1256.035767
0.967656,23,1256.324308
0.980313,14,1256.494434
0.974688,18,1256.682861
0.9775,16,1256.907711
0.981719,13,1257.075807
0.973281,19,1257.28338
0.971875,20,1257.465962
0.973281,19,1257.698592
0.978906,15,1257.85422
0.973281,19,1258.051846
0.980313,14,1258.254265
0.9775,16,1258.491647
0.96625,24,1258.747418
0.974688,18,1274.266927
0.971875,20,1274.472683
0.9775,16,1274.644367
0.971875,20,1274.827125
0.970469,21,1275.087383
0.96625,24,1275.342093
0.9775,16,1275.574003
0.973281,19,1275.822045
0.969063,22,1276.069807
0.971875,20,1276.327564
0.96625,24,1276.64462
0.980313,14,1276.795944
0.969063,22,1277.060264
0.973281,19,1277.323078
0.976094,17,1277.510953
0.969063,22,1277.790356
0.974688,18,1278.018522
0.960625,28,1278.253865
0.978906,15,1278.427691
0.964844,25,1278.767122
0.96625,24,1279.055235
0.981719,13,1279.20566
0.976094,17,1279.397161
0.970469,21,1279.6384
0.970469,21,1279.899461
0.971875,20,1280.129099
0.971875,20,1296.938419
0.974688,18,1297.21897
0.96625,24,1297.58697
0.983125,12,1297.74374
0.971875,20,1297.964908
0.980313,14,1298.098046
0.9775,16,1298.275492
0.985938,10,1298.387329
0.976094,17,1298.589154
0.970469,21,1298.796339
